image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_42929,dct_shield,instruct-pix2pix,turn the color of golden shield to gray,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.58368,0.77263,30.089,0.32285,0.10043,0.66467,0.63603,14.346,0.01516,0.68754,0.24436,0.0313,586.8
task_env_weather_39740,dct_shield,instruct-pix2pix,change the setting to a misty scene,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.3929,0.91991,29.213,0.55882,0.03546,0.51557,0.64357,13.989,0.29098,0.29351,0.25225,0.03462,583.8
task_obj_add_584511,dct_shield,instruct-pix2pix,Add dog,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.56738,0.90017,29.59,0.52488,0.07387,0.65519,0.46779,16.983,0.16095,0.34756,0.23845,0.03315,587.4
task_obj_remove_571780,dct_shield,instruct-pix2pix,Remove the house,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.46564,0.85489,29.545,0.45339,0.05989,0.59258,0.39283,12.68,0.03247,0.32199,0.26065,0.03332,588.0
task_obj_swap_rand_mask_315182,dct_shield,instruct-pix2pix,Replace the red leather jacket with black blazer,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.55133,0.85245,29.832,0.46404,0.04057,0.54905,0.25963,7.538,0.06099,0.24749,0.22522,0.03224,592.5
task_attr_mod_color_59806,dct_shield,instruct-pix2pix,turn the color of robot to be white,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.36744,0.89235,28.699,0.56278,0.03179,0.43046,0.58644,17.134,0.27959,0.26212,0.30162,0.03673,573.5
task_env_weather_59863,dct_shield,instruct-pix2pix,change the setting to a snowy scene,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.39084,0.92215,29.023,0.56001,0.03506,0.51344,0.67012,16.648,0.27152,0.28306,0.23883,0.03539,571.1
task_obj_add_669258,dct_shield,instruct-pix2pix,Add person,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.53357,0.86322,29.504,0.49359,0.05775,0.6212,0.45243,14.382,0.17159,0.40155,0.28656,0.03348,570.6
task_obj_remove_634326,dct_shield,instruct-pix2pix,Remove fence,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.45338,0.8448,29.391,0.47724,0.0398,0.57839,0.53324,15.699,0.16014,0.33506,0.24327,0.03392,571.9
task_obj_swap_rand_mask_392115,dct_shield,instruct-pix2pix,Replace the samurai warrior with woman,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.48759,0.83824,29.391,0.5035,0.04249,0.75662,0.20904,9.853,0.07113,0.32574,0.25039,0.03392,572.0
task_attr_mod_color_6205,dct_shield,instruct-pix2pix,turn the color of toolbox to red,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.49888,0.84301,29.429,0.46778,0.05847,0.75424,0.19043,6.46,0.2517,0.75937,0.30489,0.03377,599.3
task_env_weather_63722,dct_shield,instruct-pix2pix,change the setting to a snowy landscape,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.45215,0.86315,29.576,0.51046,0.04662,0.66711,0.38434,12.932,0.05418,0.45341,0.28155,0.03321,596.5
task_obj_add_692065,dct_shield,instruct-pix2pix,Add monk,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.36197,0.94327,28.969,0.6051,0.01758,0.39182,0.56664,17.449,0.33534,0.26307,0.27832,0.03561,596.3
task_obj_remove_657585,dct_shield,instruct-pix2pix,Remove frisbee,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.61151,0.823,29.732,0.43349,0.08599,0.8498,0.29842,11.045,0.07235,0.36924,0.33952,0.03261,596.9
task_obj_swap_rand_mask_417469,dct_shield,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.45394,0.84631,29.381,0.49706,0.03999,0.76137,0.25079,9.543,0.06758,0.48502,0.27995,0.03396,597.3
task_attr_mod_color_71985,dct_shield,instruct-pix2pix,turn the color of piano to be gray,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.47248,0.8656,29.616,0.50819,0.04569,0.78537,0.36178,12.092,0.08172,0.54837,0.24353,0.03305,585.2
task_env_weather_85610,dct_shield,instruct-pix2pix,change the setting to a cloudy day,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.3875,0.87723,28.996,0.54444,0.06516,0.53192,0.55182,15.542,0.38021,0.4313,0.2788,0.0355,585.5
task_obj_add_709390,dct_shield,instruct-pix2pix,Add glasses,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.56385,0.82987,29.809,0.4111,0.11529,0.7263,0.33712,10.334,0.03958,0.41127,0.19701,0.03233,585.8
task_obj_remove_720199,dct_shield,instruct-pix2pix,Remove yellow machine,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.53693,0.80951,29.747,0.41842,0.08768,0.80756,0.2008,9.165,0.03106,0.41386,0.2674,0.03256,585.5
task_obj_swap_rand_mask_660100,dct_shield,instruct-pix2pix,Replace the hot dog with taco,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.4998,0.90093,29.054,0.52688,0.04907,0.75215,0.14766,9.45,0.03377,0.3428,0.2542,0.03526,586.3
task_attr_mod_color_76641,dct_shield,instruct-pix2pix,turn the color of micrometer to blue,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.53574,0.83874,29.791,0.44639,0.04822,0.74049,0.37816,8.328,0.08133,0.55152,0.23892,0.03239,567.0
task_env_weather_9736,dct_shield,instruct-pix2pix,transform the setting to a cloudy day,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.42868,0.90598,29.026,0.56127,0.02653,0.67087,0.35267,12.913,0.17584,0.41276,0.40521,0.03537,568.7
task_obj_add_767982,dct_shield,instruct-pix2pix,Add grape,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.55104,0.85001,29.47,0.4897,0.06238,0.77966,0.21448,7.963,0.05073,0.38172,0.29535,0.03361,569.1
task_obj_remove_869495,dct_shield,instruct-pix2pix,Remove child,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.36915,0.91286,29.052,0.55719,0.03794,0.79347,0.20726,11.637,0.03609,0.41045,0.24316,0.03527,567.3
task_obj_swap_rand_mask_79926,dct_shield,instruct-pix2pix,Replace the Hawaiian shirt with blue dress,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.52099,0.80764,29.497,0.42127,0.06236,0.77655,0.25763,8.24,0.04829,0.29842,0.26849,0.03351,568.0
task_attr_mod_color_126580,dct_shield,instruct-pix2pix,turn the color of a stone fountain to red,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.39517,0.91936,29.13,0.56783,0.03592,0.68033,0.37081,10.676,0.17229,0.30217,0.26871,0.03495,599.3
task_env_weather_126577,dct_shield,instruct-pix2pix,change the setting to spring with blossoms,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.47255,0.93551,29.31,0.56318,0.03725,0.60684,0.44406,14.544,0.19692,0.30052,0.23381,0.03424,596.5
task_obj_add_24380,dct_shield,instruct-pix2pix,Add flag,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.48314,0.86652,29.718,0.52136,0.06149,0.73942,0.32816,10.181,0.08035,0.34286,0.23175,0.03267,595.8
task_obj_remove_197959,dct_shield,instruct-pix2pix,Remove car,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.48383,0.87523,29.645,0.52799,0.0435,0.69078,0.52231,17.073,0.10612,0.35662,0.22702,0.03294,597.2
task_obj_swap_joint_mask_474202,dct_shield,instruct-pix2pix,Replace the wooden deck with stone floor,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.43783,0.83161,29.262,0.4601,0.04252,0.52912,0.4622,14.328,0.09035,0.25101,0.30333,0.03443,598.5
task_attr_mod_color_136767,dct_shield,instruct-pix2pix,turn the color of astronaut to pink,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.42356,0.84849,29.693,0.51543,0.05652,0.6294,0.27806,7.43,0.02817,0.41953,0.25314,0.03276,585.3
task_env_weather_133752,dct_shield,instruct-pix2pix,transform the setting to a rainy day,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.5582,0.88789,29.708,0.50842,0.06406,0.73597,0.23233,11.75,0.03212,0.42357,0.29288,0.0327,585.4
task_obj_add_340466,dct_shield,instruct-pix2pix,Add orange juice,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.514,0.86448,29.531,0.50815,0.07076,0.72676,0.4052,10.62,0.14093,0.37018,0.24133,0.03338,586.1
task_obj_remove_257910,dct_shield,instruct-pix2pix,Remove bracelet,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.51771,0.80774,29.535,0.42124,0.05681,0.71641,0.2373,7.755,0.0403,0.34057,0.24434,0.03336,585.4
task_obj_swap_joint_mask_533428,dct_shield,instruct-pix2pix,Replace the samurai armor with red jacket,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.39345,0.90014,29.203,0.56576,0.03408,0.63292,0.32633,10.376,0.09532,0.28792,0.23528,0.03466,584.3
task_attr_mod_color_158070,dct_shield,instruct-pix2pix,turn the color of playing card to red,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.44582,0.87308,29.403,0.54285,0.04026,0.51948,0.43662,12.272,0.15586,0.26534,0.25906,0.03387,567.4
task_env_weather_137230,dct_shield,instruct-pix2pix,change the setting to a summer day,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.44855,0.86442,29.475,0.52574,0.04682,0.65309,0.53401,14.467,0.2956,0.3231,0.2694,0.03359,569.2
task_obj_add_362298,dct_shield,instruct-pix2pix,Add sweaty torso,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.53481,0.86205,29.764,0.49585,0.05794,0.71402,0.2477,11.378,0.04157,0.40699,0.22344,0.03249,569.7
task_obj_remove_284852,dct_shield,instruct-pix2pix,Remove khaki pants,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.5308,0.75016,30.161,0.43667,0.08012,0.73657,0.41116,10.306,0.08253,0.32793,0.24267,0.03104,567.4
task_obj_swap_joint_mask_671429,dct_shield,instruct-pix2pix,Replace the astronaut with man,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.33313,0.92869,28.847,0.57375,0.03979,0.66433,0.36128,16.02,0.21848,0.34838,0.25805,0.03611,567.7
task_attr_mod_color_174506,dct_shield,instruct-pix2pix,turn the color of mushroom to gray,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.50069,0.86706,29.526,0.49787,0.03753,0.67825,0.1951,8.454,0.03657,0.4271,0.26773,0.0334,586.7
task_env_weather_150522,dct_shield,instruct-pix2pix,change the setting to fall with colorful leaves,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.219,0.95696,28.893,0.62385,0.02465,0.49071,0.44105,14.159,0.10005,0.25703,0.28763,0.03592,583.8
task_obj_add_375217,dct_shield,instruct-pix2pix,Add bush,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.49966,0.87271,29.6,0.4777,0.0502,0.73609,0.22538,11.345,0.02942,0.40236,0.23323,0.03311,587.5
task_obj_remove_2878,dct_shield,instruct-pix2pix,Remove person,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.44413,0.8785,29.252,0.5175,0.03476,0.54091,0.52593,16.292,0.28032,0.3474,0.22647,0.03447,588.1
task_obj_swap_joint_mask_698465,dct_shield,instruct-pix2pix,Replace the snowball with grey furry centre,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.61012,0.80783,30.002,0.40021,0.10313,0.65591,0.36847,8.94,0.06555,0.4077,0.2307,0.03162,592.6
task_attr_mod_color_184837,dct_shield,instruct-pix2pix,turn the color of frame to pink,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.3462,0.9272,28.995,0.58998,0.03623,0.51276,0.53055,16.711,0.27259,0.29037,0.30662,0.0355,573.5
task_env_weather_181583,dct_shield,instruct-pix2pix,change the setting to a stormy day,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.50064,0.87285,29.431,0.47754,0.04631,0.79697,0.27243,11.023,0.04955,0.43677,0.22163,0.03376,571.1
task_obj_add_40931,dct_shield,instruct-pix2pix,Add the blood on snout,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.42497,0.91902,29.676,0.58751,0.05649,0.57278,0.39897,15.89,0.27057,0.36867,0.24291,0.03282,570.5
task_obj_remove_380621,dct_shield,instruct-pix2pix,Remove iceberg,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.51322,0.871,29.591,0.51087,0.09092,0.72623,0.2388,7.981,0.04671,0.3877,0.24969,0.03315,571.9
task_obj_swap_joint_mask_75733,dct_shield,instruct-pix2pix,Replace the snowy landscape with sea,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.5158,0.82268,29.796,0.39562,0.05787,0.62929,0.57078,12.833,0.07988,0.3555,0.26109,0.03238,572.0
task_attr_mod_color_22137,dct_shield,instruct-pix2pix,turn the color of ring to be gray,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.54993,0.78467,30.234,0.34334,0.08121,0.54867,0.64541,16.452,0.01271,0.58886,0.22872,0.03078,599.2
task_env_weather_195273,dct_shield,instruct-pix2pix,transform the setting to fall with colorful leaves,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.31798,0.90896,29.013,0.58776,0.05714,0.70736,0.30677,9.767,0.08857,0.3704,0.29563,0.03543,596.4
task_obj_add_44802,dct_shield,instruct-pix2pix,Add clouds,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.40338,0.88218,29.135,0.54453,0.03582,0.567,0.54236,13.254,0.21663,0.32675,0.25574,0.03493,596.6
task_obj_remove_388764,dct_shield,instruct-pix2pix,Remove green chair,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.50517,0.87608,29.639,0.5168,0.06167,0.70216,0.39163,13.696,0.07045,0.59663,0.24507,0.03296,597.7
task_obj_swap_rand_mask_11376,dct_shield,instruct-pix2pix,Replace the glass dome with house,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.35455,0.88731,28.961,0.53973,0.03496,0.58843,0.40404,13.175,0.11983,0.3601,0.24386,0.03564,598.8
task_attr_mod_color_234404,dct_shield,instruct-pix2pix,turn the color of grizzly bear to be white,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.5392,0.8385,29.984,0.4262,0.0643,0.8267,0.16803,7.276,0.01712,0.43923,0.23193,0.03168,585.2
task_env_weather_226185,dct_shield,instruct-pix2pix,change the setting to spring with blooming flowers,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.41728,0.90836,29.559,0.55753,0.05413,0.67137,0.4283,15.68,0.18588,0.35078,0.26176,0.03327,585.2
task_obj_add_530461,dct_shield,instruct-pix2pix,Add black costume,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.57841,0.74497,30.438,0.27388,0.11537,0.66731,0.19431,9.16,0.01727,0.48891,0.28712,0.03007,585.9
task_obj_remove_483219,dct_shield,instruct-pix2pix,Remove the lamp,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.48729,0.83826,29.487,0.44775,0.04048,0.70104,0.44051,12.452,0.05359,0.33796,0.25332,0.03355,585.4
task_obj_swap_rand_mask_216136,dct_shield,instruct-pix2pix,Replace the shimmering glass structures with tree stumps,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.32529,0.91279,28.939,0.53534,0.01971,0.51768,0.3993,15.715,0.07196,0.27374,0.263,0.03573,585.7
task_attr_mod_color_32648,dct_shield,instruct-pix2pix,turn the color of potion bottle to orange,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.58633,0.73489,30.517,0.22528,0.10917,0.60306,0.42005,10.7,0.07879,0.38143,0.24588,0.0298,567.0
task_env_weather_246440,dct_shield,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.25982,0.93069,28.246,0.60465,0.0174,0.47679,0.43813,16.123,0.14034,0.2467,0.30435,0.0387,568.7
task_obj_add_581286,dct_shield,instruct-pix2pix,Add sauce,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.55906,0.82346,29.82,0.40842,0.07124,0.79238,0.29343,11.818,0.03823,0.34052,0.25967,0.03229,569.3
task_obj_remove_509477,dct_shield,instruct-pix2pix,Remove the man with glasses,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.36248,0.92251,28.731,0.58045,0.02464,0.43746,0.5954,17.484,0.3015,0.26162,0.28284,0.0366,567.4
task_obj_swap_rand_mask_298147,dct_shield,instruct-pix2pix,Replace the wizard's robe with red shirt,,1.0,False,0.0,100,7.5,1.5,20260812,False,0.40309,0.84739,28.877,0.52726,0.05285,0.77181,0.19212,11.312,0.21648,0.41136,0.36375,0.03599,567.7
task_attr_mod_color_11699,phase,instruct-pix2pix,turn the color of potted plant to pink,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.1032,0.97183,29.152,0.59555,0.03489,0.13877,0.90082,22.864,0.44262,0.07066,0.48102,0.03486,123.0
task_attr_mod_color_158070,phase,instruct-pix2pix,turn the color of playing card to red,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.16243,0.96312,29.583,0.56747,0.05745,0.1896,0.75987,21.824,0.46071,0.12136,0.39889,0.03318,123.5
task_attr_mod_color_234404,phase,instruct-pix2pix,turn the color of grizzly bear to be white,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.21752,0.94991,32.676,0.59278,0.08035,0.5301,0.66368,13.166,0.40652,0.23145,0.27921,0.02324,124.1
task_attr_mod_color_6205,phase,instruct-pix2pix,turn the color of toolbox to red,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.10804,0.96938,32.291,0.63873,0.07446,0.22884,0.80604,16.072,0.50974,0.14272,0.41679,0.02429,124.4
task_env_weather_116980,phase,instruct-pix2pix,transform the setting to a foggy atmosphere,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.29583,0.93605,29.019,0.49146,0.05454,0.47946,0.60419,14.253,0.38449,0.37071,0.39302,0.03541,124.5
task_env_weather_150522,phase,instruct-pix2pix,change the setting to fall with colorful leaves,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.339,0.88881,19.793,0.36088,0.06792,0.54493,0.42739,14.001,0.09842,0.256,0.86993,0.10241,124.4
task_env_weather_246440,phase,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.23806,0.90447,21.748,0.44558,0.06879,0.36009,0.58985,17.474,0.19268,0.16393,0.69758,0.08177,124.5
task_env_weather_85610,phase,instruct-pix2pix,change the setting to a cloudy day,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.13376,0.96019,29.778,0.53274,0.05687,0.46193,0.58373,15.582,0.3276,0.43182,0.41403,0.03244,124.6
task_obj_add_24380,phase,instruct-pix2pix,Add flag,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.19739,0.95795,29.79,0.57835,0.07528,0.22976,0.82385,22.41,0.40629,0.13785,0.43003,0.0324,124.6
task_obj_add_40931,phase,instruct-pix2pix,Add the blood on snout,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.33259,0.93601,27.662,0.495,0.05701,0.32021,0.63954,18.273,0.30576,0.22008,0.40543,0.04139,124.3
task_obj_add_584511,phase,instruct-pix2pix,Add dog,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.24382,0.95678,33.825,0.62083,0.05182,0.23327,0.83785,25.788,0.4606,0.12527,0.19325,0.02036,124.2
task_obj_add_767982,phase,instruct-pix2pix,Add grape,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.20697,0.94969,28.34,0.54924,0.06183,0.26971,0.77875,20.515,0.33579,0.13455,0.46224,0.03828,122.5
task_obj_remove_257910,phase,instruct-pix2pix,Remove bracelet,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.20216,0.97726,34.755,0.69174,0.03558,0.20152,0.88325,25.914,0.45124,0.07919,0.3231,0.01829,122.4
task_obj_remove_388764,phase,instruct-pix2pix,Remove green chair,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.13042,0.97655,32.178,0.71394,0.06705,0.2758,0.83344,25.392,0.54567,0.19662,0.39269,0.02461,122.4
task_obj_remove_634326,phase,instruct-pix2pix,Remove fence,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.20776,0.95096,30.073,0.53797,0.06128,0.45729,0.62181,14.413,0.24163,0.27403,0.46648,0.03136,82.0
task_obj_swap_joint_mask_276754,phase,instruct-pix2pix,Replace the satellite dish with rocket,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.40749,0.88304,26.863,0.32324,0.08849,0.18863,0.79898,21.138,0.27876,0.20362,0.45425,0.04538,81.7
task_obj_swap_joint_mask_671429,phase,instruct-pix2pix,Replace the astronaut with man,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.28251,0.91481,25.598,0.4264,0.07769,0.36325,0.61212,18.505,0.22414,0.16672,0.43905,0.05249,82.1
task_obj_swap_rand_mask_216136,phase,instruct-pix2pix,Replace the shimmering glass structures with tree stumps,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.12023,0.96914,31.209,0.69563,0.06291,0.21669,0.74258,19.583,0.23183,0.14022,0.36252,0.02751,82.4
task_obj_swap_rand_mask_417469,phase,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.19755,0.94855,29.065,0.53151,0.04315,0.2259,0.78187,22.203,0.36835,0.11169,0.58801,0.03522,39.1
task_attr_mod_color_123744,phase,instruct-pix2pix,turn the color of cushion to be black,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.13497,0.96423,31.568,0.62495,0.04008,0.16076,0.85938,20.844,0.50798,0.12012,0.29302,0.0264,117.7
task_attr_mod_color_174506,phase,instruct-pix2pix,turn the color of mushroom to gray,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.25392,0.93403,30.606,0.54315,0.05,0.25862,0.76844,23.319,0.35286,0.1509,0.35379,0.02949,118.4
task_attr_mod_color_32648,phase,instruct-pix2pix,turn the color of potion bottle to orange,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.15728,0.9912,41.8,0.71988,0.03604,0.18442,0.87633,21.143,0.67289,0.1593,0.20761,0.00813,119.2
task_attr_mod_color_71985,phase,instruct-pix2pix,turn the color of piano to be gray,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.15122,0.97141,31.425,0.64606,0.03866,0.19029,0.86419,23.117,0.49488,0.10596,0.53611,0.02684,118.5
task_env_weather_126577,phase,instruct-pix2pix,change the setting to spring with blossoms,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.27512,0.94074,29.097,0.53179,0.05144,0.39548,0.61297,16.391,0.20994,0.196,0.28549,0.03509,118.9
task_env_weather_181583,phase,instruct-pix2pix,change the setting to a stormy day,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.20524,0.9412,32.151,0.58421,0.03234,0.59045,0.68723,14.384,0.3355,0.34468,0.24357,0.02469,118.9
task_env_weather_39740,phase,instruct-pix2pix,change the setting to a misty scene,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.33606,0.93282,27.409,0.49514,0.04747,0.33765,0.72347,13.191,0.44159,0.22965,0.62263,0.04261,119.0
task_env_weather_9736,phase,instruct-pix2pix,transform the setting to a cloudy day,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.14956,0.94885,27.348,0.55278,0.05416,0.37655,0.67575,15.36,0.30251,0.2031,0.57102,0.04291,118.4
task_obj_add_340466,phase,instruct-pix2pix,Add orange juice,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.11308,0.97365,31.305,0.64031,0.04476,0.22074,0.84139,17.525,0.46675,0.14198,0.41554,0.02721,118.5
task_obj_add_44802,phase,instruct-pix2pix,Add clouds,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.21948,0.93859,25.433,0.45399,0.06543,0.38262,0.67502,16.562,0.24372,0.18038,0.60291,0.0535,118.7
task_obj_add_669258,phase,instruct-pix2pix,Add person,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.34466,0.92577,30.546,0.4948,0.08447,0.37052,0.63098,20.157,0.33962,0.25444,0.44547,0.0297,118.4
task_obj_remove_10197,phase,instruct-pix2pix,Remove gravel path,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.26665,0.93611,26.119,0.5488,0.049,0.41877,0.44607,13.832,0.07938,0.25167,0.64818,0.04943,117.9
task_obj_remove_284852,phase,instruct-pix2pix,Remove khaki pants,,1.27,False,0.0,100,7.5,1.5,20260812,False,0.15083,0.97569,35.668,0.72437,0.04919,0.25726,0.81677,20.202,0.43495,0.12357,0.35602,0.01647,118.5
