Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Loading pipeline components...:   0%|          | 0/6 [00:00<?, ?it/s]
Loading weights:   0%|          | 0/196 [00:00<?, ?it/s][ALoading weights: 100%|██████████| 196/196 [00:00<00:00, 7048.04it/s]
Loading pipeline components...:  50%|█████     | 3/6 [00:00<00:00, 10.33it/s]Loading pipeline components...:  83%|████████▎ | 5/6 [00:00<00:00,  8.28it/s]Loading pipeline components...: 100%|██████████| 6/6 [00:00<00:00, 10.04it/s]
There are modules in AutoencoderKL that should be kept in float32: []. Casting directly with `to()` can lead to inconsistent results; set `torch_dtype` in `from_pretrained()` instead to keep these modules in float32.
/nfs/home/nelson0314/venvs/wacv/lib/python3.11/site-packages/torchvision/models/_utils.py:207: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/nfs/home/nelson0314/venvs/wacv/lib/python3.11/site-packages/torchvision/models/_utils.py:222: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=VGG16_Weights.IMAGENET1K_V1`. You can also use `weights=VGG16_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
IP2P 線：10 張、條件 ['phase_gain']、steps=100 s_T=7.5 s_I=1.5 seed=20260812
/nfs/home/nelson0314/venvs/wacv/lib/python3.11/site-packages/diffusers/image_processor.py:724: FutureWarning: Passing `image` as torch tensor with value range in [-1,1] is deprecated. The expected value range for image tensor is [0,1] when passing as pytorch tensor or numpy Array. You passed `image` with value range [-1.0,1.0]
  warnings.warn(
    [phase] step    0 loss 0.422059 |p| 0.00737
    [phase] step   25 loss 0.089161 |p| 0.05376
    [phase] step   50 loss 0.084931 |p| 0.09653
    [phase] step   75 loss 0.123634 |p| 0.13252
    [phase] step  100 loss 0.072013 |p| 0.16580
    [phase] step  125 loss 0.001528 |p| 0.19571
    [phase] step  150 loss 0.002231 |p| 0.22312
    [phase] step  175 loss 0.063140 |p| 0.25575
    [phase] step  200 loss 0.054725 |p| 0.28554
    [phase] step  225 loss 0.078157 |p| 0.31393
    [phase] step  250 loss 0.051649 |p| 0.33656
    [phase] step  275 loss 0.003851 |p| 0.36335
    [phase] step  300 loss 0.001545 |p| 0.38564
    [phase] step  325 loss 0.045983 |p| 0.41032
    [phase] step  350 loss 0.015312 |p| 0.43605
    [phase] step  375 loss 0.003146 |p| 0.46033
    [phase] step  400 loss 0.032983 |p| 0.48435
    [phase] step  425 loss 0.005846 |p| 0.50747
    [phase] step  450 loss 0.030916 |p| 0.53094
    [phase] step  475 loss 0.028163 |p| 0.55229
    [phase] step  500 loss 0.029329 |p| 0.57497
    [phase] step  525 loss 0.001575 |p| 0.59292
    [phase] step  550 loss 0.023677 |p| 0.61328
    [phase] step  575 loss 0.016417 |p| 0.63001
    [phase] step  600 loss 0.020497 |p| 0.64697
    [phase] step  625 loss 0.021144 |p| 0.66526
    [phase] step  650 loss 0.019064 |p| 0.68164
    [phase] step  675 loss 0.017341 |p| 0.69874
    [phase] step  700 loss 0.017176 |p| 0.71359
    [phase] step  725 loss 0.016548 |p| 0.72698
    [phase] step  750 loss 0.002243 |p| 0.74108
    [phase] step  775 loss 0.011410 |p| 0.75718
    [phase] step  800 loss 0.015685 |p| 0.77117
    [phase] step  825 loss 0.013044 |p| 0.78365
    [phase] step  850 loss 0.003495 |p| 0.79651
    [phase] step  875 loss 0.021143 |p| 0.80775
    [phase] step  900 loss 0.000823 |p| 0.81900
    [phase] step  925 loss 0.013973 |p| 0.83065
    [phase] step  950 loss 0.016788 |p| 0.84231
    [phase] step  975 loss 0.015973 |p| 0.85299
    [phase] step  999 loss 0.003641 |p| 0.86225
Loading weights:   0%|          | 0/398 [00:00<?, ?it/s]Loading weights: 100%|██████████| 398/398 [00:00<00:00, 16774.86it/s]
[transformers] Model config: bos_token_id must be `None` or an integer within the vocabulary (between 0 and 31999), got 49406. This may result in unexpected behavior.
[transformers] Model config: eos_token_id must be `None` or an integer within the vocabulary (between 0 and 31999), got 49407. This may result in unexpected behavior.
Loading weights:   0%|          | 0/408 [00:00<?, ?it/s]Loading weights: 100%|██████████| 408/408 [00:00<00:00, 4534.82it/s]
task_attr_mod_color_11699        phase_gain     r=2.1000 dists=0.0816 lpips=0.3057 effect=0.3620 (807s)
    [phase] step    0 loss 0.490872 |p| 0.00737
    [phase] step   25 loss 0.102568 |p| 0.05275
    [phase] step   50 loss 0.087791 |p| 0.09155
    [phase] step   75 loss 0.138939 |p| 0.12752
    [phase] step  100 loss 0.066617 |p| 0.16379
    [phase] step  125 loss 0.002196 |p| 0.19700
    [phase] step  150 loss 0.002855 |p| 0.22615
    [phase] step  175 loss 0.066943 |p| 0.26116
    [phase] step  200 loss 0.053733 |p| 0.29276
    [phase] step  225 loss 0.068605 |p| 0.32423
    [phase] step  250 loss 0.047162 |p| 0.34897
    [phase] step  275 loss 0.003863 |p| 0.37660
    [phase] step  300 loss 0.002189 |p| 0.40041
    [phase] step  325 loss 0.036150 |p| 0.42522
    [phase] step  350 loss 0.011555 |p| 0.45183
    [phase] step  375 loss 0.004109 |p| 0.47633
    [phase] step  400 loss 0.026495 |p| 0.49900
    [phase] step  425 loss 0.007047 |p| 0.52239
    [phase] step  450 loss 0.016895 |p| 0.54561
    [phase] step  475 loss 0.016960 |p| 0.56576
    [phase] step  500 loss 0.018420 |p| 0.58754
    [phase] step  525 loss 0.002464 |p| 0.60771
    [phase] step  550 loss 0.012706 |p| 0.62818
    [phase] step  575 loss 0.011522 |p| 0.64530
    [phase] step  600 loss 0.014545 |p| 0.66258
    [phase] step  625 loss 0.013012 |p| 0.68016
    [phase] step  650 loss 0.009161 |p| 0.69612
    [phase] step  675 loss 0.008251 |p| 0.71286
    [phase] step  700 loss 0.008249 |p| 0.72686
    [phase] step  725 loss 0.007577 |p| 0.74040
    [phase] step  750 loss 0.002779 |p| 0.75485
    [phase] step  775 loss 0.006935 |p| 0.77003
    [phase] step  800 loss 0.007931 |p| 0.78229
    [phase] step  825 loss 0.005879 |p| 0.79465
    [phase] step  850 loss 0.003092 |p| 0.80691
    [phase] step  875 loss 0.006637 |p| 0.81856
    [phase] step  900 loss 0.001221 |p| 0.82923
    [phase] step  925 loss 0.006845 |p| 0.84033
    [phase] step  950 loss 0.005681 |p| 0.85148
    [phase] step  975 loss 0.007151 |p| 0.86116
    [phase] step  999 loss 0.003742 |p| 0.86984
task_attr_mod_color_136767       phase_gain     r=2.1000 dists=0.1523 lpips=0.3283 effect=0.4131 (1097s)
    [phase] step    0 loss 0.546764 |p| 0.00737
    [phase] step   25 loss 0.108494 |p| 0.05043
    [phase] step   50 loss 0.084414 |p| 0.08593
    [phase] step   75 loss 0.139720 |p| 0.12056
    [phase] step  100 loss 0.076737 |p| 0.15667
    [phase] step  125 loss 0.001310 |p| 0.18824
    [phase] step  150 loss 0.002359 |p| 0.21600
    [phase] step  175 loss 0.066563 |p| 0.25057
    [phase] step  200 loss 0.052008 |p| 0.28167
    [phase] step  225 loss 0.064006 |p| 0.31029
    [phase] step  250 loss 0.052005 |p| 0.33337
    [phase] step  275 loss 0.003390 |p| 0.35986
    [phase] step  300 loss 0.001329 |p| 0.38085
    [phase] step  325 loss 0.035747 |p| 0.40263
    [phase] step  350 loss 0.010257 |p| 0.42632
    [phase] step  375 loss 0.002731 |p| 0.44831
    [phase] step  400 loss 0.019281 |p| 0.46893
    [phase] step  425 loss 0.005180 |p| 0.49045
    [phase] step  450 loss 0.015443 |p| 0.51191
    [phase] step  475 loss 0.013163 |p| 0.52975
    [phase] step  500 loss 0.010941 |p| 0.54997
    [phase] step  525 loss 0.001360 |p| 0.56723
    [phase] step  550 loss 0.009704 |p| 0.58655
    [phase] step  575 loss 0.007727 |p| 0.60160
    [phase] step  600 loss 0.008914 |p| 0.61690
    [phase] step  625 loss 0.007750 |p| 0.63328
    [phase] step  650 loss 0.006688 |p| 0.64742
    [phase] step  675 loss 0.005823 |p| 0.66191
