image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,ctrl_lpips,ctrl_psnr,net_lpips
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.9,rotate,0,0.0,,,10145.5,5.03,358.3333333333333,17.333333333333332,10.666666666666666,16.0,15.666666666666666,0.013872782699763775,0.23900434374809265,0.1983155608177185,0.04068877547979355,0.3016844391822815,38.351036071777344,0.09949913620948792,38.351036071777344,0.09949913620948792,0.9901152849197388,0.030804060399532318,identity,0.0,train,0.0,19.51876449584961,0.9194049835205078,0.7438792586326599,0.3016844391822815,0.13730061054229736,4.215788341561983,4.0200745783323075,0.2232273519039154,0.05863351374864578,0.2462635189294815,0.046590656042099,38.350738525390625,0.09949913620948792,0.9901152849197388,0.030804060399532318,0.010836958885192871,0.0,80.0,0.3016844391822815
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.9,rotate,0,0.0,,,10145.5,5.03,358.3333333333333,17.333333333333332,10.666666666666666,16.0,15.666666666666666,0.013872782699763775,0.23900434374809265,0.1983155608177185,0.04068877547979355,0.3016844391822815,38.351036071777344,0.09949913620948792,38.351036071777344,0.09949913620948792,0.9901152849197388,0.030804060399532318,blur,0.0,heldout,0.0,25.07036018371582,0.7094264030456543,0.9065347909927368,0.119828961789608,0.06380331516265869,3.607388867230174,3.8159697749634143,0.21795710921287537,0.04843774065375328,0.2175658941268921,0.03217660263180733,38.350738525390625,0.09949913620948792,0.9901152849197388,0.030804060399532318,0.010836958885192871,0.0,80.0,0.119828961789608
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.9,rotate,0,0.0,,,10145.5,5.03,358.3333333333333,17.333333333333332,10.666666666666666,16.0,15.666666666666666,0.013872782699763775,0.23900434374809265,0.1983155608177185,0.04068877547979355,0.3016844391822815,38.351036071777344,0.09949913620948792,38.351036071777344,0.09949913620948792,0.9901152849197388,0.030804060399532318,blur,0.5,heldout,0.0,25.263511657714844,0.7058700323104858,0.9017760753631592,0.1261526644229889,0.06942152976989746,3.607388867230174,2.944459792977085,0.21795710921287537,0.04843774065375328,0.22083449363708496,0.035444147884845734,30.941486358642578,0.25029265880584717,0.9839732646942139,0.051744021475315094,0.018511533737182617,0.07280343770980835,27.877161026000977,0.05334922671318054
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.9,rotate,0,0.0,,,10145.5,5.03,358.3333333333333,17.333333333333332,10.666666666666666,16.0,15.666666666666666,0.013872782699763775,0.23900434374809265,0.1983155608177185,0.04068877547979355,0.3016844391822815,38.351036071777344,0.09949913620948792,38.351036071777344,0.09949913620948792,0.9901152849197388,0.030804060399532318,blur,1.0,heldout,0.0,22.74601173400879,0.7468200922012329,0.8021103739738464,0.3259734809398651,0.13727188110351562,3.607388867230174,4.140753053294142,0.21795710921287537,0.04843774065375328,0.2187289446592331,0.025443416088819504,23.178071975708008,0.5988727807998657,0.9122340083122253,0.22234904766082764,0.08785116672515869,0.3081440329551697,22.882883071899414,0.017829447984695435
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.9,rotate,0,0.0,,,10145.5,5.03,358.3333333333333,17.333333333333332,10.666666666666666,16.0,15.666666666666666,0.013872782699763775,0.23900434374809265,0.1983155608177185,0.04068877547979355,0.3016844391822815,38.351036071777344,0.09949913620948792,38.351036071777344,0.09949913620948792,0.9901152849197388,0.030804060399532318,blur,1.5,heldout,0.0,21.586950302124023,0.7461600303649902,0.7285730242729187,0.4466402530670166,0.19138145446777344,3.607388867230174,6.348398441412058,0.21795710921287537,0.04843774065375328,0.22501808404922485,0.04510440304875374,21.26173973083496,0.7317314147949219,0.8205534219741821,0.34206104278564453,0.1644153594970703,0.4379340708255768,21.619068145751953,0.00870618224143982
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.9,rotate,0,0.0,,,10145.5,5.03,358.3333333333333,17.333333333333332,10.666666666666666,16.0,15.666666666666666,0.013872782699763775,0.23900434374809265,0.1983155608177185,0.04068877547979355,0.3016844391822815,38.351036071777344,0.09949913620948792,38.351036071777344,0.09949913620948792,0.9901152849197388,0.030804060399532318,blur,2.0,heldout,0.0,20.88467788696289,0.73820960521698,0.669590175151825,0.5161992311477661,0.23065459728240967,3.607388867230174,7.586665590079043,0.21795710921287537,0.04843774065375328,0.2153680920600891,0.029258452355861664,20.273723602294922,0.7937864661216736,0.7368851900100708,0.42544421553611755,0.20858681201934814,0.5099867582321167,20.968475341796875,0.006212472915649414
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.9,rotate,0,0.0,,,10145.5,5.03,358.3333333333333,17.333333333333332,10.666666666666666,16.0,15.666666666666666,0.013872782699763775,0.23900434374809265,0.1983155608177185,0.04068877547979355,0.3016844391822815,38.351036071777344,0.09949913620948792,38.351036071777344,0.09949913620948792,0.9901152849197388,0.030804060399532318,blur,3.0,heldout,0.0,19.972789764404297,0.7704476118087769,0.574589192867279,0.5911544561386108,0.28607892990112305,3.607388867230174,9.206802752110997,0.21795710921287537,0.04843774065375328,0.21010079979896545,0.018538285046815872,19.12916374206543,0.8479230403900146,0.6057791709899902,0.5322397947311401,0.2615419626235962,0.5855351686477661,20.02093505859375,0.0056192874908447266
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.9,rotate,0,0.0,,,10145.5,5.03,358.3333333333333,17.333333333333332,10.666666666666666,16.0,15.666666666666666,0.013872782699763775,0.23900434374809265,0.1983155608177185,0.04068877547979355,0.3016844391822815,38.351036071777344,0.09949913620948792,38.351036071777344,0.09949913620948792,0.9901152849197388,0.030804060399532318,jpeg,95,heldout,0.0,24.76616859436035,0.7913880348205566,0.9012115001678467,0.12769252061843872,0.06545156240463257,3.607388867230174,3.6993526268593886,0.21795710921287537,0.04843774065375328,0.21808576583862305,0.037051428109407425,34.06733703613281,0.33725491166114807,0.9854944944381714,0.046798013150691986,0.016689300537109375,0.04655233025550842,29.74864959716797,0.0811401903629303
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.9,rotate,0,0.0,,,10145.5,5.03,358.3333333333333,17.333333333333332,10.666666666666666,16.0,15.666666666666666,0.013872782699763775,0.23900434374809265,0.1983155608177185,0.04068877547979355,0.3016844391822815,38.351036071777344,0.09949913620948792,38.351036071777344,0.09949913620948792,0.9901152849197388,0.030804060399532318,jpeg,85,heldout,0.0,24.229753494262695,0.7913880348205566,0.8889898061752319,0.14086522161960602,0.07038295269012451,3.607388867230174,3.8214438041972185,0.21795710921287537,0.04843774065375328,0.22781550884246826,0.04343639686703682,31.240537643432617,0.3803921639919281,0.976771354675293,0.08071040362119675,0.02192091941833496,0.08944735676050186,26.51421546936035,0.051417864859104156
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.9,rotate,0,0.0,,,10145.5,5.03,358.3333333333333,17.333333333333332,10.666666666666666,16.0,15.666666666666666,0.013872782699763775,0.23900434374809265,0.1983155608177185,0.04068877547979355,0.3016844391822815,38.351036071777344,0.09949913620948792,38.351036071777344,0.09949913620948792,0.9901152849197388,0.030804060399532318,jpeg,75,heldout,0.0,23.50043296813965,0.8353686928749084,0.8652622103691101,0.16251543164253235,0.07997000217437744,3.607388867230174,3.191074792196495,0.21795710921287537,0.04843774065375328,0.21920086443424225,0.04585438221693039,29.33867645263672,0.501960813999176,0.9689432978630066,0.11332690715789795,0.02377915382385254,0.1362108737230301,24.49603843688965,0.02630455791950226
