image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.9,rotate,0,0.0,,,10145.5,5.03,358.3333333333333,17.333333333333332,10.666666666666666,16.0,15.666666666666666,0.013872782699763775,0.23900434374809265,0.1983155608177185,0.04068877547979355,0.3016844391822815,38.351036071777344,0.09949913620948792,38.351036071777344,0.09949913620948792,0.9901152849197388,0.030804060399532318
car_01,P,16,a wrecked car after an accident,25,10,10,1,98.0,rotate,0,0.0,,,11506.6,3.4,234.33333333333334,16.0,11.333333333333334,16.0,16.0,0.003143310546875,0.18757286667823792,0.13918501138687134,0.04838785529136658,0.36081498861312866,38.45178985595703,0.14692085981369019,38.45178985595703,0.14692085981369019,0.9904403686523438,0.03882822394371033
dog_00,P,16,a cat sitting on the grass,25,10,10,1,98.1,rotate,0,0.0,,,11507.6,7.0,109.66666666666667,16.0,11.666666666666666,16.0,16.0,0.0023511252366006374,0.18790000677108765,0.10421290993690491,0.08368710428476334,0.3957870900630951,39.374637603759766,0.07147237658500671,39.374637603759766,0.07147237658500671,0.9841307401657104,0.06781784445047379
dog_01,P,16,a cat sitting on the grass,25,10,10,1,98.1,rotate,0,0.0,,,11506.6,8.11,146.66666666666666,16.0,13.0,16.0,16.0,0.0044403076171875,0.17299288511276245,0.08513614535331726,0.08785673975944519,0.41486385464668274,41.91658401489258,0.06161800026893616,41.91658401489258,0.06161800026893616,0.9893975257873535,0.0772542655467987
person_00,P,16,an elderly person with gray hair,25,10,10,1,98.2,rotate,0,0.0,,,11507.6,6.28,165.33333333333334,16.0,12.333333333333334,16.0,16.0,0.0035413107834756374,0.16114652156829834,0.07731863856315613,0.08382787555456161,0.42268136143684387,39.945987701416016,0.07965672761201859,39.945987701416016,0.07965672761201859,0.9821056127548218,0.06593348830938339
person_01,P,16,an elderly person with gray hair,25,10,10,1,98.1,rotate,0,0.0,,,11506.6,6.73,263.3333333333333,16.0,12.333333333333334,16.0,16.0,0.008073171600699425,0.12087772786617279,0.026318669319152832,0.09455905854701996,0.47368133068084717,40.87251281738281,0.07430726289749146,40.87251281738281,0.07430726289749146,0.9782347679138184,0.07279382646083832
