image,condition,radius,step,loss,param_absmean,eval
task_attr_mod_color_11699,disp_k4_opt,8.0,0,105.95057678222656,0.0063999984109190085,105.89715576171875
task_attr_mod_color_11699,disp_k4_opt,8.0,100,103.48455810546875,0.3931589196560651,103.46752166748047
task_attr_mod_color_11699,disp_k4_opt,8.0,125,103.10404205322266,0.46549206615199706,
task_attr_mod_color_11699,disp_k4_opt,8.0,200,102.114990234375,0.6536994383321006,102.10714721679688
task_attr_mod_color_11699,disp_k4_opt,8.0,250,101.57657623291016,0.7640382881841716,
task_attr_mod_color_11699,disp_k4_opt,8.0,300,101.10327911376953,0.8659681259245562,101.10047149658203
task_attr_mod_color_11699,disp_k4_opt,8.0,375,100.49927520751953,1.0015941660502958,
task_attr_mod_color_11699,disp_k4_opt,8.0,400,100.31676483154297,1.0432684217825443,100.31207275390625
task_attr_mod_color_11699,disp_k4_opt,8.0,500,99.66535949707031,1.1962724204881656,99.66195678710938
task_attr_mod_color_11699,disp_k4_opt,8.0,600,99.10725402832031,1.3317895941198226,99.09098815917969
task_attr_mod_color_11699,disp_k4_opt,8.0,625,98.970458984375,1.3630562361316567,
task_attr_mod_color_11699,disp_k4_opt,8.0,700,98.6450424194336,1.452117464866864,98.63446807861328
task_attr_mod_color_11699,disp_k4_opt,8.0,750,98.43965911865234,1.5073689441568048,
task_attr_mod_color_11699,disp_k4_opt,8.0,800,98.23792266845703,1.55938424556213,98.22591400146484
task_attr_mod_color_11699,disp_k4_opt,8.0,875,97.98961639404297,1.6313868343195266,
task_attr_mod_color_11699,disp_k4_opt,8.0,900,97.91402435302734,1.6543385955991123,97.90501403808594
task_attr_mod_color_11699,disp_k4_opt,8.0,1000,97.63066101074219,1.7414046320266272,97.6191177368164
task_attr_mod_color_11699,disp_k4_opt,8.0,1100,97.37891387939453,1.820420673076923,97.37049865722656
task_attr_mod_color_11699,disp_k4_opt,8.0,1125,97.31230163574219,1.8390920857988167,
task_attr_mod_color_11699,disp_k4_opt,8.0,1200,97.14766693115234,1.893392890162722,97.14019012451172
task_attr_mod_color_11699,disp_k4_opt,8.0,1250,97.045166015625,1.927452847633136,
task_attr_mod_color_11699,disp_k4_opt,8.0,1300,96.98112487792969,1.9466704419378698,96.97325134277344
task_attr_mod_color_11699,disp_k4_opt,8.0,1375,96.89689636230469,1.9710281065088757,
task_attr_mod_color_11699,disp_k4_opt,8.0,1400,96.87438201904297,1.9784832655325444,96.8656005859375
