step,note,random_seed,init_std,site,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,align_loss,align_psnr_floor,align_tau_acut,align_tau_chroma,align_tau_lpips,align_best_step
0,random control：無最佳化,286384996,0.5,apa,,,,,,,,,,,,,,,,,,,,
0,,,,,0.10566775500774384,0.0,0.8966484069824219,2.384185791015625e-07,0.575029730796814,24.323015213012695,0.2398257851600647,0.2398257851600647,0.7788258790969849,0.575029730796814,24.323015213012695,0.5150297284126282,0.0,0.0,2.384185791015625e-05,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
1,,,,,0.09823761880397797,0.0,0.8189741373062134,0.0,0.5768692493438721,24.273765563964844,0.24003461003303528,0.24003461003303528,0.7779498100280762,0.5768692493438721,24.273765563964844,0.5168692469596863,0.0002088099718093872,0.04924964904785156,0.07013064622879028,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
2,,,,,0.10054723918437958,0.0,0.795088529586792,0.0,0.5758106708526611,24.289648056030273,0.23945191502571106,0.23945191502571106,0.7784249186515808,0.5758106708526611,24.289648056030273,0.5158106684684753,0.0,0.033367156982421875,0.033367156982421875,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
3,,,,,0.10902926325798035,0.0033615082502365112,0.7872021794319153,0.0,0.573997974395752,24.328407287597656,0.23913058638572693,0.23913058638572693,0.7790790796279907,0.573997974395752,24.328407287597656,0.5139979720115662,0.0,0.0,0.3361508250236511,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
4,,,,,0.10768496245145798,0.002017207443714142,0.7831109762191772,0.0,0.5733124017715454,24.334362030029297,0.2389422357082367,0.2389422357082367,0.779481828212738,0.5733124017715454,24.334362030029297,0.5133123993873596,0.0,0.0,0.20172074437141418,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
5,,,,,0.10274969041347504,0.0,0.7813294529914856,0.0,0.5732167959213257,24.322246551513672,0.2388104796409607,0.2388104796409607,0.7796748876571655,0.5732167959213257,24.322246551513672,0.5132167935371399,0.0,0.0007686614990234375,0.0007686614990234375,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
6,,,,,0.10262953490018845,0.0,0.7853800654411316,0.0,0.5725008249282837,24.32770538330078,0.23874446749687195,0.23874446749687195,0.7799669504165649,0.5725008249282837,24.32770538330078,0.5125008225440979,0.0,0.0,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
7,,,,,0.10266347229480743,0.0,0.7899032235145569,0.0,0.5718740224838257,24.331483840942383,0.2386903017759323,0.2386903017759323,0.780186653137207,0.5718740224838257,24.331483840942383,0.5118740200996399,0.0,0.0,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
8,,,,,0.10278359800577164,0.0,0.7945691347122192,0.0,0.5713229775428772,24.334123611450195,0.23866167664527893,0.23866167664527893,0.7803560495376587,0.5713229775428772,24.334123611450195,0.5113229751586914,0.0,0.0,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
9,,,,,0.10289615392684937,0.0,0.7991458773612976,0.0,0.5708392858505249,24.33596420288086,0.23865029215812683,0.23865029215812683,0.7804882526397705,0.5708392858505249,24.33596420288086,0.5108392834663391,0.0,0.0,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
10,,,,,0.10305385291576385,0.0,0.8035438060760498,0.0,0.5704130530357361,24.337242126464844,0.23864971101284027,0.23864971101284027,0.7805926203727722,0.5704130530357361,24.337242126464844,0.5104130506515503,0.0,0.0,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
11,,,,,0.10318608582019806,0.0,0.8077071905136108,0.0,0.5700335502624512,24.338111877441406,0.23866254091262817,0.23866254091262817,0.780676543712616,0.5700335502624512,24.338111877441406,0.5100335478782654,0.0,0.0,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
12,,,,,0.10331457853317261,0.0,0.8116319179534912,0.0,0.5696965456008911,24.338685989379883,0.23868827521800995,0.23868827521800995,0.7807444334030151,0.5696965456008911,24.338685989379883,0.5096965432167053,0.0,0.0,0.0,24.323015213012695,0.10566775500774384,0.8966481685638428,0.2398258000612259,6
