image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,ctrl_lpips,ctrl_psnr,net_lpips
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.99,512.0,324.6666666666667,167.0,,,,0.3305663764476776,0.3120351731777191,0.018531208857893944,0.18796482682228088,32.6463737487793,0.5047465562820435,32.6463737487793,0.5047465562820435,0.9929790496826172,0.011510258540511131,0.1699666678905487,1.5747884511947632,0.6656137704849243,0.4894709885120392,32,jpeg,60,heldout,0.0,23.6803035736084,0.8621760606765747,0.8646573424339294,0.16709192097187042,0.08085018396377563,3.607388867230174,2.3698490668693277,0.21795710921287537,0.04843774065375328,0.2243737429380417,0.04758340120315552,26.658018112182617,0.6274509429931641,0.9569700956344604,0.15563315153121948,0.027076244354248047,0.15937384963035583,23.30567169189453,0.007718071341514587
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.99,512.0,324.6666666666667,167.0,,,,0.3305663764476776,0.3120351731777191,0.018531208857893944,0.18796482682228088,32.6463737487793,0.5047465562820435,32.6463737487793,0.5047465562820435,0.9929790496826172,0.011510258540511131,0.1699666678905487,1.5747884511947632,0.6656137704849243,0.4894709885120392,32,jpeg,45,heldout,0.0,23.186445236206055,0.8171840906143188,0.8502382040023804,0.19003379344940186,0.09341329336166382,3.607388867230174,2.1649800283027143,0.21795710921287537,0.04843774065375328,0.23021288216114044,0.04205799847841263,25.8304386138916,0.5607843399047852,0.9477109909057617,0.18578986823558807,0.03256654739379883,0.18372881412506104,22.8984432220459,0.00630497932434082
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.99,512.0,324.6666666666667,167.0,,,,0.3305663764476776,0.3120351731777191,0.018531208857893944,0.18796482682228088,32.6463737487793,0.5047465562820435,32.6463737487793,0.5047465562820435,0.9929790496826172,0.011510258540511131,0.1699666678905487,1.5747884511947632,0.6656137704849243,0.4894709885120392,32,jpeg,30,heldout,0.0,23.071556091308594,0.7237666845321655,0.8359278440475464,0.22942186892032623,0.09586596488952637,3.607388867230174,1.8080981770476454,0.21795710921287537,0.04843774065375328,0.22096195816993713,0.043398164212703705,24.847576141357422,0.6784313917160034,0.9318220019340515,0.23299087584018707,0.04777705669403076,0.217988058924675,22.87649917602539,0.011433809995651245
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.99,512.0,324.6666666666667,167.0,,,,0.3305663764476776,0.3120351731777191,0.018531208857893944,0.18796482682228088,32.6463737487793,0.5047465562820435,32.6463737487793,0.5047465562820435,0.9929790496826172,0.011510258540511131,0.1699666678905487,1.5747884511947632,0.6656137704849243,0.4894709885120392,32,noise,0.0,heldout,0.0,27.309101104736328,0.7440364360809326,0.9454396963119507,0.0743115022778511,0.04738664627075195,3.607388867230174,3.0927259688268234,0.21795710921287537,0.04843774065375328,0.21806013584136963,0.042407192289829254,32.64629364013672,0.5047465562820435,0.9929790496826172,0.011510258540511131,0.005912363529205322,0.0,80.0,0.0743115022778511
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.99,512.0,324.6666666666667,167.0,,,,0.3305663764476776,0.3120351731777191,0.018531208857893944,0.18796482682228088,32.6463737487793,0.5047465562820435,32.6463737487793,0.5047465562820435,0.9929790496826172,0.011510258540511131,0.1699666678905487,1.5747884511947632,0.6656137704849243,0.4894709885120392,32,noise,0.01,heldout,0.0,26.14015769958496,0.773125410079956,0.9304224848747253,0.09815128147602081,0.0453876256942749,3.607388867230174,3.3447255654297727,0.21795710921287537,0.04843774065375328,0.22320984303951263,0.0460582859814167,31.920642852783203,0.5031343698501587,0.9880163073539734,0.037874795496463776,0.009362280368804932,0.03954797610640526,31.267223358154297,0.058603305369615555
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.99,512.0,324.6666666666667,167.0,,,,0.3305663764476776,0.3120351731777191,0.018531208857893944,0.18796482682228088,32.6463737487793,0.5047465562820435,32.6463737487793,0.5047465562820435,0.9929790496826172,0.011510258540511131,0.1699666678905487,1.5747884511947632,0.6656137704849243,0.4894709885120392,32,noise,0.02,heldout,0.0,25.063671112060547,0.7601999044418335,0.9067246317863464,0.14621508121490479,0.06917726993560791,3.607388867230174,3.972954276049323,0.21795710921287537,0.04843774065375328,0.22635343670845032,0.058047931641340256,30.286619186401367,0.5081194639205933,0.9744338989257812,0.08845819532871246,0.027381956577301025,0.09953555464744568,27.004262924194336,0.046679526567459106
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.99,512.0,324.6666666666667,167.0,,,,0.3305663764476776,0.3120351731777191,0.018531208857893944,0.18796482682228088,32.6463737487793,0.5047465562820435,32.6463737487793,0.5047465562820435,0.9929790496826172,0.011510258540511131,0.1699666678905487,1.5747884511947632,0.6656137704849243,0.4894709885120392,32,noise,0.04,heldout,0.0,23.188671112060547,0.9322105646133423,0.8559886813163757,0.2272118628025055,0.10118943452835083,3.607388867230174,5.659070906985281,0.21795710921287537,0.04843774065375328,0.23023444414138794,0.07039307802915573,26.81491470336914,0.5371595025062561,0.932075023651123,0.18167242407798767,0.07479304075241089,0.19673404097557068,23.58222007751465,0.030477821826934814
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.99,512.0,324.6666666666667,167.0,,,,0.3305663764476776,0.3120351731777191,0.018531208857893944,0.18796482682228088,32.6463737487793,0.5047465562820435,32.6463737487793,0.5047465562820435,0.9929790496826172,0.011510258540511131,0.1699666678905487,1.5747884511947632,0.6656137704849243,0.4894709885120392,32,noise,0.08,heldout,0.0,19.612396240234375,0.9519128799438477,0.7408987879753113,0.34818780422210693,0.16322439908981323,3.607388867230174,8.410116775840516,0.21795710921287537,0.04843774065375328,0.2558148205280304,0.08542006462812424,21.915681838989258,0.595239520072937,0.8284873962402344,0.31987088918685913,0.14203894138336182,0.3299170434474945,19.68445587158203,0.018270760774612427
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.99,512.0,324.6666666666667,167.0,,,,0.3305663764476776,0.3120351731777191,0.018531208857893944,0.18796482682228088,32.6463737487793,0.5047465562820435,32.6463737487793,0.5047465562820435,0.9929790496826172,0.011510258540511131,0.1699666678905487,1.5747884511947632,0.6656137704849243,0.4894709885120392,32,quantize,256,heldout,0.0,27.33241844177246,0.7451788783073425,0.9454532861709595,0.07441093772649765,0.04700279235839844,3.607388867230174,3.186279427484454,0.21795710921287537,0.04843774065375328,0.21779203414916992,0.04375302791595459,32.638031005859375,0.5058823823928833,0.9929513931274414,0.011428531259298325,0.005834341049194336,9.154310122438947e-12,79.99993896484375,0.07441093771734333
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.99,512.0,324.6666666666667,167.0,,,,0.3305663764476776,0.3120351731777191,0.018531208857893944,0.18796482682228088,32.6463737487793,0.5047465562820435,32.6463737487793,0.5047465562820435,0.9929790496826172,0.011510258540511131,0.1699666678905487,1.5747884511947632,0.6656137704849243,0.4894709885120392,32,quantize,64,heldout,0.0,27.042760848999023,0.7189355492591858,0.9425903558731079,0.07682505249977112,0.046688854694366455,3.607388867230174,3.0808458328399797,0.21795710921287537,0.04843774065375328,0.22064006328582764,0.04410567134618759,32.4847526550293,0.5116713643074036,0.9916746616363525,0.016831478103995323,0.005795657634735107,0.012385888025164604,36.321109771728516,0.06443916447460651
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.99,512.0,324.6666666666667,167.0,,,,0.3305663764476776,0.3120351731777191,0.018531208857893944,0.18796482682228088,32.6463737487793,0.5047465562820435,32.6463737487793,0.5047465562820435,0.9929790496826172,0.011510258540511131,0.1699666678905487,1.5747884511947632,0.6656137704849243,0.4894709885120392,32,quantize,32,heldout,0.0,26.394603729248047,0.73736971616745,0.932525098323822,0.09322373569011688,0.05920594930648804,3.607388867230174,3.0322005487512067,0.21795710921287537,0.04843774065375328,0.21826736629009247,0.05221395194530487,32.0213737487793,0.4927261471748352,0.987717866897583,0.034344885498285294,0.011127054691314697,0.0374007448554039,30.940231323242188,0.05582299083471298
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.99,512.0,324.6666666666667,167.0,,,,0.3305663764476776,0.3120351731777191,0.018531208857893944,0.18796482682228088,32.6463737487793,0.5047465562820435,32.6463737487793,0.5047465562820435,0.9929790496826172,0.011510258540511131,0.1699666678905487,1.5747884511947632,0.6656137704849243,0.4894709885120392,32,quantize,16,heldout,0.0,25.36245346069336,0.7518422603607178,0.911662220954895,0.12031383067369461,0.07098531723022461,3.607388867230174,3.4936100179578564,0.21795710921287537,0.04843774065375328,0.22853565216064453,0.060874711722135544,30.39026641845703,0.48627451062202454,0.9697235822677612,0.08600486814975739,0.024318575859069824,0.08988402783870697,27.233318328857422,0.03042980283498764
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.99,512.0,324.6666666666667,167.0,,,,0.3305663764476776,0.3120351731777191,0.018531208857893944,0.18796482682228088,32.6463737487793,0.5047465562820435,32.6463737487793,0.5047465562820435,0.9929790496826172,0.011510258540511131,0.1699666678905487,1.5747884511947632,0.6656137704849243,0.4894709885120392,32,quantize,8,heldout,0.0,23.606369018554688,0.7446713447570801,0.8493781089782715,0.1659175157546997,0.0882839560508728,3.607388867230174,3.382260684458803,0.21795710921287537,0.04843774065375328,0.23695969581604004,0.05158470571041107,26.4260196685791,0.5434173941612244,0.9055004119873047,0.18309617042541504,0.06367969512939453,0.17508262395858765,22.727487564086914,-0.00916510820388794
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.1,rotate,0,0.0,,,11505.1,1.39,512.0,315.3333333333333,168.66666666666666,,,,0.3201868236064911,0.3039974570274353,0.016189362853765488,0.1960025578737259,35.11122131347656,0.35845428705215454,35.11122131347656,0.35845428705215454,0.9954037666320801,0.011593129485845566,0.15006762742996216,1.1621736288070679,0.5140405893325806,0.44298863410949707,32,identity,0.0,train,0.0,24.208498001098633,0.7530444860458374,0.8838397860527039,0.1960025578737259,0.10548806190490723,3.557836939749452,3.4337433096359558,0.2536417245864868,0.007090182509273291,0.2536826729774475,0.022478584200143814,35.11107635498047,0.35845428705215454,0.9954037666320801,0.011593129485845566,0.0061141252517700195,0.0,80.0,0.1960025578737259
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.1,rotate,0,0.0,,,11505.1,1.39,512.0,315.3333333333333,168.66666666666666,,,,0.3201868236064911,0.3039974570274353,0.016189362853765488,0.1960025578737259,35.11122131347656,0.35845428705215454,35.11122131347656,0.35845428705215454,0.9954037666320801,0.011593129485845566,0.15006762742996216,1.1621736288070679,0.5140405893325806,0.44298863410949707,32,blur,0.0,heldout,0.0,30.743576049804688,0.7497087717056274,0.9744450449943542,0.05216414853930473,0.02897399663925171,3.67183504966514,3.33707295316509,0.30161184072494507,0.058260492980480194,0.29808664321899414,0.05764874070882797,35.11107635498047,0.35845428705215454,0.9954037666320801,0.011593129485845566,0.0061141252517700195,0.0,80.0,0.05216414853930473
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.1,rotate,0,0.0,,,11505.1,1.39,512.0,315.3333333333333,168.66666666666666,,,,0.3201868236064911,0.3039974570274353,0.016189362853765488,0.1960025578737259,35.11122131347656,0.35845428705215454,35.11122131347656,0.35845428705215454,0.9954037666320801,0.011593129485845566,0.15006762742996216,1.1621736288070679,0.5140405893325806,0.44298863410949707,32,blur,0.5,heldout,0.0,28.154014587402344,0.74677574634552,0.9491392970085144,0.11017908900976181,0.05369168519973755,3.67183504966514,2.9594460736262405,0.30161184072494507,0.058260492980480194,0.29280927777290344,0.056538887321949005,30.582019805908203,0.35757631063461304,0.9879589080810547,0.050637274980545044,0.02639150619506836,0.07565651834011078,29.914710998535156,0.03452257066965103
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.1,rotate,0,0.0,,,11505.1,1.39,512.0,315.3333333333333,168.66666666666666,,,,0.3201868236064911,0.3039974570274353,0.016189362853765488,0.1960025578737259,35.11122131347656,0.35845428705215454,35.11122131347656,0.35845428705215454,0.9954037666320801,0.011593129485845566,0.15006762742996216,1.1621736288070679,0.5140405893325806,0.44298863410949707,32,blur,1.0,heldout,0.0,24.139310836791992,0.6894830465316772,0.8535209894180298,0.3060568571090698,0.13071459531784058,3.67183504966514,5.333800207263375,0.30161184072494507,0.058260492980480194,0.2762708067893982,0.04363735020160675,24.517133712768555,0.6036433577537537,0.9329627752304077,0.22227266430854797,0.10899734497070312,0.2957572340965271,24.391075134277344,0.010299623012542725
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.1,rotate,0,0.0,,,11505.1,1.39,512.0,315.3333333333333,168.66666666666666,,,,0.3201868236064911,0.3039974570274353,0.016189362853765488,0.1960025578737259,35.11122131347656,0.35845428705215454,35.11122131347656,0.35845428705215454,0.9954037666320801,0.011593129485845566,0.15006762742996216,1.1621736288070679,0.5140405893325806,0.44298863410949707,32,blur,1.5,heldout,0.0,22.368465423583984,0.6359730362892151,0.7671656608581543,0.4181477725505829,0.1864842176437378,3.67183504966514,6.806869246303071,0.30161184072494507,0.058260492980480194,0.266912579536438,0.034839458763599396,22.321977615356445,0.7062308192253113,0.8547983169555664,0.3296686112880707,0.1703726053237915,0.4127838611602783,22.445650100708008,0.005363911390304565
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.1,rotate,0,0.0,,,11505.1,1.39,512.0,315.3333333333333,168.66666666666666,,,,0.3201868236064911,0.3039974570274353,0.016189362853765488,0.1960025578737259,35.11122131347656,0.35845428705215454,35.11122131347656,0.35845428705215454,0.9954037666320801,0.011593129485845566,0.15006762742996216,1.1621736288070679,0.5140405893325806,0.44298863410949707,32,blur,2.0,heldout,0.0,21.450801849365234,0.674296498298645,0.7011532783508301,0.48595839738845825,0.2284647822380066,3.67183504966514,7.8442342886029985,0.30161184072494507,0.058260492980480194,0.2568841576576233,0.023511027917265892,21.08707046508789,0.7423396706581116,0.7749335169792175,0.4094419479370117,0.21366095542907715,0.48431462049484253,21.47342872619629,0.0016437768936157227
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.1,rotate,0,0.0,,,11505.1,1.39,512.0,315.3333333333333,168.66666666666666,,,,0.3201868236064911,0.3039974570274353,0.016189362853765488,0.1960025578737259,35.11122131347656,0.35845428705215454,35.11122131347656,0.35845428705215454,0.9954037666320801,0.011593129485845566,0.15006762742996216,1.1621736288070679,0.5140405893325806,0.44298863410949707,32,blur,3.0,heldout,0.0,20.401918411254883,0.6666186451911926,0.6062842607498169,0.5739579200744629,0.28371524810791016,3.67183504966514,9.603161323363658,0.30161184072494507,0.058260492980480194,0.2478431910276413,0.02315506339073181,19.68231773376465,0.7649649977684021,0.63993901014328,0.5252600908279419,0.2780569791793823,0.5726750493049622,20.420673370361328,0.0012828707695007324
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.1,rotate,0,0.0,,,11505.1,1.39,512.0,315.3333333333333,168.66666666666666,,,,0.3201868236064911,0.3039974570274353,0.016189362853765488,0.1960025578737259,35.11122131347656,0.35845428705215454,35.11122131347656,0.35845428705215454,0.9954037666320801,0.011593129485845566,0.15006762742996216,1.1621736288070679,0.5140405893325806,0.44298863410949707,32,jpeg,95,heldout,0.0,30.428504943847656,0.7454699277877808,0.970862865447998,0.057249896228313446,0.030186057090759277,3.67183504966514,3.6143042597283395,0.30161184072494507,0.058260492980480194,0.29793643951416016,0.05452289059758186,34.14098358154297,0.3607843518257141,0.9933158755302429,0.02756165713071823,0.007625460624694824,0.017910920083522797,37.263221740722656,0.03933897614479065
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.1,rotate,0,0.0,,,11505.1,1.39,512.0,315.3333333333333,168.66666666666666,,,,0.3201868236064911,0.3039974570274353,0.016189362853765488,0.1960025578737259,35.11122131347656,0.35845428705215454,35.11122131347656,0.35845428705215454,0.9954037666320801,0.011593129485845566,0.15006762742996216,1.1621736288070679,0.5140405893325806,0.44298863410949707,32,jpeg,85,heldout,0.0,29.22621726989746,0.7733078002929688,0.9598099589347839,0.07946719974279404,0.04386758804321289,3.67183504966514,3.0487090782704924,0.30161184072494507,0.058260492980480194,0.2961272597312927,0.062436796724796295,32.27097702026367,0.3803921937942505,0.9899106025695801,0.07269176840782166,0.01422029733657837,0.05375215411186218,31.128551483154297,0.025715045630931854
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.1,rotate,0,0.0,,,11505.1,1.39,512.0,315.3333333333333,168.66666666666666,,,,0.3201868236064911,0.3039974570274353,0.016189362853765488,0.1960025578737259,35.11122131347656,0.35845428705215454,35.11122131347656,0.35845428705215454,0.9954037666320801,0.011593129485845566,0.15006762742996216,1.1621736288070679,0.5140405893325806,0.44298863410949707,32,jpeg,75,heldout,0.0,27.860937118530273,0.635099470615387,0.9412943720817566,0.1137143224477768,0.04713606834411621,3.67183504966514,2.7218561670801877,0.30161184072494507,0.058260492980480194,0.292041540145874,0.04376251623034477,30.96947479248047,0.38431376218795776,0.9864069223403931,0.10664805769920349,0.02131474018096924,0.08182238042354584,29.671588897705078,0.03189194202423096
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.1,rotate,0,0.0,,,11505.1,1.39,512.0,315.3333333333333,168.66666666666666,,,,0.3201868236064911,0.3039974570274353,0.016189362853765488,0.1960025578737259,35.11122131347656,0.35845428705215454,35.11122131347656,0.35845428705215454,0.9954037666320801,0.011593129485845566,0.15006762742996216,1.1621736288070679,0.5140405893325806,0.44298863410949707,32,jpeg,60,heldout,0.0,26.939619064331055,0.6420273780822754,0.9310102462768555,0.13914534449577332,0.06021028757095337,3.67183504966514,2.4427821970588517,0.30161184072494507,0.058260492980480194,0.28763946890830994,0.05194253847002983,29.68829917907715,0.38431376218795776,0.9812885522842407,0.14163438975811005,0.042076051235198975,0.11001326888799667,28.197290420532227,0.029132075607776642
