phase,step,loss,feasible,psnr,linf,ssim,vif_p,fsim,lpips,dists,acutance_ratio,rms,frac_gt_16_255
A1,0,0.14246605336666107,True,26.87860870361328,0.6278687715530396,0.8047751188278198,0.28370699286460876,0.9330458641052246,0.12831369042396545,0.049463748931884766,0.9935279488563538,0.04529690742492676,0.13683447241783142
A1,10,0.11289630085229874,True,26.939472198486328,0.576798677444458,0.805322527885437,0.2756059467792511,0.92958664894104,0.09948411583900452,0.04863619804382324,0.9998763203620911,0.04498060420155525,0.13555273413658142
A1,20,0.10794709622859955,True,27.04094123840332,0.591052770614624,0.8098790049552917,0.28030553460121155,0.9304291009902954,0.0948481410741806,0.04631674289703369,0.9824564456939697,0.04445819556713104,0.13293711841106415
A1,30,0.11981473863124847,False,27.137563705444336,0.6073029041290283,0.8123819231987,0.2842786908149719,0.9317161440849304,0.09416104853153229,0.04701220989227295,0.9372467994689941,0.0439663790166378,0.13028082251548767
A1,40,0.10411646962165833,True,27.036212921142578,0.6089885234832764,0.8120170831680298,0.28184017539024353,0.9307683706283569,0.09110140055418015,0.044637203216552734,1.0156713724136353,0.04448239132761955,0.13264338672161102
A1,50,0.10155628621578217,True,27.055301666259766,0.606255292892456,0.813255786895752,0.28289830684661865,0.9309396743774414,0.0885850116610527,0.042618513107299805,1.020391583442688,0.04438474774360657,0.13206863403320312
A1,60,0.09972172975540161,True,27.103404998779297,0.5886504650115967,0.814605712890625,0.2848060429096222,0.9315782785415649,0.08683660626411438,0.041730403900146484,1.0069694519042969,0.04413963109254837,0.13088354468345642
A1,70,0.09836000949144363,True,27.154563903808594,0.5913982391357422,0.8159162402153015,0.28673601150512695,0.9321939945220947,0.08555804193019867,0.04073363542556763,0.9892376661300659,0.0438804030418396,0.129730224609375
A1,80,0.0973413735628128,True,27.205732345581055,0.6006971001625061,0.8170763850212097,0.28858861327171326,0.9327289462089539,0.08461899310350418,0.040364861488342285,0.9722012281417847,0.04362268000841141,0.12863922119140625
A1,90,0.09654425084590912,True,27.246152877807617,0.6055320501327515,0.8178366422653198,0.2899608612060547,0.9330607056617737,0.08388350903987885,0.040085434913635254,0.9576029181480408,0.04342014342546463,0.1276143491268158
A1,100,0.0979718342423439,True,27.146148681640625,0.6004536747932434,0.816274106502533,0.28643181920051575,0.9319354295730591,0.08516529202461243,0.03994297981262207,1.01926851272583,0.043922942131757736,0.13004812598228455
A1,110,0.09799333661794662,True,27.17544174194336,0.6195064783096313,0.8170393705368042,0.2875485122203827,0.9321678876876831,0.08522504568099976,0.04110950231552124,1.004894733428955,0.04377507418394089,0.12905502319335938
A1,120,0.09805656969547272,True,27.2586669921875,0.6175661087036133,0.8183361887931824,0.29077306389808655,0.9327592253684998,0.08540940284729004,0.04144531488418579,0.9557519555091858,0.043357621878385544,0.12684886157512665
A1,130,0.11494147777557373,False,27.31468963623047,0.5835427045822144,0.8194324374198914,0.292725533246994,0.9330999255180359,0.08551014959812164,0.040765345096588135,0.9331422448158264,0.043078891932964325,0.12591934204101562
A1,140,0.0968317911028862,True,27.13943862915039,0.6184747219085693,0.817105770111084,0.2867574989795685,0.9317725896835327,0.08400187641382217,0.03918004035949707,1.0420914888381958,0.04395688697695732,0.12997309863567352
A1,150,0.09645596146583557,True,27.280502319335938,0.5959232449531555,0.8196293711662292,0.29149752855300903,0.9329833388328552,0.08383698761463165,0.039791107177734375,0.9646210670471191,0.04324876889586449,0.12645339965820312
A1,160,0.09506653249263763,True,27.25161361694336,0.5949119925498962,0.8193416595458984,0.29046010971069336,0.9329798221588135,0.08241376280784607,0.040140509605407715,0.993056058883667,0.0433928519487381,0.12705866992473602
A1,170,0.09413465112447739,True,27.274377822875977,0.6035221219062805,0.820032000541687,0.29135018587112427,0.9332412481307983,0.08151955902576447,0.0404210090637207,0.9866474270820618,0.04327927157282829,0.12641653418540955
A1,180,0.09349117428064346,True,27.30504035949707,0.598543107509613,0.8205906748771667,0.2924327552318573,0.9336572885513306,0.08092430233955383,0.04014897346496582,0.9730820059776306,0.04312676936388016,0.12592315673828125
A1,190,0.0930556058883667,True,27.3336238861084,0.601743221282959,0.8210554122924805,0.29338306188583374,0.9340212941169739,0.08053211867809296,0.04030632972717285,0.960387647151947,0.04298507422208786,0.12525813281536102
A1,200,0.09356607496738434,False,27.359018325805664,0.5925260186195374,0.8214303255081177,0.2941854000091553,0.9342062473297119,0.08025513589382172,0.040213584899902344,0.9491760730743408,0.042859576642513275,0.12459564208984375
A2,0,0.0930556058883667,True,27.3336238861084,0.601743221282959,0.8210554122924805,0.29338306188583374,0.9340212941169739,0.08053211867809296,0.04030632972717285,0.960387647151947,0.04298507422208786,0.12525813281536102
A2,5,0.09364300966262817,True,27.290321350097656,0.6181201338768005,0.8220057487487793,0.2909548878669739,0.9337505102157593,0.08106790482997894,0.04084634780883789,0.9898891448974609,0.04319991171360016,0.1259104460477829
A2,10,0.09499245136976242,True,27.163227081298828,0.6225835680961609,0.8212312459945679,0.2858690321445465,0.9327336549758911,0.08223041892051697,0.04072439670562744,1.0347344875335693,0.043836675584316254,0.1289571225643158
A2,15,0.094317227602005,True,27.29039764404297,0.6083799600601196,0.8230466246604919,0.28950923681259155,0.9334481358528137,0.08171038329601288,0.04234093427658081,0.9943773150444031,0.043199535459280014,0.12601980566978455
A2,20,0.0937843918800354,True,27.34463119506836,0.5969456434249878,0.8235592246055603,0.2915530204772949,0.9336715340614319,0.08124380558729172,0.04160022735595703,0.9849038124084473,0.04293062165379524,0.12489700317382812
A2,25,0.09399379044771194,True,27.250659942626953,0.5995256900787354,0.8216127157211304,0.28818297386169434,0.9327589273452759,0.08130185306072235,0.041567206382751465,1.0429236888885498,0.04339761286973953,0.1270395964384079
A2,30,0.09465745091438293,False,27.444091796875,0.5894287824630737,0.8246110677719116,0.2953428328037262,0.9343634843826294,0.0808529406785965,0.04172396659851074,0.9485738277435303,0.042441852390766144,0.12282943725585938
A2,35,0.09307201951742172,True,27.332225799560547,0.5991116166114807,0.8229517340660095,0.2912829518318176,0.933594822883606,0.08052964508533478,0.04102063179016113,0.9976813793182373,0.0429919995367527,0.12527212500572205
A2,40,0.09311287850141525,True,27.265392303466797,0.6026796698570251,0.8218137621879578,0.28916722536087036,0.9331084489822388,0.08047983050346375,0.039852142333984375,1.0262430906295776,0.043324075639247894,0.12671789526939392
A2,45,0.0930352434515953,True,27.24639892578125,0.6029597520828247,0.8213725090026855,0.2885453999042511,0.9329648017883301,0.08037988096475601,0.039830684661865234,1.0371019840240479,0.04341890662908554,0.12720870971679688
A2,50,0.09286834299564362,True,27.24581527709961,0.6018812656402588,0.8214582800865173,0.2887958586215973,0.9330282807350159,0.08021972328424454,0.03967094421386719,1.0353132486343384,0.043421827256679535,0.12725195288658142
A2,55,0.09270256012678146,True,27.261302947998047,0.6024967432022095,0.8218005895614624,0.2894763648509979,0.9332008957862854,0.08007769286632538,0.03984999656677246,1.0267890691757202,0.04334447905421257,0.12684886157512665
A2,60,0.09256602823734283,True,27.28269386291504,0.6034014821052551,0.822145938873291,0.2903037667274475,0.9333907961845398,0.07997753471136093,0.03978753089904785,1.0163943767547607,0.04323786124587059,0.1263275146484375
A2,65,0.09243964403867722,True,27.308332443237305,0.603466272354126,0.8224376440048218,0.29116371273994446,0.9335578083992004,0.07989084720611572,0.03972768783569336,1.006445288658142,0.04311041906476021,0.12567012012004852
A2,70,0.0923270508646965,True,27.33267593383789,0.6024237275123596,0.822699785232544,0.291899710893631,0.9337003827095032,0.07981288433074951,0.03966212272644043,0.997226893901825,0.042989760637283325,0.12516149878501892
A2,75,0.09222988784313202,True,27.353361129760742,0.6013498306274414,0.8229462504386902,0.2924982011318207,0.9338397979736328,0.07974620908498764,0.039570629596710205,0.9885326027870178,0.042887501418590546,0.12472661584615707
A2,80,0.09214239567518234,True,27.373035430908203,0.6008740067481995,0.823172926902771,0.29306432604789734,0.9339808821678162,0.0796874612569809,0.03961491584777832,0.9804646372795105,0.042790476232767105,0.12432098388671875
A2,85,0.09206399321556091,True,27.390541076660156,0.6004616022109985,0.8233789205551147,0.2936307489871979,0.9341075420379639,0.07963404059410095,0.03961002826690674,0.9731549024581909,0.04270431399345398,0.12392425537109375
A2,90,0.09199416637420654,True,27.407310485839844,0.5999808311462402,0.8235740065574646,0.29416191577911377,0.9342140555381775,0.07958768308162689,0.039635419845581055,0.9665423631668091,0.042621955275535583,0.12351863086223602
A2,95,0.09193025529384613,True,27.422927856445312,0.5995172262191772,0.8237487077713013,0.29465818405151367,0.9343069195747375,0.079546257853508,0.03962308168411255,0.9605898261070251,0.0425453819334507,0.12318038940429688
A2,100,0.09187135100364685,True,27.43600082397461,0.5992303490638733,0.8238973617553711,0.2950679659843445,0.934387743473053,0.07950596511363983,0.03955078125,0.9553148150444031,0.04248139634728432,0.12284724414348602
A2,105,0.09181640297174454,True,27.447851181030273,0.5990103483200073,0.8240307569503784,0.2954406440258026,0.9344624280929565,0.07946744561195374,0.03950589895248413,0.9505544900894165,0.04242347553372383,0.12256495654582977
A2,110,0.0921836867928505,True,27.30076026916504,0.6086981296539307,0.8221315741539001,0.29009607434272766,0.9334930181503296,0.07962657511234283,0.038765549659729004,1.0172021389007568,0.04314801096916199,0.12588119506835938
A2,115,0.10286986827850342,False,27.463653564453125,0.5992287993431091,0.8248775005340576,0.2959471344947815,0.9346278309822083,0.07973377406597137,0.039859771728515625,0.9391891956329346,0.04234637692570686,0.12222926318645477
A2,120,0.09194747358560562,True,27.351572036743164,0.6060645580291748,0.8232795596122742,0.29192763566970825,0.9338333606719971,0.07946208119392395,0.03934413194656372,0.9968076348304749,0.042896341532468796,0.12473297119140625
A2,125,0.09219696372747421,True,27.272005081176758,0.6105380058288574,0.8221399784088135,0.28921809792518616,0.9332091808319092,0.07959417998790741,0.03888869285583496,1.0353996753692627,0.04329109936952591,0.12652461230754852
A2,130,0.09190764278173447,True,27.41634750366211,0.6032052636146545,0.8244385123252869,0.29409119486808777,0.9342513084411621,0.07951649278402328,0.03959667682647705,0.9681118726730347,0.042577631771564484,0.12323888391256332
A2,135,0.09379230439662933,False,27.243724822998047,0.6119625568389893,0.821772575378418,0.2880312204360962,0.9329272508621216,0.07967934012413025,0.0386466383934021,1.0514650344848633,0.04343228414654732,0.1270955502986908
A2,140,0.09188549965620041,True,27.365798950195312,0.6043576002120972,0.8236840963363647,0.292087197303772,0.9338367581367493,0.07941920310258865,0.039208292961120605,0.996203601360321,0.04282613471150398,0.12442652881145477
A2,145,0.09210741519927979,True,27.299823760986328,0.6081339716911316,0.8228546380996704,0.289603054523468,0.9333105683326721,0.07954158633947372,0.03902244567871094,1.0279468297958374,0.04315267130732536,0.12585830688476562
A2,150,0.09190336614847183,True,27.365699768066406,0.6030504703521729,0.82384192943573,0.2919800579547882,0.9338263869285583,0.07943455874919891,0.03952169418334961,0.9993970394134521,0.04282662272453308,0.12441635131835938
A2,155,0.09179679304361343,True,27.411338806152344,0.5999646186828613,0.8243604898452759,0.293813019990921,0.9341398477554321,0.0793912336230278,0.03950875997543335,0.9795317649841309,0.04260218143463135,0.12335841357707977
A2,160,0.09170344471931458,True,27.441198348999023,0.6000033617019653,0.8245665431022644,0.2947949171066284,0.9343072175979614,0.0793435126543045,0.03938722610473633,0.9670634269714355,0.04245598241686821,0.12266413867473602
A2,165,0.09163036942481995,True,27.45989990234375,0.5994514226913452,0.8246490359306335,0.29526299238204956,0.9344065189361572,0.07929717749357224,0.0392230749130249,0.9590926170349121,0.04236466810107231,0.12222163379192352
A2,170,0.09156660735607147,True,27.472454071044922,0.5976747870445251,0.8247348666191101,0.2956106662750244,0.9344897866249084,0.07924975454807281,0.03908872604370117,0.9533358216285706,0.042303480207920074,0.12198003381490707
A2,175,0.09181654453277588,True,27.367473602294922,0.6030481457710266,0.8231889605522156,0.2918017506599426,0.933819055557251,0.07935068011283875,0.03831964731216431,1.00229811668396,0.04281788691878319,0.12438838183879852
A2,180,0.09163540601730347,True,27.407447814941406,0.6032047867774963,0.8242347240447998,0.2931070625782013,0.9341577887535095,0.0792323425412178,0.038938164710998535,0.980283260345459,0.04262126609683037,0.12345123291015625
A2,185,0.0918470248579979,True,27.317495346069336,0.6079007387161255,0.8230077028274536,0.29012370109558105,0.9334977865219116,0.07930721342563629,0.03848761320114136,1.0239213705062866,0.043064963072538376,0.125457763671875
A2,190,0.09163422882556915,True,27.476404190063477,0.5996413826942444,0.8253868818283081,0.29578065872192383,0.9345651865005493,0.07932467013597488,0.0395585298538208,0.9523417353630066,0.04228425398468971,0.1218770369887352
A2,195,0.09205762296915054,True,27.275875091552734,0.6111494898796082,0.8224314451217651,0.2886737585067749,0.933106541633606,0.07945121824741364,0.03846687078475952,1.0467422008514404,0.04327182471752167,0.12637710571289062
A2,200,0.11813539266586304,False,27.540958404541016,0.5958195924758911,0.826343297958374,0.2980213761329651,0.9349219799041748,0.07956966757774353,0.04002869129180908,0.9236631393432617,0.041971150785684586,0.12039820849895477
