image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase,instruct-pix2pix,turn the color of potted plant to pink,,0.9,False,0.0,0.12,inf,0,32,16,0.0,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20438,0.95534,27.833,0.47133,0.05269,0.20496,0.84436,21.511,0.34769,0.09934,0.54672,0.04058,80.3
task_attr_mod_color_136767,phase,instruct-pix2pix,turn the color of astronaut to pink,,0.9,False,0.0,0.12,inf,0,32,16,0.0,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22416,0.94922,29.704,0.47814,0.0767,0.25236,0.76253,22.47,0.33395,0.15583,0.34108,0.03272,80.8
task_attr_mod_color_184837,phase,instruct-pix2pix,turn the color of frame to pink,,0.9,False,0.0,0.12,inf,0,32,16,0.0,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.24056,0.9225,25.118,0.39375,0.08068,0.27609,0.68382,18.649,0.27884,0.18895,0.53341,0.05548,80.8
task_attr_mod_color_32648,phase,instruct-pix2pix,turn the color of potion bottle to orange,,0.9,False,0.0,0.12,inf,0,32,16,0.0,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.19596,0.98875,40.528,0.66286,0.04344,0.22012,0.85045,21.117,0.66953,0.17874,0.18455,0.00941,80.7
task_attr_mod_color_6205,phase,instruct-pix2pix,turn the color of toolbox to red,,0.9,False,0.0,0.12,inf,0,32,16,0.0,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17487,0.96066,32.251,0.55171,0.07235,0.35208,0.66058,11.925,0.46668,0.21704,0.3654,0.0244,80.8
task_env_weather_112463,phase,instruct-pix2pix,transform the setting to spring with blooming flowers,,0.9,False,0.0,0.12,inf,0,32,16,0.0,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27133,0.95388,32.178,0.55797,0.04654,0.30467,0.7394,20.438,0.2837,0.12742,0.3083,0.02461,80.9
task_env_weather_133752,phase,instruct-pix2pix,transform the setting to a rainy day,,0.9,False,0.0,0.12,inf,0,32,16,0.0,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25731,0.95558,31.908,0.53498,0.0364,0.27725,0.85878,24.3,0.33619,0.0819,0.28106,0.02539,80.8
task_env_weather_181583,phase,instruct-pix2pix,change the setting to a stormy day,,0.9,False,0.0,0.12,inf,0,32,16,0.0,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.271,0.94241,32.59,0.54139,0.04509,0.5947,0.68836,14.407,0.32417,0.34754,0.20775,0.02347,80.8
task_env_weather_246440,phase,instruct-pix2pix,transform the setting to autumn with falling leaves,,0.9,False,0.0,0.12,inf,0,32,16,0.0,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.30988,0.90245,22.89,0.36188,0.06468,0.42545,0.49292,16.724,0.13468,0.21414,0.65274,0.07169,80.7
task_env_weather_63722,phase,instruct-pix2pix,change the setting to a snowy landscape,,0.9,False,0.0,0.12,inf,0,32,16,0.0,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26197,0.94972,27.428,0.45026,0.06238,0.26618,0.81382,21.372,0.28459,0.11303,0.53797,0.04252,81.0
task_obj_add_13726,phase,instruct-pix2pix,Add subscribe button,,0.9,False,0.0,0.12,inf,0,32,16,0.0,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33351,0.93975,28.553,0.4266,0.065,0.37404,0.66024,19.807,0.1965,0.2012,0.36481,0.03735,80.7
task_obj_add_340466,phase,instruct-pix2pix,Add orange juice,,0.9,False,0.0,0.12,inf,0,32,16,0.0,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17809,0.96584,30.937,0.55568,0.05408,0.27665,0.8199,17.394,0.41504,0.15667,0.42029,0.02839,81.0
