image,condition,attacker,instruction,task,radius,unreachable,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_136767,dct_shield_nodc,instruct-pix2pix,turn the color of astronaut to pink,,1.0,False,100,7.5,1.5,20260812,True,0.42317,0.85186,29.746,0.51654,0.05578,0.63082,0.27664,7.48,0.02801,0.42767,0.25383,0.03256,567.5
task_attr_mod_color_6205,dct_shield_nodc,instruct-pix2pix,turn the color of toolbox to red,,1.0,False,100,7.5,1.5,20260812,True,0.49782,0.8433,29.456,0.46924,0.05999,0.75466,0.19239,6.469,0.23573,0.735,0.35912,0.03367,572.0
task_env_weather_181583,dct_shield_nodc,instruct-pix2pix,change the setting to a stormy day,,1.0,False,100,7.5,1.5,20260812,True,0.49595,0.87381,29.461,0.47809,0.04423,0.79668,0.27824,11.108,0.05183,0.43854,0.23021,0.03365,569.2
task_obj_add_13726,dct_shield_nodc,instruct-pix2pix,Add subscribe button,,1.0,False,100,7.5,1.5,20260812,True,0.37454,0.86365,29.224,0.5161,0.03667,0.68614,0.47431,14.359,0.26014,0.37225,0.2777,0.03458,572.0
task_obj_add_581286,dct_shield_nodc,instruct-pix2pix,Add sauce,,1.0,False,100,7.5,1.5,20260812,True,0.55133,0.82367,29.857,0.41027,0.0721,0.78125,0.27604,11.572,0.03319,0.32259,0.23596,0.03215,569.2
task_obj_remove_257910,dct_shield_nodc,instruct-pix2pix,Remove bracelet,,1.0,False,100,7.5,1.5,20260812,True,0.51663,0.80847,29.528,0.42041,0.0566,0.71386,0.23859,7.803,0.03973,0.33608,0.26437,0.03339,569.5
task_obj_remove_657585,dct_shield_nodc,instruct-pix2pix,Remove frisbee,,1.0,False,100,7.5,1.5,20260812,True,0.60982,0.82291,29.753,0.43476,0.08683,0.84997,0.30769,10.964,0.07774,0.35941,0.35282,0.03253,570.0
task_obj_swap_joint_mask_75733,dct_shield_nodc,instruct-pix2pix,Replace the snowy landscape with sea,,1.0,False,100,7.5,1.5,20260812,True,0.51086,0.82493,29.836,0.39607,0.05407,0.61977,0.58921,12.99,0.088,0.3476,0.23492,0.03222,568.8
