condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
apa_tj,woman_03,0.04,0.03973555564880371,1.0,dists,True,0.030871,0.07087067604064942,0.07060623168945312,3.5196526361452114,29.53670883178711,0.7152912020683289,0.9173940420150757,0.350564569234848,0.957782506942749,0.13697847723960876,0.07060623168945312,0.8935615420341492,0.03335512429475784,0.049566905945539474
