batch,image_id,group,condition,purify_dir,purify_kind,purify_strength,seed,tau,png,s_target,s_source,margin,success,clip_target,clip_source,clip_margin
s3t20_pj_merged,horse_00,,control,diffpure_150,,,0,,control/horse_00/purify/diffpure_150/edit_seed0.png,0.1206488087773323,0.04779689759016037,0.07285191118717194,1,0.3188185691833496,0.2814860939979553,0.03733247518539429
s3t20_pj_merged,horse_00,,control,diffpure_150,,,1,,control/horse_00/purify/diffpure_150/edit_seed1.png,0.12053431570529938,0.05215314403176308,0.0683811716735363,1,0.27753886580467224,0.27604296803474426,0.0014958977699279785
s3t20_pj_merged,horse_00,,control,diffpure_150,,,2,,control/horse_00/purify/diffpure_150/edit_seed2.png,0.11497402936220169,0.054060474038124084,0.060913555324077606,1,0.30565258860588074,0.27280694246292114,0.032845646142959595
s3t20_pj_merged,horse_00,,control,diffpure_150,,,3,,control/horse_00/purify/diffpure_150/edit_seed3.png,0.11281563341617584,0.040444690734148026,0.07237094268202782,1,0.2728276550769806,0.2831501364707947,-0.010322481393814087
s3t20_pj_merged,horse_00,,control,diffpure_150,,,4,,control/horse_00/purify/diffpure_150/edit_seed4.png,0.11669407784938812,0.04384295269846916,0.07285112515091896,1,0.31307730078697205,0.2667945921421051,0.04628270864486694
s3t20_pj_merged,horse_00,,control,identity_0,,,0,,control/horse_00/purify/identity_0/edit_seed0.png,0.11705992370843887,0.04981425404548645,0.06724566966295242,1,0.31032225489616394,0.26018568873405457,0.050136566162109375
s3t20_pj_merged,horse_00,,control,identity_0,,,1,,control/horse_00/purify/identity_0/edit_seed1.png,0.1182824969291687,0.0415487065911293,0.0767337903380394,1,0.310395210981369,0.2702476978302002,0.04014751315116882
s3t20_pj_merged,horse_00,,control,identity_0,,,2,,control/horse_00/purify/identity_0/edit_seed2.png,0.11459372192621231,0.05616278201341629,0.05843093991279602,1,0.30606478452682495,0.27116724848747253,0.03489753603935242
s3t20_pj_merged,horse_00,,control,identity_0,,,3,,control/horse_00/purify/identity_0/edit_seed3.png,0.1177029013633728,0.04713870957493782,0.07056419178843498,1,0.3038138449192047,0.2516760230064392,0.0521378219127655
s3t20_pj_merged,horse_00,,control,identity_0,,,4,,control/horse_00/purify/identity_0/edit_seed4.png,0.11977068334817886,0.05675097554922104,0.06301970779895782,1,0.3050903081893921,0.24636004865169525,0.05873025953769684
s3t20_pj_merged,horse_00,,control,jpeg_30,,,0,,control/horse_00/purify/jpeg_30/edit_seed0.png,0.11223579198122025,0.03889893740415573,0.07333685457706451,1,0.3226534128189087,0.25157201290130615,0.07108139991760254
s3t20_pj_merged,horse_00,,control,jpeg_30,,,1,,control/horse_00/purify/jpeg_30/edit_seed1.png,0.11199080944061279,0.052121322602033615,0.05986948683857918,1,0.3270549774169922,0.275629460811615,0.0514255166053772
s3t20_pj_merged,horse_00,,control,jpeg_30,,,2,,control/horse_00/purify/jpeg_30/edit_seed2.png,0.10434125363826752,0.03950023278594017,0.06484102085232735,1,0.28328320384025574,0.26598507165908813,0.017298132181167603
s3t20_pj_merged,horse_00,,control,jpeg_30,,,3,,control/horse_00/purify/jpeg_30/edit_seed3.png,0.11735579371452332,0.04696594923734665,0.07038984447717667,1,0.32963278889656067,0.2644878029823303,0.06514498591423035
s3t20_pj_merged,horse_00,,control,jpeg_30,,,4,,control/horse_00/purify/jpeg_30/edit_seed4.png,0.11597494781017303,0.043881855905056,0.07209309190511703,1,0.32174766063690186,0.26823049783706665,0.053517162799835205
s3t20_pj_merged,horse_00,,control,jpeg_75,,,0,,control/horse_00/purify/jpeg_75/edit_seed0.png,0.11870784312486649,0.05037412792444229,0.0683337152004242,1,0.314759761095047,0.2592976987361908,0.0554620623588562
s3t20_pj_merged,horse_00,,control,jpeg_75,,,1,,control/horse_00/purify/jpeg_75/edit_seed1.png,0.11532213538885117,0.04392498731613159,0.07139714807271957,1,0.30714982748031616,0.27276065945625305,0.03438916802406311
s3t20_pj_merged,horse_00,,control,jpeg_75,,,2,,control/horse_00/purify/jpeg_75/edit_seed2.png,0.11189761757850647,0.05764588341116905,0.05425173416733742,1,0.291604608297348,0.26939335465431213,0.02221125364303589
s3t20_pj_merged,horse_00,,control,jpeg_75,,,3,,control/horse_00/purify/jpeg_75/edit_seed3.png,0.11536189913749695,0.047425054013729095,0.06793684512376785,1,0.30310308933258057,0.2600376009941101,0.04306548833847046
s3t20_pj_merged,horse_00,,control,jpeg_75,,,4,,control/horse_00/purify/jpeg_75/edit_seed4.png,0.11640160530805588,0.04629082605242729,0.07011077925562859,1,0.3132370710372925,0.24719512462615967,0.06604194641113281
s3t20_pj_merged,horse_00,,control,noise_0.005,,,0,,control/horse_00/purify/noise_0.005/edit_seed0.png,0.1159471869468689,0.041536055505275726,0.07441113144159317,1,0.3085838556289673,0.258392333984375,0.050191521644592285
s3t20_pj_merged,horse_00,,control,noise_0.005,,,1,,control/horse_00/purify/noise_0.005/edit_seed1.png,0.11542006582021713,0.043991126120090485,0.07142893970012665,1,0.30001360177993774,0.26439452171325684,0.03561908006668091
s3t20_pj_merged,horse_00,,control,noise_0.005,,,2,,control/horse_00/purify/noise_0.005/edit_seed2.png,0.11569398641586304,0.055792681872844696,0.05990130454301834,1,0.3054250478744507,0.25675803422927856,0.04866701364517212
s3t20_pj_merged,horse_00,,control,noise_0.005,,,3,,control/horse_00/purify/noise_0.005/edit_seed3.png,0.11505942046642303,0.039326537400484085,0.07573288306593895,1,0.31039851903915405,0.25708016753196716,0.05331835150718689
s3t20_pj_merged,horse_00,,control,noise_0.005,,,4,,control/horse_00/purify/noise_0.005/edit_seed4.png,0.12140043079853058,0.05135490372776985,0.07004552707076073,1,0.31667956709861755,0.24870270490646362,0.06797686219215393
s3t20_pj_merged,horse_00,,control,noise_0.01,,,0,,control/horse_00/purify/noise_0.01/edit_seed0.png,0.11647303402423859,0.0421714149415493,0.07430161908268929,1,0.30299118161201477,0.2561781108379364,0.04681307077407837
s3t20_pj_merged,horse_00,,control,noise_0.01,,,1,,control/horse_00/purify/noise_0.01/edit_seed1.png,0.1163574755191803,0.046958163380622864,0.06939931213855743,1,0.293063223361969,0.27412116527557373,0.018942058086395264
s3t20_pj_merged,horse_00,,control,noise_0.01,,,2,,control/horse_00/purify/noise_0.01/edit_seed2.png,0.11523906141519547,0.05249729007482529,0.06274177134037018,1,0.3058982491493225,0.24360854923725128,0.06228969991207123
s3t20_pj_merged,horse_00,,control,noise_0.01,,,3,,control/horse_00/purify/noise_0.01/edit_seed3.png,0.11400964856147766,0.04154656454920769,0.07246308401226997,1,0.31054162979125977,0.2586539089679718,0.051887720823287964
s3t20_pj_merged,horse_00,,control,noise_0.01,,,4,,control/horse_00/purify/noise_0.01/edit_seed4.png,0.12109015882015228,0.05231465771794319,0.06877550110220909,1,0.31606772541999817,0.24271588027477264,0.07335184514522552
s3t20_pj_merged,horse_00,,control,quantize_128,,,0,,control/horse_00/purify/quantize_128/edit_seed0.png,0.11599386483430862,0.04898934066295624,0.06700452417135239,1,0.3104637563228607,0.25943508744239807,0.051028668880462646
s3t20_pj_merged,horse_00,,control,quantize_128,,,1,,control/horse_00/purify/quantize_128/edit_seed1.png,0.11834166944026947,0.04150830954313278,0.07683335989713669,1,0.3117421269416809,0.27530041337013245,0.03644171357154846
s3t20_pj_merged,horse_00,,control,quantize_128,,,2,,control/horse_00/purify/quantize_128/edit_seed2.png,0.11476273834705353,0.055359482765197754,0.059403255581855774,1,0.3027932345867157,0.2716003358364105,0.031192898750305176
s3t20_pj_merged,horse_00,,control,quantize_128,,,3,,control/horse_00/purify/quantize_128/edit_seed3.png,0.11636354774236679,0.046169571578502655,0.07019397616386414,1,0.30699479579925537,0.2560797333717346,0.05091506242752075
s3t20_pj_merged,horse_00,,control,quantize_128,,,4,,control/horse_00/purify/quantize_128/edit_seed4.png,0.11863664537668228,0.05000044032931328,0.068636205047369,1,0.3041144013404846,0.23956552147865295,0.06454887986183167
s3t20_pj_merged,horse_00,,control,quantize_16,,,0,,control/horse_00/purify/quantize_16/edit_seed0.png,0.11004836857318878,0.04084138572216034,0.06920698285102844,1,0.28800415992736816,0.2496902048587799,0.03831395506858826
s3t20_pj_merged,horse_00,,control,quantize_16,,,1,,control/horse_00/purify/quantize_16/edit_seed1.png,0.1209656149148941,0.046227339655160904,0.0747382752597332,1,0.3115781843662262,0.25106003880500793,0.06051814556121826
s3t20_pj_merged,horse_00,,control,quantize_16,,,2,,control/horse_00/purify/quantize_16/edit_seed2.png,0.11730275303125381,0.05552690848708153,0.06177584454417229,1,0.30984166264533997,0.24221745133399963,0.06762421131134033
s3t20_pj_merged,horse_00,,control,quantize_16,,,3,,control/horse_00/purify/quantize_16/edit_seed3.png,0.11592620611190796,0.04296310991048813,0.07296309620141983,1,0.315961629152298,0.2753831744194031,0.0405784547328949
s3t20_pj_merged,horse_00,,control,quantize_16,,,4,,control/horse_00/purify/quantize_16/edit_seed4.png,0.11548471450805664,0.04024516046047211,0.07523955404758453,1,0.30170372128486633,0.23702239990234375,0.06468132138252258
s3t20_pj_merged,horse_00,,control,quantize_32,,,0,,control/horse_00/purify/quantize_32/edit_seed0.png,0.10907531529664993,0.04278281703591347,0.06629249826073647,1,0.30363085865974426,0.24927379190921783,0.05435706675052643
s3t20_pj_merged,horse_00,,control,quantize_32,,,1,,control/horse_00/purify/quantize_32/edit_seed1.png,0.11450809985399246,0.03907192498445511,0.07543617486953735,1,0.3058284521102905,0.26662424206733704,0.03920421004295349
s3t20_pj_merged,horse_00,,control,quantize_32,,,2,,control/horse_00/purify/quantize_32/edit_seed2.png,0.11296913772821426,0.05171645060181618,0.06125268712639809,1,0.30455517768859863,0.24746495485305786,0.05709022283554077
s3t20_pj_merged,horse_00,,control,quantize_32,,,3,,control/horse_00/purify/quantize_32/edit_seed3.png,0.11841735243797302,0.0459156334400177,0.07250171899795532,1,0.3052312433719635,0.2522529065608978,0.052978336811065674
s3t20_pj_merged,horse_00,,control,quantize_32,,,4,,control/horse_00/purify/quantize_32/edit_seed4.png,0.11976772546768188,0.05544676259160042,0.06432096287608147,1,0.3036194145679474,0.24348850548267365,0.06013090908527374
s3t20_pj_merged,horse_00,,control,quantize_64,,,0,,control/horse_00/purify/quantize_64/edit_seed0.png,0.11487109959125519,0.04749153554439545,0.06737956404685974,1,0.3037060499191284,0.2535798251628876,0.050126224756240845
s3t20_pj_merged,horse_00,,control,quantize_64,,,1,,control/horse_00/purify/quantize_64/edit_seed1.png,0.11697045713663101,0.044163595885038376,0.07280686125159264,1,0.304829478263855,0.2648647427558899,0.03996473550796509
s3t20_pj_merged,horse_00,,control,quantize_64,,,2,,control/horse_00/purify/quantize_64/edit_seed2.png,0.11379322409629822,0.057759132236242294,0.05603409186005592,1,0.3034760355949402,0.2611675262451172,0.042308509349823
s3t20_pj_merged,horse_00,,control,quantize_64,,,3,,control/horse_00/purify/quantize_64/edit_seed3.png,0.11513500660657883,0.0465359091758728,0.06859909743070602,1,0.29957741498947144,0.2501718997955322,0.04940551519393921
s3t20_pj_merged,horse_00,,control,quantize_64,,,4,,control/horse_00/purify/quantize_64/edit_seed4.png,0.1174338310956955,0.05502557381987572,0.06240825727581978,1,0.3169640302658081,0.25226929783821106,0.06469473242759705
s3t20_pj_merged,horse_00,horse,apa_pj,adverse_cleaner_0,adverse_cleaner,0.0,0,0.04,apa_pj/horse_00/purify/adverse_cleaner_0/edit_tau0.04_seed0.png,0.11696813255548477,0.035944096744060516,0.08102403581142426,1,0.31482386589050293,0.25775837898254395,0.057065486907958984
s3t20_pj_merged,horse_00,horse,apa_pj,adverse_cleaner_0,adverse_cleaner,0.0,1,0.04,apa_pj/horse_00/purify/adverse_cleaner_0/edit_tau0.04_seed1.png,0.11424854397773743,0.047573696821928024,0.0666748471558094,1,0.2515677809715271,0.2776128649711609,-0.02604508399963379
s3t20_pj_merged,horse_00,horse,apa_pj,adverse_cleaner_0,adverse_cleaner,0.0,2,0.04,apa_pj/horse_00/purify/adverse_cleaner_0/edit_tau0.04_seed2.png,0.11952808499336243,0.06918308138847351,0.050345003604888916,1,0.26113688945770264,0.28249821066856384,-0.021361321210861206
s3t20_pj_merged,horse_00,horse,apa_pj,adverse_cleaner_0,adverse_cleaner,0.0,3,0.04,apa_pj/horse_00/purify/adverse_cleaner_0/edit_tau0.04_seed3.png,0.11348307877779007,0.03721893951296806,0.076264139264822,1,0.32439884543418884,0.2840333580970764,0.04036548733711243
s3t20_pj_merged,horse_00,horse,apa_pj,adverse_cleaner_0,adverse_cleaner,0.0,4,0.04,apa_pj/horse_00/purify/adverse_cleaner_0/edit_tau0.04_seed4.png,0.11819633841514587,0.054817792028188705,0.06337854638695717,1,0.32097965478897095,0.25806835293769836,0.06291130185127258
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.25,blur,0.25,0,0.04,apa_pj/horse_00/purify/blur_0.25/edit_tau0.04_seed0.png,0.11428298056125641,0.03895781561732292,0.07532516494393349,1,0.3062532842159271,0.2574387490749359,0.04881453514099121
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.25,blur,0.25,1,0.04,apa_pj/horse_00/purify/blur_0.25/edit_tau0.04_seed1.png,0.11448846012353897,0.04434552416205406,0.07014293596148491,1,0.3059404194355011,0.2629135549068451,0.043026864528656006
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.25,blur,0.25,2,0.04,apa_pj/horse_00/purify/blur_0.25/edit_tau0.04_seed2.png,0.1130254715681076,0.05918963998556137,0.053835831582546234,1,0.29465219378471375,0.2725558280944824,0.022096365690231323
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.25,blur,0.25,3,0.04,apa_pj/horse_00/purify/blur_0.25/edit_tau0.04_seed3.png,0.11640635132789612,0.045393072068691254,0.07101327925920486,1,0.31125956773757935,0.2626197636127472,0.04863980412483215
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.25,blur,0.25,4,0.04,apa_pj/horse_00/purify/blur_0.25/edit_tau0.04_seed4.png,0.11762022972106934,0.05757489800453186,0.060045331716537476,1,0.30392158031463623,0.23474782705307007,0.06917375326156616
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.5,blur,0.5,0,0.04,apa_pj/horse_00/purify/blur_0.5/edit_tau0.04_seed0.png,0.11861628293991089,0.04368983209133148,0.0749264508485794,1,0.30879318714141846,0.2598704993724823,0.04892268776893616
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.5,blur,0.5,1,0.04,apa_pj/horse_00/purify/blur_0.5/edit_tau0.04_seed1.png,0.11434700340032578,0.05750400573015213,0.056842997670173645,1,0.266618549823761,0.2741803228855133,-0.007561773061752319
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.5,blur,0.5,2,0.04,apa_pj/horse_00/purify/blur_0.5/edit_tau0.04_seed2.png,0.11223390698432922,0.05803801864385605,0.054195888340473175,1,0.2982841730117798,0.26957258582115173,0.028711587190628052
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.5,blur,0.5,3,0.04,apa_pj/horse_00/purify/blur_0.5/edit_tau0.04_seed3.png,0.11633708328008652,0.04552866145968437,0.07080842182040215,1,0.2987220287322998,0.2635241448879242,0.03519788384437561
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.5,blur,0.5,4,0.04,apa_pj/horse_00/purify/blur_0.5/edit_tau0.04_seed4.png,0.11887940764427185,0.05573354661464691,0.06314586102962494,1,0.3076174855232239,0.24032427370548248,0.0672932118177414
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.75,blur,0.75,0,0.04,apa_pj/horse_00/purify/blur_0.75/edit_tau0.04_seed0.png,0.11855437606573105,0.054048698395490646,0.0645056776702404,1,0.3103161156177521,0.2741222083568573,0.036193907260894775
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.75,blur,0.75,1,0.04,apa_pj/horse_00/purify/blur_0.75/edit_tau0.04_seed1.png,0.11355998367071152,0.05177580937743187,0.06178417429327965,1,0.2890321612358093,0.26846474409103394,0.02056741714477539
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.75,blur,0.75,2,0.04,apa_pj/horse_00/purify/blur_0.75/edit_tau0.04_seed2.png,0.11486401408910751,0.06505085527896881,0.0498131588101387,1,0.2628318667411804,0.27884191274642944,-0.016010046005249023
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.75,blur,0.75,3,0.04,apa_pj/horse_00/purify/blur_0.75/edit_tau0.04_seed3.png,0.11279110610485077,0.04297821968793869,0.06981288641691208,1,0.2870468497276306,0.27529415488243103,0.011752694845199585
s3t20_pj_merged,horse_00,horse,apa_pj,blur_0.75,blur,0.75,4,0.04,apa_pj/horse_00/purify/blur_0.75/edit_tau0.04_seed4.png,0.12058109790086746,0.04788235202431679,0.07269874587655067,1,0.3167167901992798,0.24337360262870789,0.0733431875705719
s3t20_pj_merged,horse_00,horse,apa_pj,crop_resize_0.1,crop_resize,0.1,0,0.04,apa_pj/horse_00/purify/crop_resize_0.1/edit_tau0.04_seed0.png,0.12047789245843887,0.052055347710847855,0.06842254474759102,1,0.31723156571388245,0.2588784992694855,0.05835306644439697
s3t20_pj_merged,horse_00,horse,apa_pj,crop_resize_0.1,crop_resize,0.1,1,0.04,apa_pj/horse_00/purify/crop_resize_0.1/edit_tau0.04_seed1.png,0.11576763540506363,0.05228160321712494,0.06348603218793869,1,0.3230050206184387,0.26784977316856384,0.05515524744987488
s3t20_pj_merged,horse_00,horse,apa_pj,crop_resize_0.1,crop_resize,0.1,2,0.04,apa_pj/horse_00/purify/crop_resize_0.1/edit_tau0.04_seed2.png,0.11083576083183289,0.058439064770936966,0.05239669606089592,1,0.29881739616394043,0.2762322425842285,0.022585153579711914
s3t20_pj_merged,horse_00,horse,apa_pj,crop_resize_0.1,crop_resize,0.1,3,0.04,apa_pj/horse_00/purify/crop_resize_0.1/edit_tau0.04_seed3.png,0.11877892166376114,0.0574864037334919,0.06129251793026924,1,0.3195075988769531,0.2723040282726288,0.04720357060432434
s3t20_pj_merged,horse_00,horse,apa_pj,crop_resize_0.1,crop_resize,0.1,4,0.04,apa_pj/horse_00/purify/crop_resize_0.1/edit_tau0.04_seed4.png,0.11552803218364716,0.059980347752571106,0.05554768443107605,1,0.2873394191265106,0.23891045153141022,0.0484289675951004
s3t20_pj_merged,horse_00,horse,apa_pj,diffpure_150,diffpure,150,0,0.04,apa_pj/horse_00/purify/diffpure_150/edit_tau0.04_seed0.png,0.1166108027100563,0.04630236327648163,0.07030843943357468,1,0.3100546598434448,0.2729560434818268,0.03709861636161804
s3t20_pj_merged,horse_00,horse,apa_pj,diffpure_150,diffpure,150,1,0.04,apa_pj/horse_00/purify/diffpure_150/edit_tau0.04_seed1.png,0.11239949613809586,0.03725196048617363,0.07514753565192223,1,0.30986398458480835,0.2621552050113678,0.04770877957344055
s3t20_pj_merged,horse_00,horse,apa_pj,diffpure_150,diffpure,150,2,0.04,apa_pj/horse_00/purify/diffpure_150/edit_tau0.04_seed2.png,0.11656660586595535,0.04735057055950165,0.0692160353064537,1,0.3219819664955139,0.26637348532676697,0.05560848116874695
s3t20_pj_merged,horse_00,horse,apa_pj,diffpure_150,diffpure,150,3,0.04,apa_pj/horse_00/purify/diffpure_150/edit_tau0.04_seed3.png,0.11841550469398499,0.042613476514816284,0.0758020281791687,1,0.3199814558029175,0.2644854485988617,0.055496007204055786
s3t20_pj_merged,horse_00,horse,apa_pj,diffpure_150,diffpure,150,4,0.04,apa_pj/horse_00/purify/diffpure_150/edit_tau0.04_seed4.png,0.11550808697938919,0.04688092693686485,0.06862716004252434,1,0.31136131286621094,0.24713437259197235,0.06422694027423859
s3t20_pj_merged,horse_00,horse,apa_pj,identity_0,identity,0.0,0,0.04,apa_pj/horse_00/purify/identity_0/edit_tau0.04_seed0.png,0.11430899053812027,0.038951896131038666,0.0753570944070816,1,0.3061673939228058,0.2574554681777954,0.048711925745010376
s3t20_pj_merged,horse_00,horse,apa_pj,identity_0,identity,0.0,1,0.04,apa_pj/horse_00/purify/identity_0/edit_tau0.04_seed1.png,0.11454501748085022,0.044539980590343475,0.07000503689050674,1,0.3059123158454895,0.2629280686378479,0.0429842472076416
s3t20_pj_merged,horse_00,horse,apa_pj,identity_0,identity,0.0,2,0.04,apa_pj/horse_00/purify/identity_0/edit_tau0.04_seed2.png,0.11299539357423782,0.059204041957855225,0.0537913516163826,1,0.29473116993904114,0.27259090542793274,0.0221402645111084
s3t20_pj_merged,horse_00,horse,apa_pj,identity_0,identity,0.0,3,0.04,apa_pj/horse_00/purify/identity_0/edit_tau0.04_seed3.png,0.11640674620866776,0.04539301246404648,0.07101373374462128,1,0.31124868988990784,0.2625868022441864,0.048661887645721436
s3t20_pj_merged,horse_00,horse,apa_pj,identity_0,identity,0.0,4,0.04,apa_pj/horse_00/purify/identity_0/edit_tau0.04_seed4.png,0.11761151999235153,0.05757293850183487,0.06003858149051666,1,0.3039437234401703,0.2347606122493744,0.0691831111907959
s3t20_pj_merged,horse_00,horse,apa_pj,jpeg_30,jpeg,30,0,0.04,apa_pj/horse_00/purify/jpeg_30/edit_tau0.04_seed0.png,0.11068259924650192,0.03129221498966217,0.07939038425683975,1,0.32809603214263916,0.24076886475086212,0.08732716739177704
s3t20_pj_merged,horse_00,horse,apa_pj,jpeg_30,jpeg,30,1,0.04,apa_pj/horse_00/purify/jpeg_30/edit_tau0.04_seed1.png,0.1156751811504364,0.04476539045572281,0.07090979069471359,1,0.33668994903564453,0.2749924957752228,0.06169745326042175
s3t20_pj_merged,horse_00,horse,apa_pj,jpeg_30,jpeg,30,2,0.04,apa_pj/horse_00/purify/jpeg_30/edit_tau0.04_seed2.png,0.11565210670232773,0.06064356118440628,0.05500854551792145,1,0.2792455554008484,0.27809956669807434,0.0011459887027740479
