batch,image_id,group,condition,purify_dir,purify_kind,purify_strength,seed,tau,png,s_target,s_source,margin,success,clip_target,clip_source,clip_margin
v14r_merged,bird_03,,control,adverse_cleaner_0,,,0,,control/bird_03/purify/adverse_cleaner_0/edit_seed0.png,0.049632154405117035,0.08723695576190948,-0.03760480135679245,0,0.23699837923049927,0.2662294805049896,-0.029231101274490356
v14r_merged,bird_03,,control,adverse_cleaner_0,,,1,,control/bird_03/purify/adverse_cleaner_0/edit_seed1.png,0.08785247802734375,0.0658068060874939,0.022045671939849854,1,0.21201099455356598,0.2789367437362671,-0.06692574918270111
v14r_merged,bird_03,,control,adverse_cleaner_0,,,2,,control/bird_03/purify/adverse_cleaner_0/edit_seed2.png,0.07471207529306412,0.07870618999004364,-0.003994114696979523,0,0.25783276557922363,0.2657060921192169,-0.007873326539993286
v14r_merged,bird_03,,control,adverse_cleaner_0,,,3,,control/bird_03/purify/adverse_cleaner_0/edit_seed3.png,0.06595799326896667,0.07693888992071152,-0.010980896651744843,0,0.19969956576824188,0.2611413896083832,-0.061441823840141296
v14r_merged,bird_03,,control,adverse_cleaner_0,,,4,,control/bird_03/purify/adverse_cleaner_0/edit_seed4.png,0.07270453125238419,0.04655086249113083,0.026153668761253357,1,0.25653159618377686,0.2494368553161621,0.007094740867614746
v14r_merged,bird_03,,control,blur_0.5,,,0,,control/bird_03/purify/blur_0.5/edit_seed0.png,0.06012754887342453,0.044181469827890396,0.015946079045534134,1,0.24055469036102295,0.2548697590827942,-0.01431506872177124
v14r_merged,bird_03,,control,blur_0.5,,,1,,control/bird_03/purify/blur_0.5/edit_seed1.png,0.08078286051750183,0.051321931183338165,0.029460929334163666,1,0.2562706768512726,0.26655805110931396,-0.010287374258041382
v14r_merged,bird_03,,control,blur_0.5,,,2,,control/bird_03/purify/blur_0.5/edit_seed2.png,0.09043878316879272,0.07554464042186737,0.014894142746925354,1,0.2520330250263214,0.25835275650024414,-0.0063197314739227295
v14r_merged,bird_03,,control,blur_0.5,,,3,,control/bird_03/purify/blur_0.5/edit_seed3.png,0.08792875707149506,0.0446457676589489,0.04328298941254616,1,0.24570855498313904,0.21451079845428467,0.03119775652885437
v14r_merged,bird_03,,control,blur_0.5,,,4,,control/bird_03/purify/blur_0.5/edit_seed4.png,0.07615827769041061,0.04366584122180939,0.03249243646860123,1,0.25215309858322144,0.23571622371673584,0.016436874866485596
v14r_merged,bird_03,,control,blur_1,,,0,,control/bird_03/purify/blur_1/edit_seed0.png,0.0229539442807436,0.08963686972856522,-0.06668292544782162,0,0.2263103723526001,0.2766032814979553,-0.050292909145355225
v14r_merged,bird_03,,control,blur_1,,,1,,control/bird_03/purify/blur_1/edit_seed1.png,0.04647462069988251,0.08328691124916077,-0.03681229054927826,0,0.19728317856788635,0.2642726004123688,-0.06698942184448242
v14r_merged,bird_03,,control,blur_1,,,2,,control/bird_03/purify/blur_1/edit_seed2.png,0.03772448003292084,0.08474889397621155,-0.04702441394329071,0,0.2512003779411316,0.2986525297164917,-0.04745215177536011
v14r_merged,bird_03,,control,blur_1,,,3,,control/bird_03/purify/blur_1/edit_seed3.png,0.020962845534086227,0.0762772411108017,-0.05531439557671547,0,0.23268279433250427,0.2672099173069,-0.03452712297439575
v14r_merged,bird_03,,control,blur_1,,,4,,control/bird_03/purify/blur_1/edit_seed4.png,0.09043465554714203,0.03805909305810928,0.052375562489032745,1,0.25336429476737976,0.2418287992477417,0.011535495519638062
v14r_merged,bird_03,,control,blur_2,,,0,,control/bird_03/purify/blur_2/edit_seed0.png,0.0218527689576149,0.09136751294136047,-0.06951474398374557,0,0.2233540415763855,0.2841878831386566,-0.06083384156227112
v14r_merged,bird_03,,control,blur_2,,,1,,control/bird_03/purify/blur_2/edit_seed1.png,0.024690330028533936,0.09593129903078079,-0.07124096900224686,0,0.19842325150966644,0.2775039076805115,-0.07908065617084503
v14r_merged,bird_03,,control,blur_2,,,2,,control/bird_03/purify/blur_2/edit_seed2.png,0.025161363184452057,0.09457508474588394,-0.06941372156143188,0,0.2172437310218811,0.28871387243270874,-0.07147014141082764
v14r_merged,bird_03,,control,blur_2,,,3,,control/bird_03/purify/blur_2/edit_seed3.png,0.042409397661685944,0.10963492095470428,-0.06722552329301834,0,0.21863774955272675,0.27525055408477783,-0.056612804532051086
v14r_merged,bird_03,,control,blur_2,,,4,,control/bird_03/purify/blur_2/edit_seed4.png,0.019705552607774734,0.09963681548833847,-0.07993126288056374,0,0.19230017066001892,0.2830692529678345,-0.09076908230781555
v14r_merged,bird_03,,control,blur_3,,,0,,control/bird_03/purify/blur_3/edit_seed0.png,0.035472478717565536,0.10413825511932373,-0.0686657764017582,0,0.22568567097187042,0.27570080757141113,-0.05001513659954071
v14r_merged,bird_03,,control,blur_3,,,1,,control/bird_03/purify/blur_3/edit_seed1.png,0.02333144098520279,0.09372279047966003,-0.07039134949445724,0,0.20700952410697937,0.2793712019920349,-0.07236167788505554
v14r_merged,bird_03,,control,blur_3,,,2,,control/bird_03/purify/blur_3/edit_seed2.png,0.047255512326955795,0.0898190587759018,-0.042563546448946,0,0.2382480800151825,0.2676600217819214,-0.02941194176673889
v14r_merged,bird_03,,control,blur_3,,,3,,control/bird_03/purify/blur_3/edit_seed3.png,0.04623596370220184,0.11308661103248596,-0.06685064733028412,0,0.20859763026237488,0.2759142518043518,-0.06731662154197693
v14r_merged,bird_03,,control,blur_3,,,4,,control/bird_03/purify/blur_3/edit_seed4.png,0.022701632231473923,0.10212213546037674,-0.07942050322890282,0,0.19461306929588318,0.28059375286102295,-0.08598068356513977
v14r_merged,bird_03,,control,crop_resize_0.1,,,0,,control/bird_03/purify/crop_resize_0.1/edit_seed0.png,0.01799214817583561,0.07360565662384033,-0.05561350844800472,0,0.18974798917770386,0.2601536214351654,-0.07040563225746155
v14r_merged,bird_03,,control,crop_resize_0.1,,,1,,control/bird_03/purify/crop_resize_0.1/edit_seed1.png,0.09996446967124939,0.05655740574002266,0.04340706393122673,1,0.19853514432907104,0.25720879435539246,-0.05867365002632141
v14r_merged,bird_03,,control,crop_resize_0.1,,,2,,control/bird_03/purify/crop_resize_0.1/edit_seed2.png,0.05159299820661545,0.07469683885574341,-0.02310384064912796,0,0.20679238438606262,0.2655094265937805,-0.058717042207717896
v14r_merged,bird_03,,control,crop_resize_0.1,,,3,,control/bird_03/purify/crop_resize_0.1/edit_seed3.png,0.026466291397809982,0.08213558048009872,-0.05566928908228874,0,0.20840582251548767,0.2824472486972809,-0.07404142618179321
v14r_merged,bird_03,,control,crop_resize_0.1,,,4,,control/bird_03/purify/crop_resize_0.1/edit_seed4.png,0.09635470807552338,0.05214034020900726,0.04421436786651611,1,0.24348008632659912,0.2424468845129013,0.001033201813697815
v14r_merged,bird_03,,control,diffpure_150,,,0,,control/bird_03/purify/diffpure_150/edit_seed0.png,0.07943658530712128,0.07954788208007812,-0.00011129677295684814,0,0.2392035275697708,0.26838719844818115,-0.02918367087841034
v14r_merged,bird_03,,control,diffpure_150,,,1,,control/bird_03/purify/diffpure_150/edit_seed1.png,0.06230194494128227,0.07548308372497559,-0.013181138783693314,0,0.2425704300403595,0.27453845739364624,-0.03196802735328674
v14r_merged,bird_03,,control,diffpure_150,,,2,,control/bird_03/purify/diffpure_150/edit_seed2.png,0.1058531254529953,0.06384138762950897,0.04201173782348633,1,0.28230398893356323,0.2362479567527771,0.04605603218078613
v14r_merged,bird_03,,control,diffpure_150,,,3,,control/bird_03/purify/diffpure_150/edit_seed3.png,0.036513105034828186,0.08591940999031067,-0.04940630495548248,0,0.21887874603271484,0.2692432403564453,-0.05036449432373047
v14r_merged,bird_03,,control,diffpure_150,,,4,,control/bird_03/purify/diffpure_150/edit_seed4.png,0.09745551645755768,0.05897180363535881,0.03848371282219887,1,0.25212571024894714,0.23973503708839417,0.012390673160552979
v14r_merged,bird_03,,control,identity_0,,,0,,control/bird_03/purify/identity_0/edit_seed0.png,0.028592126443982124,0.06926450878381729,-0.04067238233983517,0,0.21954040229320526,0.2529783248901367,-0.03343792259693146
v14r_merged,bird_03,,control,identity_0,,,1,,control/bird_03/purify/identity_0/edit_seed1.png,0.08745477348566055,0.06081925705075264,0.026635516434907913,1,0.23743051290512085,0.275051474571228,-0.03762096166610718
