image,condition,radius,step,loss,param_absmean,eval
task_attr_mod_color_11699,phase_gain,2.5,0,0.4220588505268097,0.008768380653389314,0.15186333656311035
task_attr_mod_color_11699,phase_gain,2.5,75,0.10591305792331696,0.08644849632715512,
task_attr_mod_color_11699,phase_gain,2.5,150,0.0025293929502367973,0.14389597111033764,
task_attr_mod_color_11699,phase_gain,2.5,200,0.006279757712036371,0.1748681283719109,0.049036476761102676
task_attr_mod_color_11699,phase_gain,2.5,225,0.06484932452440262,0.1935679394723866,
task_attr_mod_color_11699,phase_gain,2.5,300,0.0035399463959038258,0.23683576074660634,
task_attr_mod_color_11699,phase_gain,2.5,375,0.0021375331562012434,0.2833391435346328,
task_attr_mod_color_11699,phase_gain,2.5,400,0.03537498041987419,0.2967577807750319,0.026788223534822464
task_attr_mod_color_11699,phase_gain,2.5,450,0.018937168642878532,0.3249944164056155,
task_attr_mod_color_11699,phase_gain,2.5,525,0.002263180213049054,0.36331114398422093,
task_attr_mod_color_11699,phase_gain,2.5,600,0.04205939546227455,0.40646542159763316,0.017102815210819244
task_attr_mod_color_11699,phase_gain,2.5,675,0.0036895261146128178,0.44377564283849635,
task_attr_mod_color_11699,phase_gain,2.5,750,0.0017020818777382374,0.4753632418203968,
task_attr_mod_color_11699,phase_gain,2.5,800,0.013085413724184036,0.49361673700545305,0.012479458935558796
task_attr_mod_color_11699,phase_gain,2.5,825,0.011761055327951908,0.5037584116486832,
task_attr_mod_color_11699,phase_gain,2.5,900,0.0007714926032349467,0.5327198268360599,
task_attr_mod_color_11699,phase_gain,2.5,975,0.015177575871348381,0.5632971668697064,
task_attr_mod_color_11699,phase_gain,2.5,1000,0.0030554472468793392,0.5719326669277178,0.00988040678203106
task_attr_mod_color_11699,phase_gain,2.5,1050,0.010878227651119232,0.5890566626058708,
task_attr_mod_color_11699,phase_gain,2.5,1125,0.0037727670278400183,0.6158576255946165,
task_attr_mod_color_11699,phase_gain,2.5,1200,0.002976374002173543,0.6398589054704722,0.008086747489869595
task_attr_mod_color_11699,phase_gain,2.5,1275,0.007419741712510586,0.6623678065900916,
task_attr_mod_color_11699,phase_gain,2.5,1350,0.0008347948314622045,0.6833060679893259,
task_attr_mod_color_11699,phase_gain,2.5,1400,0.005392671097069979,0.6983548881830839,0.007134429179131985
task_attr_mod_color_11699,phase_gain,2.5,1425,0.0019942333456128836,0.7044129611903933,
task_attr_mod_color_11699,phase_gain,2.5,1500,0.0024930844083428383,0.723746773117531,
task_attr_mod_color_11699,phase_gain,2.5,1575,0.001386255375109613,0.7409217462872723,
task_attr_mod_color_11699,phase_gain,2.5,1600,0.004657263867557049,0.7476889720385196,0.006521785631775856
task_attr_mod_color_11699,phase_gain,2.5,1650,0.003758301492780447,0.759792065494837,
task_attr_mod_color_11699,phase_gain,2.5,1725,0.005055664572864771,0.7769097343079243,
task_attr_mod_color_11699,phase_gain,2.5,1800,0.009118614718317986,0.7952288729841049,0.006098280660808086
task_attr_mod_color_11699,phase_gain,2.5,1875,0.0006642958614975214,0.8097761848822369,
task_attr_mod_color_11699,phase_gain,2.5,1950,0.008944152854382992,0.8266093079243532,
task_attr_mod_color_11699,phase_gain,2.5,2000,0.001805413980036974,0.836094765198979,0.005754486192017794
task_attr_mod_color_11699,phase_gain,2.5,2025,0.007462816778570414,0.8417018541884209,
task_attr_mod_color_11699,phase_gain,2.5,2100,0.007215413730591536,0.8547605580693816,
task_attr_mod_color_11699,phase_gain,2.5,2175,0.0007876743329688907,0.8682061977897668,
task_attr_mod_color_11699,phase_gain,2.5,2200,0.0028345054015517235,0.8711285930792435,0.005440010689198971
task_attr_mod_color_11699,phase_gain,2.5,2250,0.01753026247024536,0.8798294103144216,
task_attr_mod_color_11699,phase_gain,2.5,2325,0.003381623886525631,0.8910784857582086,
task_attr_mod_color_11699,phase_gain,2.5,2400,0.0004936581826768816,0.9017826894071238,0.005218339152634144
task_attr_mod_color_11699,phase_gain,2.5,2475,0.0010738481068983674,0.9140125558359439,
task_attr_mod_color_11699,phase_gain,2.5,2550,0.0026264386251568794,0.9238537678384964,
task_attr_mod_color_11699,phase_gain,2.5,2600,0.004540134686976671,0.9313536228100707,0.005059406161308289
task_attr_mod_color_11699,phase_gain,2.5,2625,0.001336454413831234,0.9357825008701706,
task_attr_mod_color_11699,phase_gain,2.5,2700,0.006024043075740337,0.9448800433634993,
task_attr_mod_color_11699,phase_gain,2.5,2775,0.0012711104936897755,0.95517831244924,
task_attr_mod_color_11699,phase_gain,2.5,2800,0.003069822210818529,0.9599414085160691,0.004858478903770447
task_attr_mod_color_11699,phase_gain,2.5,2850,0.0019868086092174053,0.9654115906717716,
task_attr_mod_color_11699,phase_gain,2.5,2925,0.00282149575650692,0.9739881910604479,
task_attr_mod_color_11699,phase_gain,2.5,2999,0.011218438856303692,0.9835364819004525,0.004735547583550215
task_attr_mod_color_6205,phase_gain,2.5,0,0.3852142095565796,0.008768380653389314,0.14671887457370758
task_attr_mod_color_6205,phase_gain,2.5,75,0.11998777836561203,0.0894828490290347,
task_attr_mod_color_6205,phase_gain,2.5,150,0.003385805059224367,0.1462601746504815,
task_attr_mod_color_6205,phase_gain,2.5,200,0.009023849852383137,0.17633234895289476,0.04554801434278488
task_attr_mod_color_6205,phase_gain,2.5,225,0.05707601085305214,0.19388720595486716,
task_attr_mod_color_6205,phase_gain,2.5,300,0.004192771390080452,0.235683836219399,
task_attr_mod_color_6205,phase_gain,2.5,375,0.003234521485865116,0.2796638694309085,
task_attr_mod_color_6205,phase_gain,2.5,400,0.027106264606118202,0.29206852230537184,0.024298038333654404
task_attr_mod_color_6205,phase_gain,2.5,450,0.016319390386343002,0.318636252392969,
task_attr_mod_color_6205,phase_gain,2.5,525,0.002641857136040926,0.35597498984801024,
task_attr_mod_color_6205,phase_gain,2.5,600,0.039439067244529724,0.39727813370170556,0.01570318080484867
task_attr_mod_color_6205,phase_gain,2.5,675,0.0033303468953818083,0.4328398106653904,
task_attr_mod_color_6205,phase_gain,2.5,750,0.0024280850775539875,0.4651016467977724,
task_attr_mod_color_6205,phase_gain,2.5,800,0.009992104023694992,0.4816784864833507,0.011755041778087616
task_attr_mod_color_6205,phase_gain,2.5,825,0.009740299545228481,0.49104562775554006,
task_attr_mod_color_6205,phase_gain,2.5,900,0.0008659583982080221,0.519934374637429,
task_attr_mod_color_6205,phase_gain,2.5,975,0.013724349439144135,0.548843488948834,
task_attr_mod_color_6205,phase_gain,2.5,1000,0.005185725167393684,0.557652189204084,0.00941408984363079
task_attr_mod_color_6205,phase_gain,2.5,1050,0.014471611008048058,0.5752071912344819,
task_attr_mod_color_6205,phase_gain,2.5,1125,0.0046211108565330505,0.6015274212495649,
task_attr_mod_color_6205,phase_gain,2.5,1200,0.003300917334854603,0.624979877305952,0.007933549582958221
task_attr_mod_color_6205,phase_gain,2.5,1275,0.007535470649600029,0.6467427703329852,
task_attr_mod_color_6205,phase_gain,2.5,1350,0.0014790438581258059,0.6676992327996287,
task_attr_mod_color_6205,phase_gain,2.5,1400,0.008008167147636414,0.6831410618981321,0.007162028457969427
task_attr_mod_color_6205,phase_gain,2.5,1425,0.0033384044654667377,0.6896894578837452,
task_attr_mod_color_6205,phase_gain,2.5,1500,0.0025908800307661295,0.7093242219224968,
task_attr_mod_color_6205,phase_gain,2.5,1575,0.0023163440637290478,0.72739275147929,
task_attr_mod_color_6205,phase_gain,2.5,1600,0.003068594727665186,0.7338350410430444,0.006421621888875961
task_attr_mod_color_6205,phase_gain,2.5,1650,0.0031502344645559788,0.7461812927833855,
task_attr_mod_color_6205,phase_gain,2.5,1725,0.00402438547462225,0.7631612571063928,
task_attr_mod_color_6205,phase_gain,2.5,1800,0.012573977932333946,0.7807856552384267,0.005957066081464291
