image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_obj_add_40931,phase,native,identity,0.54585,0.00869,0.54585,0.00869,1.0,0.73974,True,0.8,True,461.1
task_obj_add_40931,phase,native,blur1,0.27597,0.00657,0.54585,0.00869,0.50557,0.86991,False,0.8,True,461.1
task_obj_add_40931,phase,native,jpeg75,0.41638,0.00621,0.54585,0.00869,0.76281,0.78757,True,0.8,True,461.1
task_obj_add_40931,phase,native,jpeg30,0.31707,0.00693,0.54585,0.00869,0.58086,0.90454,False,0.8,True,461.1
task_obj_add_40931,phase,native,crop_resize0.1,0.66365,0.00396,0.54585,0.00869,1.21579,0.67638,True,0.8,True,461.1
task_obj_add_40931,phase,native,jpeg_then_resize75,0.28317,0.00741,0.54585,0.00869,0.51876,0.93425,False,0.8,True,461.1
task_obj_add_40931,phase,native,adverse_cleaner,0.53768,0.00843,0.54585,0.00869,0.98502,0.74032,True,0.8,True,461.1
task_obj_remove_380621,phase,native,identity,0.6973,0.03666,0.6973,0.03666,1.0,0.70047,True,0.8,True,448.6
task_obj_remove_380621,phase,native,blur1,0.53221,0.09548,0.6973,0.03666,0.76325,0.77218,True,0.8,True,448.6
task_obj_remove_380621,phase,native,jpeg75,0.51616,0.02587,0.6973,0.03666,0.74022,0.8332,True,0.8,True,448.6
task_obj_remove_380621,phase,native,jpeg30,0.38572,0.08046,0.6973,0.03666,0.55316,0.90425,False,0.8,True,448.6
task_obj_remove_380621,phase,native,crop_resize0.1,0.64403,0.01768,0.6973,0.03666,0.9236,0.7871,True,0.8,True,448.6
task_obj_remove_380621,phase,native,jpeg_then_resize75,0.4498,0.12214,0.6973,0.03666,0.64506,0.86714,False,0.8,True,448.6
task_obj_remove_380621,phase,native,adverse_cleaner,0.53226,0.03094,0.6973,0.03666,0.76331,0.78038,True,0.8,True,448.6
task_obj_swap_joint_mask_276754,phase,native,identity,0.46864,0.1486,0.46864,0.1486,1.0,0.88879,False,0.8,True,449.0
task_obj_swap_joint_mask_276754,phase,native,blur1,0.14844,0.04971,0.46864,0.1486,0.31675,0.92378,False,0.8,True,449.0
task_obj_swap_joint_mask_276754,phase,native,jpeg75,0.41982,0.20436,0.46864,0.1486,0.89582,0.92999,False,0.8,True,449.0
task_obj_swap_joint_mask_276754,phase,native,jpeg30,0.12366,0.04307,0.46864,0.1486,0.26387,0.94527,False,0.8,True,449.0
task_obj_swap_joint_mask_276754,phase,native,crop_resize0.1,0.47902,0.18089,0.46864,0.1486,1.02215,0.91521,False,0.8,True,449.0
task_obj_swap_joint_mask_276754,phase,native,jpeg_then_resize75,0.15376,0.0412,0.46864,0.1486,0.3281,0.93819,False,0.8,True,449.0
task_obj_swap_joint_mask_276754,phase,native,adverse_cleaner,0.39321,0.11292,0.46864,0.1486,0.83904,0.92694,False,0.8,True,449.0
task_obj_swap_joint_mask_533428,phase,native,identity,0.57728,0.02081,0.57728,0.02081,1.0,0.61649,True,0.8,True,449.6
task_obj_swap_joint_mask_533428,phase,native,blur1,0.39439,0.04045,0.57728,0.02081,0.68318,0.96153,False,0.8,True,449.6
task_obj_swap_joint_mask_533428,phase,native,jpeg75,0.50956,0.03387,0.57728,0.02081,0.88268,0.8364,True,0.8,True,449.6
task_obj_swap_joint_mask_533428,phase,native,jpeg30,0.47794,0.04424,0.57728,0.02081,0.82791,0.89383,False,0.8,True,449.6
task_obj_swap_joint_mask_533428,phase,native,crop_resize0.1,0.62871,0.01061,0.57728,0.02081,1.08909,0.7055,True,0.8,True,449.6
task_obj_swap_joint_mask_533428,phase,native,jpeg_then_resize75,0.37375,0.01805,0.57728,0.02081,0.64743,0.96493,False,0.8,True,449.6
task_obj_swap_joint_mask_533428,phase,native,adverse_cleaner,0.54709,0.02755,0.57728,0.02081,0.94769,0.60022,True,0.8,True,449.6
task_obj_swap_rand_mask_417469,phase,native,identity,0.74084,0.04021,0.74084,0.04021,1.0,0.48178,True,0.8,True,448.9
task_obj_swap_rand_mask_417469,phase,native,blur1,0.26448,0.00578,0.74084,0.04021,0.357,0.92395,False,0.8,True,448.9
task_obj_swap_rand_mask_417469,phase,native,jpeg75,0.51413,0.00243,0.74084,0.04021,0.69398,0.84476,False,0.8,True,448.9
task_obj_swap_rand_mask_417469,phase,native,jpeg30,0.37636,0.01083,0.74084,0.04021,0.50802,0.90082,False,0.8,True,448.9
task_obj_swap_rand_mask_417469,phase,native,crop_resize0.1,0.76442,0.01573,0.74084,0.04021,1.03183,0.57937,True,0.8,True,448.9
task_obj_swap_rand_mask_417469,phase,native,jpeg_then_resize75,0.27207,0.00246,0.74084,0.04021,0.36725,0.92825,False,0.8,True,448.9
task_obj_swap_rand_mask_417469,phase,native,adverse_cleaner,0.61478,0.0089,0.74084,0.04021,0.82984,0.72761,True,0.8,True,448.9
