image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,phase,native,identity,0.46264,0.00353,0.46264,0.00353,1.0,0.83765,False,0.8,True,996.8
task_attr_mod_color_11699,phase,native,blur1,0.2454,0.00471,0.46264,0.00353,0.53043,0.9399,False,0.8,True,996.8
task_attr_mod_color_11699,phase,native,jpeg75,0.41133,0.00274,0.46264,0.00353,0.88908,0.88114,False,0.8,True,996.8
task_attr_mod_color_11699,phase,native,jpeg30,0.33013,0.00243,0.46264,0.00353,0.71358,0.95216,False,0.8,True,996.8
task_attr_mod_color_11699,phase,native,crop_resize0.1,0.58729,0.00191,0.46264,0.00353,1.26943,0.83869,False,0.8,True,996.8
task_attr_mod_color_11699,phase,native,jpeg_then_resize75,0.25229,0.00737,0.46264,0.00353,0.54532,0.96016,False,0.8,True,996.8
task_attr_mod_color_11699,phase,native,adverse_cleaner,0.42384,0.00084,0.46264,0.00353,0.91613,0.84897,False,0.8,True,996.8
task_attr_mod_color_136767,phase,native,identity,0.59445,0.03916,0.59445,0.03916,1.0,0.8029,True,0.8,True,987.4
task_attr_mod_color_136767,phase,native,blur1,0.27503,0.0079,0.59445,0.03916,0.46265,0.97442,False,0.8,True,987.4
task_attr_mod_color_136767,phase,native,jpeg75,0.37174,0.01308,0.59445,0.03916,0.62535,0.94856,False,0.8,True,987.4
task_attr_mod_color_136767,phase,native,jpeg30,0.32554,0.00951,0.59445,0.03916,0.54762,0.95925,False,0.8,True,987.4
task_attr_mod_color_136767,phase,native,crop_resize0.1,0.6307,0.00987,0.59445,0.03916,1.06097,0.77511,True,0.8,True,987.4
task_attr_mod_color_136767,phase,native,jpeg_then_resize75,0.26709,0.00892,0.59445,0.03916,0.4493,0.96766,False,0.8,True,987.4
task_attr_mod_color_136767,phase,native,adverse_cleaner,0.5364,0.05701,0.59445,0.03916,0.90235,0.85514,False,0.8,True,987.4
task_attr_mod_color_184837,phase,native,identity,0.60976,0.0113,0.60976,0.0113,1.0,0.85808,False,0.8,True,997.0
task_attr_mod_color_184837,phase,native,blur1,0.33843,0.01827,0.60976,0.0113,0.55502,0.96342,False,0.8,True,997.0
task_attr_mod_color_184837,phase,native,jpeg75,0.52367,0.03503,0.60976,0.0113,0.85881,0.91688,False,0.8,True,997.0
task_attr_mod_color_184837,phase,native,jpeg30,0.37964,0.02449,0.60976,0.0113,0.62261,0.93642,False,0.8,True,997.0
task_attr_mod_color_184837,phase,native,crop_resize0.1,0.71694,0.01467,0.60976,0.0113,1.17577,0.84423,False,0.8,True,997.0
task_attr_mod_color_184837,phase,native,jpeg_then_resize75,0.30455,0.00914,0.60976,0.0113,0.49945,0.95602,False,0.8,True,997.0
task_attr_mod_color_184837,phase,native,adverse_cleaner,0.56158,0.00683,0.60976,0.0113,0.92098,0.87897,False,0.8,True,997.0
task_attr_mod_color_32648,phase,native,identity,0.42472,0.06159,0.42472,0.06159,1.0,0.89812,False,0.8,True,455.2
task_attr_mod_color_32648,phase,native,blur1,0.22935,0.03369,0.42472,0.06159,0.54001,0.96842,False,0.8,True,455.2
task_attr_mod_color_32648,phase,native,jpeg75,0.35283,0.02552,0.42472,0.06159,0.83072,0.94791,False,0.8,True,455.2
task_attr_mod_color_32648,phase,native,jpeg30,0.2793,0.01378,0.42472,0.06159,0.65761,0.9466,False,0.8,True,455.2
task_attr_mod_color_32648,phase,native,crop_resize0.1,0.48726,0.0806,0.42472,0.06159,1.14725,0.91165,False,0.8,True,455.2
task_attr_mod_color_32648,phase,native,jpeg_then_resize75,0.27779,0.02127,0.42472,0.06159,0.65406,0.95338,False,0.8,True,455.2
task_attr_mod_color_32648,phase,native,adverse_cleaner,0.35804,0.01779,0.42472,0.06159,0.84301,0.89413,False,0.8,True,455.2
task_attr_mod_color_6205,phase,native,identity,0.66707,0.03381,0.66707,0.03381,1.0,0.77873,True,0.8,True,455.1
task_attr_mod_color_6205,phase,native,blur1,0.27323,0.06974,0.66707,0.03381,0.4096,0.92705,False,0.8,True,455.1
task_attr_mod_color_6205,phase,native,jpeg75,0.44559,0.04526,0.66707,0.03381,0.66799,0.85781,False,0.8,True,455.1
task_attr_mod_color_6205,phase,native,jpeg30,0.30502,0.05078,0.66707,0.03381,0.45726,0.89361,False,0.8,True,455.1
task_attr_mod_color_6205,phase,native,crop_resize0.1,0.73787,0.01555,0.66707,0.03381,1.10613,0.81581,True,0.8,True,455.1
task_attr_mod_color_6205,phase,native,jpeg_then_resize75,0.29632,0.05382,0.66707,0.03381,0.4442,0.93011,False,0.8,True,455.1
task_attr_mod_color_6205,phase,native,adverse_cleaner,0.58927,0.03566,0.66707,0.03381,0.88337,0.77686,True,0.8,True,455.1
