step,loss,step_size,delta_linf01,delta_l2
0,130.56837463378906,0.00392156862745098,0.0019608139991760254,3.477677345275879
1,172.35202026367188,0.00392156862745098,0.003921598196029663,5.064210414886475
2,227.9611358642578,0.00392156862745098,0.005882382392883301,6.280058860778809
3,249.44287109375,0.00392156862745098,0.007843166589736938,7.642333984375
4,318.9740295410156,0.00392156862745098,0.009803950786590576,8.966346740722656
5,364.9013671875,0.00392156862745098,0.011764734983444214,9.928282737731934
6,304.6812438964844,0.00392156862745098,0.013725519180297852,10.735998153686523
7,409.46710205078125,0.00392156862745098,0.01568630337715149,11.574700355529785
8,333.56170654296875,0.00392156862745098,0.017647087574005127,12.183029174804688
9,415.81719970703125,0.00392156862745098,0.019607871770858765,12.937122344970703
10,351.33612060546875,0.00392156862745098,0.021568655967712402,13.566234588623047
11,460.79852294921875,0.00392156862745098,0.02352944016456604,14.146082878112793
12,522.5811157226562,0.00392156862745098,0.025000035762786865,14.513569831848145
13,539.4859619140625,0.00392156862745098,0.025000035762786865,15.083972930908203
14,601.342529296875,0.00392156862745098,0.025000035762786865,15.684409141540527
15,629.0226440429688,0.00392156862745098,0.025000035762786865,16.24782943725586
16,664.7250366210938,0.00392156862745098,0.025000035762786865,16.829792022705078
17,705.4326171875,0.00392156862745098,0.025000035762786865,17.18031120300293
18,619.2409057617188,0.00392156862745098,0.025000035762786865,17.558732986450195
19,710.8616333007812,0.00392156862745098,0.025000035762786865,17.81995964050293
