image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,phase,native,identity,0.42074,,0.42074,,1.0,0.87628,False,0.8,False,211.9
task_attr_mod_color_11699,phase,native,blur1,0.20371,,0.42074,,0.48418,0.954,False,0.8,False,211.9
task_attr_mod_color_11699,phase,native,jpeg90,0.38987,,0.42074,,0.92664,0.92268,False,0.8,False,211.9
task_attr_mod_color_11699,phase,native,jpeg75,0.35268,,0.42074,,0.83823,0.92202,False,0.8,False,211.9
task_attr_mod_color_11699,phase,native,jpeg50,0.28447,,0.42074,,0.67612,0.96703,False,0.8,False,211.9
task_attr_mod_color_11699,phase,native,jpeg30,0.29825,,0.42074,,0.70886,0.96728,False,0.8,False,211.9
task_attr_mod_color_11699,phase,native,blur2,0.30134,,0.42074,,0.71622,0.8926,False,0.8,False,211.9
task_attr_mod_color_11699,phase,native,crop_resize0.1,0.57405,,0.42074,,1.36437,0.86958,False,0.8,False,211.9
task_attr_mod_color_11699,phase,native,crop_resize0.15,0.63051,,0.42074,,1.49859,0.85976,False,0.8,False,211.9
task_obj_remove_380621,phase,native,identity,0.62469,,0.62469,,1.0,0.73188,True,0.8,False,202.4
task_obj_remove_380621,phase,native,blur1,0.4103,,0.62469,,0.65681,0.90451,False,0.8,False,202.4
task_obj_remove_380621,phase,native,jpeg90,0.4758,,0.62469,,0.76165,0.89494,False,0.8,False,202.4
task_obj_remove_380621,phase,native,jpeg75,0.42747,,0.62469,,0.68428,0.92394,False,0.8,False,202.4
task_obj_remove_380621,phase,native,jpeg50,0.30638,,0.62469,,0.49045,0.95749,False,0.8,False,202.4
task_obj_remove_380621,phase,native,jpeg30,0.30331,,0.62469,,0.48554,0.93125,False,0.8,False,202.4
task_obj_remove_380621,phase,native,blur2,0.37286,,0.62469,,0.59687,0.8716,False,0.8,False,202.4
task_obj_remove_380621,phase,native,crop_resize0.1,0.67733,,0.62469,,1.08427,0.71334,True,0.8,False,202.4
task_obj_remove_380621,phase,native,crop_resize0.15,0.63428,,0.62469,,1.01534,0.80722,True,0.8,False,202.4
