image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,gain_only,instruct-pix2pix,turn the color of potted plant to pink,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.14813,0.95222,26.535,0.53465,0.06861,0.19232,0.81886,20.457,0.3913,0.12323,0.55893,0.04713,79.3
task_attr_mod_color_136767,gain_only,instruct-pix2pix,turn the color of astronaut to pink,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.21646,0.93854,27.338,0.4694,0.12024,0.26013,0.76346,22.035,0.31802,0.17015,0.67059,0.04296,79.8
task_attr_mod_color_184837,gain_only,instruct-pix2pix,turn the color of frame to pink,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23085,0.89005,22.382,0.4126,0.15846,0.30666,0.59401,17.183,0.29286,0.23374,0.83213,0.07602,80.0
task_attr_mod_color_32648,gain_only,instruct-pix2pix,turn the color of potion bottle to orange,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.24768,0.98297,37.151,0.53847,0.05876,0.25218,0.82159,20.57,0.63172,0.19753,0.38617,0.01388,80.0
task_attr_mod_color_6205,gain_only,instruct-pix2pix,turn the color of toolbox to red,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.15301,0.95791,30.352,0.57823,0.09506,0.30071,0.71573,12.352,0.43821,0.19893,0.64623,0.03037,80.1
task_env_weather_112463,gain_only,instruct-pix2pix,transform the setting to spring with blooming flowers,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25843,0.94549,30.174,0.57947,0.05396,0.31772,0.72361,20.814,0.27511,0.13759,0.48627,0.031,80.2
task_env_weather_133752,gain_only,instruct-pix2pix,transform the setting to a rainy day,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.2386,0.95557,31.204,0.56509,0.05746,0.28537,0.84501,22.344,0.32533,0.09873,0.49804,0.02753,80.2
task_env_weather_181583,gain_only,instruct-pix2pix,change the setting to a stormy day,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26722,0.92655,30.139,0.5635,0.08106,0.61891,0.66018,14.413,0.33233,0.35691,0.66212,0.03112,80.2
task_env_weather_246440,gain_only,instruct-pix2pix,transform the setting to autumn with falling leaves,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.28088,0.87822,20.205,0.39231,0.10784,0.4247,0.51433,16.674,0.16917,0.20509,0.86967,0.09767,80.2
task_env_weather_63722,gain_only,instruct-pix2pix,change the setting to a snowy landscape,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20766,0.93575,25.343,0.46052,0.08261,0.24278,0.7891,20.54,0.28142,0.1275,0.65947,0.05405,80.0
task_obj_add_13726,gain_only,instruct-pix2pix,Add subscribe button,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27135,0.9149,25.041,0.41313,0.11013,0.50451,0.56494,16.559,0.21033,0.29703,0.6549,0.05597,80.2
task_obj_add_340466,gain_only,instruct-pix2pix,Add orange juice,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.15566,0.96031,28.982,0.57832,0.08468,0.26339,0.81024,17.214,0.41926,0.18027,0.53366,0.03555,80.3
task_obj_add_40931,gain_only,instruct-pix2pix,Add the blood on snout,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39608,0.90869,25.702,0.4337,0.09771,0.37939,0.54667,17.383,0.26228,0.26518,0.5066,0.05187,80.2
task_obj_add_581286,gain_only,instruct-pix2pix,Add sauce,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17719,0.96842,34.586,0.66872,0.06517,0.18762,0.87321,26.574,0.57339,0.13645,0.38294,0.01865,80.1
task_obj_add_692065,gain_only,instruct-pix2pix,Add monk,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.19684,0.92503,26.156,0.61017,0.08838,0.25407,0.81094,22.265,0.41401,0.10037,0.6355,0.04923,80.1
task_obj_remove_10197,gain_only,instruct-pix2pix,Remove gravel path,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29831,0.91756,24.11,0.49347,0.07852,0.42235,0.40585,13.206,0.07096,0.24688,0.88627,0.0623,79.9
task_obj_remove_257910,gain_only,instruct-pix2pix,Remove bracelet,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27083,0.96582,32.04,0.61008,0.06299,0.27975,0.84303,24.151,0.40501,0.12773,0.39578,0.025,80.0
task_obj_remove_380621,gain_only,instruct-pix2pix,Remove iceberg,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29128,0.94252,27.391,0.56039,0.08576,0.42955,0.64475,16.142,0.23658,0.21355,0.8062,0.0427,79.9
task_obj_remove_509477,gain_only,instruct-pix2pix,Remove the man with glasses,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29547,0.90605,24.66,0.42394,0.09599,0.3141,0.69675,20.147,0.28236,0.14366,0.87059,0.05848,79.9
task_obj_remove_657585,gain_only,instruct-pix2pix,Remove frisbee,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.19446,0.9751,35.739,0.74244,0.05139,0.29025,0.81229,21.481,0.63852,0.18441,0.42683,0.01633,80.1
task_obj_swap_joint_mask_276754,gain_only,instruct-pix2pix,Replace the satellite dish with rocket,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43964,0.85115,23.512,0.2416,0.16928,0.19171,0.79758,20.856,0.29796,0.21187,0.96524,0.06674,79.9
task_obj_swap_joint_mask_533428,gain_only,instruct-pix2pix,Replace the samurai armor with red jacket,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32186,0.9029,24.131,0.4255,0.10699,0.36698,0.60167,16.636,0.20472,0.17033,0.71933,0.06215,80.1
task_obj_swap_joint_mask_75733,gain_only,instruct-pix2pix,Replace the snowy landscape with sea,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.31407,0.94454,31.266,0.45865,0.09973,0.3817,0.71687,16.143,0.28842,0.25746,0.71473,0.02733,80.0
task_obj_swap_rand_mask_298147,gain_only,instruct-pix2pix,Replace the wizard's robe with red shirt,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.38242,0.86491,24.631,0.3471,0.13248,0.6122,0.431,16.089,0.18681,0.30898,0.93333,0.05868,80.0
task_obj_swap_rand_mask_417469,gain_only,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25581,0.92175,26.08,0.45463,0.07584,0.32543,0.69818,20.109,0.32167,0.17466,0.9451,0.04966,79.8
