image,site,rank,prompt,steps,steps_done,stop_reason,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,cdev_mean,cdev_max,cdev_p99,matrix_tv,grid_size
car_00,C,32,a wrecked car after an accident,150,27,約束已啟動且 edit_shift 在最近 20 步的每步改善 -1.00e-03 低於 1.0e-04,10,10,1,64.0,rotate,0,0.0,,,10321.2,1.08,512.0,113.66666666666667,28.666666666666668,,,,26.721397399902344,0.7639391422271729,25.95745849609375,0.23606085777282715,29.441068649291992,0.4648594558238983,29.441068649291992,0.4648594558238983,0.9656031131744385,0.03859369084239006,0.39663708209991455,2.487950086593628,1.343334436416626,0.6034802198410034,32
