image,condition,prompt_index,prompt,block,r_min,quantile,target_image,budget_target,budget_mode,budget_reached,unreachable,radius,total_seconds,fid_lpips,fid_ssim,fid_dists,fid_psnr,fid_clip_img,fid_nima,fid_cnniqa,edit_lpips,edit_clip_orig,edit_clip_def,edit_clip_drop,edit_siglip_orig,edit_siglip_def,edit_siglip_drop,amp_dev,active_fraction
bird_03,phase,0,a butterfly,32,0.12,0.3,data/targets/gray.png,human,human,0.02759,False,1.3,42.1,0.2578,0.9614,0.0276,34.7969,0.9945,5.4513,0.7175,0.5462,0.2725,0.3142,-0.0417,0.1038,0.1194,-0.0156,0.01489,0.7815
cat_00,phase,0,a dog,32,0.12,0.3,data/targets/gray.png,human,human,0.05809,False,1.3,25.3,0.3003,0.9101,0.0581,23.5472,0.9838,4.9804,0.717,0.5802,0.2452,0.2679,-0.0227,0.0621,0.0813,-0.0192,0.05624,0.6204
horse_01,phase,0,a zebra,32,0.12,0.3,data/targets/gray.png,human,human,0.08432,False,1.3,25.5,0.39,0.8992,0.0843,24.6689,0.9851,4.937,0.7027,0.582,0.323,0.3087,0.0143,0.1175,0.1164,0.0011,0.05036,0.7161
man_00,phase,0,an old woman,32,0.12,0.3,data/targets/gray.png,human,human,0.03179,False,1.3,25.6,0.1421,0.9871,0.0318,39.3092,0.9979,4.5225,0.6721,0.4113,0.2819,0.2975,-0.0156,0.1079,0.1276,-0.0197,0.00756,0.4462
woman_01,phase,0,a man,32,0.12,0.3,data/targets/gray.png,human,human,0.04297,False,1.3,25.7,0.1498,0.9821,0.043,39.23,0.9975,3.5674,0.3293,0.361,0.208,0.2218,-0.0137,0.0388,0.0223,0.0165,0.00685,0.5108
