step,t,layer,side,content_mass_mean,content_mass_max,entropy
0,600,0,64,0.009246649220585823,0.06732837855815887,0.8365963101387024
0,600,1,64,0.034298770129680634,0.08483600616455078,1.2309271097183228
0,600,2,32,0.008032070472836494,0.07447268813848495,0.7405481934547424
0,600,3,32,0.010000430978834629,0.06245485693216324,0.37048661708831787
0,600,4,16,0.015718873590230942,0.09248851239681244,0.6881635189056396
0,600,5,16,0.010788335464894772,0.058786291629076004,0.39075767993927
0,600,6,8,0.05177733302116394,0.17476044595241547,1.4195663928985596
0,600,7,16,0.018948867917060852,0.11739902198314667,0.39805105328559875
0,600,8,16,0.015881072729825974,0.10532576590776443,0.27318549156188965
0,600,9,16,0.008926747366786003,0.08639346808195114,0.21000036597251892
0,600,10,32,0.0005471984623000026,0.043154142796993256,0.008617985993623734
0,600,11,32,0.0040506902150809765,0.1221262589097023,0.11900832504034042
0,600,12,32,0.007424389012157917,0.08747590333223343,0.2545069456100464
0,600,13,64,0.04029056802392006,0.15237778425216675,1.4912574291229248
0,600,14,64,0.016759496182203293,0.17784030735492706,0.5697363615036011
0,600,15,64,0.012847049161791801,0.029371924698352814,0.6323440074920654
5,540,0,64,0.008644172921776772,0.0749233141541481,0.7872928380966187
5,540,1,64,0.03281477838754654,0.0810512900352478,1.1796283721923828
5,540,2,32,0.007473431993275881,0.09111696481704712,0.6464700698852539
5,540,3,32,0.01080438680946827,0.09950301051139832,0.3675864040851593
5,540,4,16,0.01574796251952648,0.08658424764871597,0.6224098801612854
5,540,5,16,0.010137888602912426,0.07427400350570679,0.36068612337112427
5,540,6,8,0.05130193755030632,0.1701994091272354,1.299233317375183
5,540,7,16,0.017947062849998474,0.11203385889530182,0.36187639832496643
5,540,8,16,0.013391252607107162,0.10384759306907654,0.2569161653518677
5,540,9,16,0.010417308658361435,0.09829242527484894,0.19561800360679626
5,540,10,32,0.0007701541762799025,0.08610794693231583,0.01071351021528244
5,540,11,32,0.0049541061744093895,0.17393425107002258,0.11852220445871353
5,540,12,32,0.007698024157434702,0.11409605294466019,0.22423267364501953
5,540,13,64,0.042439140379428864,0.15956798195838928,1.4750299453735352
5,540,14,64,0.019683994352817535,0.18970315158367157,0.5786805152893066
5,540,15,64,0.012991235591471195,0.04322253540158272,0.6361680030822754
10,480,0,64,0.008184980601072311,0.0770234614610672,0.7311828136444092
10,480,1,64,0.03198396414518356,0.0788528248667717,1.1315269470214844
10,480,2,32,0.007755132857710123,0.10196644067764282,0.5757912397384644
10,480,3,32,0.011086931452155113,0.10401060432195663,0.357746422290802
10,480,4,16,0.015538851730525494,0.08980285376310349,0.5728582143783569
10,480,5,16,0.009088229387998581,0.054540831595659256,0.33722978830337524
10,480,6,8,0.0505799874663353,0.13032718002796173,1.1926040649414062
10,480,7,16,0.017703630030155182,0.12347731739282608,0.37913888692855835
10,480,8,16,0.01226057205349207,0.13269832730293274,0.22125600278377533
10,480,9,16,0.010593123733997345,0.11549105495214462,0.1678769886493683
10,480,10,32,0.0007866075029596686,0.10989811271429062,0.008904380723834038
10,480,11,32,0.006579228676855564,0.23595301806926727,0.1310884803533554
10,480,12,32,0.008478183299303055,0.15846586227416992,0.1908448040485382
10,480,13,64,0.04560764133930206,0.16946005821228027,1.4596178531646729
10,480,14,64,0.022640157490968704,0.21420341730117798,0.576898455619812
10,480,15,64,0.013676019385457039,0.055764589458703995,0.6409280300140381
15,420,0,64,0.007841135375201702,0.0766642838716507,0.6708449125289917
15,420,1,64,0.03137195482850075,0.07480666041374207,1.0799497365951538
15,420,2,32,0.008988028392195702,0.10696587711572647,0.5255259871482849
15,420,3,32,0.011342942714691162,0.08363194018602371,0.3509227931499481
15,420,4,16,0.015876371413469315,0.09701079875230789,0.5336810946464539
15,420,5,16,0.007423491682857275,0.059264738112688065,0.2996101975440979
15,420,6,8,0.045199304819107056,0.13017192482948303,1.1218125820159912
15,420,7,16,0.017504990100860596,0.14243115484714508,0.3611608147621155
15,420,8,16,0.013043814338743687,0.12708941102027893,0.20787528157234192
15,420,9,16,0.010252762585878372,0.12068305164575577,0.1386774778366089
15,420,10,32,0.0006791122141294181,0.11064237356185913,0.007233702577650547
15,420,11,32,0.0065050371922552586,0.20723527669906616,0.1274336278438568
15,420,12,32,0.0073654367588460445,0.11157334595918655,0.16233250498771667
15,420,13,64,0.04777367040514946,0.14159449934959412,1.4481422901153564
15,420,14,64,0.023155206814408302,0.21425794064998627,0.564145028591156
15,420,15,64,0.013733248226344585,0.10545600950717926,0.6190881729125977
20,360,0,64,0.0075908806174993515,0.07658959925174713,0.6070621609687805
20,360,1,64,0.030928917229175568,0.08905914425849915,1.022423505783081
20,360,2,32,0.010400891304016113,0.11981089413166046,0.47492772340774536
20,360,3,32,0.011699894443154335,0.07681211084127426,0.348976194858551
20,360,4,16,0.015453452244400978,0.09798233956098557,0.48715659976005554
20,360,5,16,0.006353624630719423,0.0502193309366703,0.27677541971206665
20,360,6,8,0.03916535526514053,0.12970176339149475,1.0689256191253662
20,360,7,16,0.017080537974834442,0.16186994314193726,0.3342747092247009
20,360,8,16,0.012806946411728859,0.12566465139389038,0.18972741067409515
