condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
N1,cat_02,0.2,0.20197010040283203,1.1875,3.1504759517511314,23.314598083496094,0.7788609266281128,0.7489771842956543,0.2156577855348587,0.8812769055366516,0.20197010040283203,0.08417773246765137,0.9837163090705872,0.06827625632286072,0.2369537353515625,1.5768215656280518,8.438020706176758,4.854440689086914,4.129901885986328,32,False,1.0
