image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase,instruct-pix2pix,turn the color of potted plant to pink,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23512,0.88988,23.662,0.35857,0.11066,0.25772,0.7468,19.577,0.28194,0.16983,0.65629,0.0656,81.1
task_attr_mod_color_136767,phase,instruct-pix2pix,turn the color of astronaut to pink,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27279,0.90013,25.717,0.38281,0.13963,0.31407,0.69734,20.975,0.2763,0.22117,0.54034,0.05178,82.0
task_attr_mod_color_184837,phase,instruct-pix2pix,turn the color of frame to pink,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.31351,0.81975,21.009,0.32055,0.16351,0.36491,0.55202,16.945,0.25102,0.25968,0.81569,0.08903,82.9
task_attr_mod_color_32648,phase,instruct-pix2pix,turn the color of potion bottle to orange,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23912,0.97612,37.216,0.53197,0.0696,0.28225,0.80506,20.44,0.62986,0.23353,0.29421,0.01378,82.7
task_attr_mod_color_6205,phase,instruct-pix2pix,turn the color of toolbox to red,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22602,0.91429,28.137,0.4382,0.13587,0.41726,0.59133,10.754,0.3652,0.263,0.52936,0.03919,83.2
task_env_weather_112463,phase,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27806,0.90208,28.554,0.48352,0.07369,0.36361,0.68732,19.917,0.22412,0.15745,0.39822,0.03735,83.5
task_env_weather_133752,phase,instruct-pix2pix,transform the setting to a rainy day,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.34118,0.90221,28.209,0.43026,0.08115,0.34216,0.79002,21.041,0.27952,0.14281,0.41327,0.03886,83.4
task_env_weather_181583,phase,instruct-pix2pix,change the setting to a stormy day,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29575,0.87356,28.985,0.47426,0.06882,0.67115,0.62733,13.839,0.34238,0.39168,0.32635,0.03554,83.4
task_env_weather_246440,phase,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32523,0.80888,19.102,0.33608,0.127,0.42719,0.49739,16.473,0.14969,0.22077,0.81386,0.11089,83.5
task_env_weather_63722,phase,instruct-pix2pix,change the setting to a snowy landscape,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.28037,0.86887,22.973,0.34557,0.12517,0.31078,0.71936,19.439,0.22326,0.17157,0.68327,0.07101,83.3
task_obj_add_13726,phase,instruct-pix2pix,Add subscribe button,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.30357,0.86823,24.53,0.38466,0.11948,0.47536,0.5761,17.311,0.19582,0.28668,0.55947,0.05936,83.4
task_obj_add_340466,phase,instruct-pix2pix,Add orange juice,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22531,0.92845,27.052,0.45811,0.10998,0.33192,0.77171,17.249,0.36109,0.21624,0.54243,0.0444,82.8
task_obj_add_40931,phase,instruct-pix2pix,Add the blood on snout,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4509,0.83698,23.35,0.33907,0.10734,0.42809,0.48128,16.536,0.22878,0.29695,0.65995,0.068,82.3
task_obj_add_581286,phase,instruct-pix2pix,Add sauce,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23914,0.93778,31.67,0.56206,0.09035,0.23781,0.83902,24.885,0.52704,0.16926,0.53905,0.02609,81.9
task_obj_add_692065,phase,instruct-pix2pix,Add monk,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.38002,0.73687,18.58,0.2693,0.16395,0.37173,0.52142,16.969,0.24023,0.23444,1.0,0.11776,82.3
task_obj_remove_10197,phase,instruct-pix2pix,Remove gravel path,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.38147,0.84597,22.84,0.35266,0.11128,0.46237,0.33696,12.954,0.05049,0.26133,0.72152,0.07211,81.9
task_obj_remove_257910,phase,instruct-pix2pix,Remove bracelet,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.35434,0.93141,29.405,0.48941,0.08194,0.32319,0.79815,22.009,0.36435,0.16789,0.50509,0.03386,82.4
task_obj_remove_380621,phase,instruct-pix2pix,Remove iceberg,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.3606,0.89643,25.532,0.45605,0.11199,0.5584,0.49058,14.294,0.13493,0.38901,0.85676,0.05289,82.0
task_obj_remove_509477,phase,instruct-pix2pix,Remove the man with glasses,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.35944,0.84711,23.371,0.34392,0.11208,0.34663,0.65183,19.592,0.2574,0.17852,0.66299,0.06783,82.0
task_obj_remove_657585,phase,instruct-pix2pix,Remove frisbee,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22917,0.95799,33.637,0.65659,0.07668,0.33769,0.78733,20.018,0.61195,0.20693,0.37368,0.0208,82.3
task_obj_swap_joint_mask_276754,phase,instruct-pix2pix,Replace the satellite dish with rocket,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.44361,0.81601,24.858,0.2424,0.14987,0.19332,0.79663,21.142,0.27965,0.20548,0.52566,0.05716,81.9
task_obj_swap_joint_mask_533428,phase,instruct-pix2pix,Replace the samurai armor with red jacket,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36845,0.85425,22.663,0.36855,0.13724,0.41029,0.52159,16.339,0.17923,0.19501,0.8286,0.0736,82.1
task_obj_swap_joint_mask_75733,phase,instruct-pix2pix,Replace the snowy landscape with sea,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32394,0.92784,31.617,0.45205,0.1129,0.40334,0.71782,16.03,0.29425,0.27504,0.39627,0.02625,82.1
task_obj_swap_rand_mask_298147,phase,instruct-pix2pix,Replace the wizard's robe with red shirt,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.40342,0.83956,24.171,0.33013,0.14244,0.65558,0.36077,15.305,0.18459,0.33364,0.80784,0.06186,82.1
task_obj_swap_rand_mask_417469,phase,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,1.8,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29831,0.88506,25.198,0.39336,0.09623,0.35096,0.65475,19.505,0.30262,0.19958,0.64067,0.05497,82.4
