condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
apa,horse_03,0.2,0.1979760080575943,0.5,2.3762903505396933,23.05957794189453,0.9101352691650391,0.7716360092163086,0.22814668715000153,0.896746039390564,0.1979760080575943,0.09073400497436523,0.8737049698829651,0.07031059265136719,0.2317606657743454
