image,condition,stage1_seconds,total_seconds,fid_lpips,fid_ssim,fid_dists,fid_psnr,fid_clip_img,fid_nima,fid_cnniqa,edit_lpips,edit_clip_orig,edit_clip_def,edit_clip_drop,edit_siglip_orig,edit_siglip_def,edit_siglip_drop
cat_00,apa_weak,46.8,146.8,0.0686,0.9301,0.0574,27.1503,0.987,5.425,0.6772,0.048,0.3509,0.3571,-0.0062,0.1549,0.1537,0.0012
cat_00,mist,0.0,85.3,0.6186,0.8598,0.19,26.8482,0.9388,5.0963,0.7116,0.5776,0.3509,0.3236,0.0273,0.1549,0.1355,0.0195
cat_00,dia_r,0.0,151.5,0.3357,0.9871,0.0772,40.049,0.9884,5.4747,0.708,0.3855,0.3509,0.3277,0.0232,0.1549,0.1331,0.0218
raccoon_00,apa_weak,47.6,132.0,0.2974,0.6006,0.1959,16.33,0.9488,5.6156,0.6665,0.4325,0.3158,0.339,-0.0232,0.1183,0.1563,-0.038
raccoon_00,mist,0.0,86.0,0.5749,0.8194,0.1395,26.4713,0.95,5.3766,0.71,0.6275,0.3158,0.3369,-0.0211,0.1183,0.1692,-0.0508
raccoon_00,dia_r,0.0,151.1,0.2064,0.9865,0.0302,40.1369,0.9878,6.0258,0.7075,0.4295,0.3158,0.3153,0.0004,0.1183,0.1301,-0.0117
shiba_00,apa_weak,47.7,132.1,0.2092,0.7607,0.1555,19.235,0.9545,5.4065,0.5398,0.1715,0.3384,0.3472,-0.0088,0.1444,0.1139,0.0305
shiba_00,mist,0.0,86.0,0.6415,0.7784,0.1215,26.4477,0.9583,5.1821,0.712,0.6485,0.3384,0.3757,-0.0373,0.1444,0.1566,-0.0122
shiba_00,dia_r,0.0,151.4,0.2528,0.9839,0.0235,40.2637,0.9846,5.7078,0.7092,0.1535,0.3384,0.347,-0.0086,0.1444,0.1334,0.011
