condition,lr_key,lr,steps,image_id,final_loss,final_L_def,final_L_fid,finite,diverged,monitor,monitor_first,monitor_last,monitor_per_step
apa_tj,lr.N7_stage2,0.001,20,horse_00,0.046955592930316925,0.046955592930316925,0.0,True,False,edit_shift,0.15040934085845947,0.14330823719501495,-0.00037374229807602734
apa_tj,lr.N7_stage2,0.005,20,horse_00,0.04763773828744888,0.04763773828744888,0.0,True,False,edit_shift,0.15040934085845947,0.14186853170394897,-0.0004495162712900262
apa_tj,lr.N7_stage2,0.02,20,horse_00,0.04830268770456314,0.04830268770456314,0.0,True,False,edit_shift,0.15040934085845947,0.13616977632045746,-0.0007494507651580008
