image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,edit_strength,usable,seconds
task_obj_remove_10197,phase,native,identity,0.46187,0.20716,0.46187,0.20716,1.0,0.8,False,887.4
task_obj_remove_10197,phase,native,blur1,0.47086,0.19746,0.46187,0.20716,1.01947,0.8,False,887.4
task_obj_remove_10197,phase,native,jpeg75,0.4711,0.19642,0.46187,0.20716,1.01999,0.8,False,887.4
task_obj_remove_10197,phase,native,crop_resize0.1,0.59879,0.09973,0.46187,0.20716,1.29645,0.8,False,887.4
