image,condition,attacker,instruction,task,radius,unreachable,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_136767,dct_shield_y_nodc,instruct-pix2pix,turn the color of astronaut to pink,,1.0,False,100,7.5,1.5,20260812,True,0.34894,0.97946,33.051,0.51687,0.03478,0.57938,0.35936,8.272,0.18128,0.34629,0.21276,0.02226,553.7
task_attr_mod_color_6205,dct_shield_y_nodc,instruct-pix2pix,turn the color of toolbox to red,,1.0,False,100,7.5,1.5,20260812,True,0.44316,0.98309,32.625,0.46809,0.04001,0.56903,0.47632,10.115,0.37769,0.32836,0.24331,0.02338,557.2
task_env_weather_181583,dct_shield_y_nodc,instruct-pix2pix,change the setting to a stormy day,,1.0,False,100,7.5,1.5,20260812,True,0.45241,0.98604,32.692,0.48016,0.01639,0.68399,0.61232,13.718,0.41688,0.36259,0.14548,0.0232,555.1
task_obj_add_13726,dct_shield_y_nodc,instruct-pix2pix,Add subscribe button,,1.0,False,100,7.5,1.5,20260812,True,0.31248,0.98276,31.891,0.5099,0.01312,0.43135,0.62726,18.304,0.23278,0.24475,0.19016,0.02544,555.2
task_obj_add_581286,dct_shield_y_nodc,instruct-pix2pix,Add sauce,,1.0,False,100,7.5,1.5,20260812,True,0.52141,0.98238,33.06,0.4082,0.04266,0.50329,0.75334,19.237,0.4427,0.26137,0.14802,0.02223,553.1
task_obj_remove_257910,dct_shield_y_nodc,instruct-pix2pix,Remove bracelet,,1.0,False,100,7.5,1.5,20260812,True,0.44819,0.97358,32.682,0.42253,0.03,0.58454,0.52045,13.279,0.12441,0.29292,0.15444,0.02322,553.1
task_obj_remove_657585,dct_shield_y_nodc,instruct-pix2pix,Remove frisbee,,1.0,False,100,7.5,1.5,20260812,True,0.55881,0.97968,33.228,0.43679,0.04545,0.79616,0.36051,12.039,0.10796,0.33955,0.2304,0.02181,553.2
task_obj_swap_joint_mask_75733,dct_shield_y_nodc,instruct-pix2pix,Replace the snowy landscape with sea,,1.0,False,100,7.5,1.5,20260812,True,0.45388,0.9814,33.186,0.39931,0.02525,0.48386,0.71452,16.269,0.34292,0.28024,0.14108,0.02191,552.3
