image,attack,content,prompt,tau_lpips,steps,steps_done,stop_reason,defense_mode,rank,warp_resample,warp_max_disp,strength,guidance_scale,attack_seconds,peak_mb,pert_psnr,pert_linf,pert_ssim,pert_vif_p,pert_fsim,pert_lpips,pert_dists,pert_acutance_ratio,pert_rms,pert_frac_gt_16_255,eval_seed,edit_psnr,edit_linf,edit_ssim,edit_vif_p,edit_fsim,edit_lpips,edit_dists,edit_acutance_ratio,edit_rms,edit_frac_gt_16_255,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b
man_00,PF,man,a woman,0.1,150,32,約束已啟動且 edit_shift 在最近 20 步的每步改善 -7.16e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,63.7,10271.3,22.181358337402344,0.4297665059566498,0.4559767246246338,0.1040797159075737,0.8630456924438477,0.40839117765426636,0.1886814832687378,1.067432165145874,0.07779144495725632,0.4038785398006439,20270822,23.229476928710938,0.7616263628005981,0.5616077780723572,0.07931488007307053,0.8280428647994995,0.6096252202987671,0.26238059997558594,1.1521092653274536,0.06894862651824951,0.2648429870605469,6.175737675869653,10.571307090926796,0.23843388259410858,0.07070956379175186,0.2491993010044098,0.07459984719753265
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270803,39.20281982421875,0.3566764295101166,0.9908076524734497,0.7839608192443848,0.9899027347564697,0.029231034219264984,0.0218350887298584,1.003424048423767,0.010960767976939678,0.0050595602951943874,5.665775750020026,6.15344157583508,0.2467244565486908,0.06834092736244202,0.24681571125984192,0.06521011888980865
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270804,40.97938537597656,0.2770395278930664,0.9949159026145935,0.8199974894523621,0.9938392043113708,0.0180647075176239,0.016991615295410156,1.0068554878234863,0.008933125995099545,0.0030771892052143812,5.684076615362769,5.658596139371311,0.24088336527347565,0.06994867324829102,0.24394670128822327,0.06676667183637619
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270805,41.08932876586914,0.3536815047264099,0.9939106702804565,0.8193565011024475,0.9933672547340393,0.021252263337373734,0.01599252223968506,0.9937528967857361,0.008820753544569016,0.0027440390549600124,6.020443401489007,5.820956609544388,0.2232872098684311,0.06870217621326447,0.22292709350585938,0.07118523120880127
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270806,41.847537994384766,0.2931275963783264,0.9949138164520264,0.8244090676307678,0.995019793510437,0.01723719947040081,0.008671164512634277,0.9780083894729614,0.008083321154117584,0.0023485820274800062,5.613098267240979,5.516297813224717,0.23116925358772278,0.06174241006374359,0.22962285578250885,0.06255784630775452
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270807,42.60423278808594,0.28178372979164124,0.9960713386535645,0.8438585996627808,0.9953447580337524,0.012805713340640068,0.009023189544677734,0.9838368892669678,0.007408816367387772,0.002033233642578125,5.80546053972181,5.6555400042547355,0.23243793845176697,0.06758779287338257,0.23152020573616028,0.06626124680042267
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270808,41.64972686767578,0.21891003847122192,0.9957832098007202,0.8406549096107483,0.9954127669334412,0.017863422632217407,0.015948891639709473,1.0046193599700928,0.00826955121010542,0.00281524658203125,6.290004721723683,6.06161757011862,0.2371000051498413,0.06353681534528732,0.2352423071861267,0.06329229474067688
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270809,41.232906341552734,0.30680277943611145,0.9953801035881042,0.8316527605056763,0.9948146343231201,0.01584281399846077,0.014965236186981201,0.9784777760505676,0.008676128461956978,0.003025054931640625,6.91193081776182,7.183744573050825,0.23150789737701416,0.05303173139691353,0.23028773069381714,0.054456718266010284
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270810,42.23788833618164,0.3159947097301483,0.9956389665603638,0.8290011882781982,0.995272159576416,0.01252833940088749,0.01068127155303955,1.0169059038162231,0.0077280402183532715,0.0021082560997456312,5.939007822885674,5.8532247965746995,0.22759045660495758,0.07181165367364883,0.22685998678207397,0.0704459697008133
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270811,42.1030387878418,0.3912045657634735,0.9953240156173706,0.8406234383583069,0.9952602386474609,0.015438470058143139,0.010474801063537598,0.9878330230712891,0.007848975248634815,0.0020154318772256374,5.979798759796324,5.9444053174877105,0.18461103737354279,0.0035540242679417133,0.1848066747188568,0.0034899767488241196
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270812,41.518585205078125,0.21032243967056274,0.9945300817489624,0.825442373752594,0.9938910603523254,0.017860859632492065,0.01393800973892212,1.008779525756836,0.008395375683903694,0.0026117961388081312,6.37235318916424,6.263615725095411,0.19392447173595428,0.007189303636550903,0.19745133817195892,0.014120379462838173
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270813,40.738380432128906,0.4197708070278168,0.9952184557914734,0.8247674703598022,0.9948577880859375,0.01977122202515602,0.02702009677886963,0.991241991519928,0.009184494614601135,0.0032984416466206312,5.584242327413503,5.675871183279143,0.2202952355146408,0.06630943715572357,0.2224467247724533,0.06308282911777496
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270814,41.03366470336914,0.19904965162277222,0.9937722682952881,0.8129294514656067,0.9932043552398682,0.018715573474764824,0.02508842945098877,1.0172317028045654,0.008877472952008247,0.0029169719200581312,5.794516753917611,5.7777063826026644,0.221703439950943,0.05764123797416687,0.22951163351535797,0.060851238667964935
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270815,42.264156341552734,0.3646811246871948,0.9954022765159607,0.8350852131843567,0.9957457184791565,0.014021563343703747,0.012238502502441406,0.9897525906562805,0.007704700343310833,0.0021654765587300062,6.77657347756314,6.709969199259378,0.22775699198246002,0.05291472747921944,0.22352713346481323,0.05551119148731232
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270816,41.8181037902832,0.19708597660064697,0.9953837394714355,0.8383761048316956,0.9952901005744934,0.01678084209561348,0.015988528728485107,0.999556839466095,0.008110767230391502,0.0024884543381631374,6.921132067914141,6.657077833396585,0.22876733541488647,0.06983842700719833,0.23029544949531555,0.07120926678180695
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270817,42.32378387451172,0.21893540024757385,0.995381236076355,0.8322809934616089,0.9950307607650757,0.02196475677192211,0.020180046558380127,0.9995999932289124,0.007651976775377989,0.0019276937237009406,6.438739131280583,6.282002590543557,0.23549121618270874,0.061004988849163055,0.2353370189666748,0.059379942715168
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270818,40.17204284667969,0.35918018221855164,0.9923171997070312,0.8155990839004517,0.9920030236244202,0.02267799712717533,0.02018868923187256,1.002912998199463,0.00980337057262659,0.0042203268967568874,5.287423511078354,5.346929927341436,0.22889098525047302,0.05816282704472542,0.23198460042476654,0.05610628426074982
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270819,41.76108932495117,0.2908576428890228,0.9956216216087341,0.838142991065979,0.9947542548179626,0.012299671769142151,0.01484692096710205,0.9689439535140991,0.008164189755916595,0.002552032470703125,6.01565760237304,5.939305420959927,0.1935669481754303,-0.0008139763958752155,0.19216853380203247,-5.359109491109848e-05
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270820,41.8807373046875,0.27520111203193665,0.9950181841850281,0.8334489464759827,0.9946128726005554,0.014485649764537811,0.01585918664932251,0.9901198148727417,0.008052482269704342,0.0027020773850381374,5.978756670944989,5.920758016185525,0.23942549526691437,0.05346638709306717,0.23635391891002655,0.05008884519338608
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270821,42.948822021484375,0.286228209733963,0.9962643980979919,0.8532993197441101,0.9957045912742615,0.01375386118888855,0.012674689292907715,0.9772762656211853,0.0071205925196409225,0.0015106201171875,6.45018116046907,6.601194789271647,0.22089438140392303,0.06629040837287903,0.22336572408676147,0.07061809301376343
man_00,S,man,a woman,0.1,150,25,約束已啟動且 edit_shift 在最近 20 步的每步改善 -9.05e-05 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,49.5,11630.1,45.941734313964844,0.07495100796222687,0.9980596303939819,0.8944252729415894,0.9971782565116882,0.003442212240770459,0.0034893155097961426,1.0016666650772095,0.005044614430516958,8.138021075865254e-05,20270822,40.24314498901367,0.39475390315055847,0.9931398630142212,0.8130404353141785,0.9930973052978516,0.025393005460500717,0.023140013217926025,0.9842430949211121,0.009723440743982792,0.0042165121994912624,6.175737675869653,6.33237361295016,0.23843388259410858,0.07070956379175186,0.23647648096084595,0.07062089443206787
