image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_136767,advdrop,instruct-pix2pix,turn the color of astronaut to pink,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.07371,0.98287,38.756,0.78526,0.01294,0.09453,0.93316,30.491,0.56988,0.02956,0.12385,0.01154,97.0
task_attr_mod_color_6205,advdrop,instruct-pix2pix,turn the color of toolbox to red,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.10425,0.98474,39.862,0.79182,0.01793,0.11085,0.95146,30.574,0.66237,0.03238,0.15505,0.01016,97.2
task_env_weather_181583,advdrop,instruct-pix2pix,change the setting to a stormy day,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.07819,0.98334,40.42,0.82211,0.01436,0.09723,0.95331,32.898,0.655,0.03291,0.09672,0.00953,96.9
task_obj_add_13726,advdrop,instruct-pix2pix,Add subscribe button,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.15161,0.96934,35.939,0.70809,0.01814,0.1992,0.85635,25.778,0.34207,0.0485,0.14348,0.01596,97.4
task_obj_add_581286,advdrop,instruct-pix2pix,Add sauce,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.10466,0.98342,41.367,0.81312,0.01978,0.11697,0.95643,34.805,0.67684,0.03365,0.1165,0.00854,97.5
task_obj_remove_257910,advdrop,instruct-pix2pix,Remove bracelet,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.21078,0.97424,38.403,0.72503,0.02972,0.20843,0.93894,32.075,0.52576,0.04506,0.10554,0.01202,97.6
task_obj_remove_657585,advdrop,instruct-pix2pix,Remove frisbee,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.15242,0.97951,40.855,0.81232,0.02471,0.29625,0.82115,21.076,0.52269,0.13793,0.10049,0.00906,97.7
task_obj_swap_joint_mask_75733,advdrop,instruct-pix2pix,Replace the snowy landscape with sea,,1600.0,False,0.0,0.12,100,7.5,1.5,20260812,True,0.17018,0.97886,39.952,0.74989,0.02042,0.21723,0.90091,22.942,0.44915,0.07762,0.08394,0.01006,97.6
