condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
N4,horse_00,0.2,0.19597357511520386,0.4375,4.044009660136627,24.906959533691406,0.6944383978843689,0.7558264136314392,0.2063707411289215,0.8855571746826172,0.19597357511520386,0.15799200534820557,0.8066571950912476,0.05683964863419533,0.19177500903606415
