image,condition,prompt_index,prompt,block,r_min,quantile,target_image,budget_target,budget_mode,budget_reached,unreachable,radius,total_seconds,fid_lpips,fid_ssim,fid_dists,fid_psnr,fid_clip_img,fid_nima,fid_cnniqa,edit_lpips,edit_clip_orig,edit_clip_def,edit_clip_drop,edit_siglip_orig,edit_siglip_def,edit_siglip_drop,amp_dev,active_fraction
bird_03,phase,0,a butterfly,64,0.12,0.5,data/targets/gray.png,human,human,0.03567,False,1.3,42.6,0.2163,0.9624,0.0357,35.0644,0.9979,5.4254,0.7134,0.5551,0.2725,0.2941,-0.0216,0.1038,0.1127,-0.0088,0.0141,0.4788
cat_00,phase,0,a dog,64,0.12,0.5,data/targets/gray.png,human,human,0.06207,False,1.3,25.7,0.3216,0.9,0.0621,23.5185,0.984,5.0981,0.7219,0.591,0.2452,0.2699,-0.0247,0.0621,0.08,-0.0179,0.05744,0.6143
horse_01,phase,0,a zebra,64,0.12,0.5,data/targets/gray.png,human,human,0.09598,False,1.3,25.9,0.397,0.8956,0.096,24.6371,0.9856,4.9014,0.7058,0.6464,0.323,0.3141,0.0089,0.1175,0.1167,0.0008,0.05251,0.6925
man_00,phase,0,an old woman,64,0.12,0.5,data/targets/gray.png,human,human,0.04769,False,1.3,26.0,0.1661,0.9835,0.0477,39.2663,0.9957,4.4178,0.6561,0.4534,0.2819,0.2992,-0.0173,0.1079,0.1258,-0.0178,0.00761,0.3454
woman_01,phase,0,a man,64,0.12,0.5,data/targets/gray.png,human,human,0.03989,False,1.3,26.1,0.1624,0.9816,0.0399,40.0973,0.9982,3.4774,0.3143,0.3724,0.208,0.2156,-0.0076,0.0388,0.0217,0.0171,0.00611,0.4514
