loss,L_def,L_fid,defense_mode,edit_shift,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,step,stage,stage_step,lr,grad_norm
0.7170712947845459,0.7170712947845459,0.0,targeted_output,0.1482028365135193,1.1198746960872086e-06,0.0,2.2706049094267655e-06,0.0,2.5093555450439453e-05,120.0,5.836696403971331e-11,5.836696403971331e-11,1.000000238418579,2.5093555450439453e-05,120.0,0.0,0.0,0.0,0,default,0,0.1,0.0169995054602623
0.7121934294700623,0.7121934294700623,0.0,targeted_output,0.16948813199996948,0.0056326985359191895,0.0,0.023216089233756065,0.0,0.11308673024177551,47.78620147705078,0.0013824144843965769,0.0013824144843965769,0.9991602897644043,0.11308673024177551,47.78620147705078,0.05308673158288002,0.0,0.0,1,default,1,0.1,0.004090865142643452
0.7092093825340271,0.7092093825340271,0.0,targeted_output,0.17232421040534973,0.009788308292627335,0.0,0.03907915949821472,0.0,0.21116474270820618,43.046630859375,0.004066871479153633,0.004066871479153633,0.997683048248291,0.21116474270820618,43.046630859375,0.15116474032402039,0.0,0.0,2,default,2,0.1,0.007997158914804459
0.706855297088623,0.706855297088623,0.0,targeted_output,0.17659127712249756,0.013459185138344765,0.0,0.05073112994432449,0.0,0.2952152490615845,40.43132400512695,0.007743635214865208,0.007743635214865208,0.9959999918937683,0.2952152490615845,40.43132400512695,0.23521524667739868,0.0,0.0,3,default,3,0.1,0.0034425060730427504
0.7023028135299683,0.7023028135299683,0.0,targeted_output,0.18228571116924286,0.016792617738246918,0.0,0.06051851063966751,0.0,0.3787423074245453,38.5709228515625,0.01212758757174015,0.01212758757174015,0.9941149950027466,0.3787423074245453,38.5709228515625,0.3187423050403595,0.0,0.0,4,default,4,0.1,0.003564152866601944
0.6988784670829773,0.6988784670829773,0.0,targeted_output,0.17779874801635742,0.019688915461301804,0.0,0.06934037804603577,0.0,0.45337948203086853,37.11005401611328,0.016864165663719177,0.016864165663719177,0.9920353889465332,0.45337948203086853,37.11005401611328,0.39337947964668274,0.0,0.0,5,default,5,0.1,0.009730789810419083
0.6959865093231201,0.6959865093231201,0.0,targeted_output,0.18312636017799377,0.021843381226062775,0.0,0.07641946524381638,0.0,0.5249052047729492,36.09128952026367,0.020842419937253,0.020842419937253,0.9900330305099487,0.5249052047729492,36.09128952026367,0.4649052023887634,0.0,0.0,6,default,6,0.1,0.0053160120733082294
0.6936854124069214,0.6936854124069214,0.0,targeted_output,0.18725864589214325,0.02346102148294449,0.0,0.08257503807544708,0.0,0.5892157554626465,35.27973556518555,0.024237092584371567,0.024237092584371567,0.9880592226982117,0.5892157554626465,35.27973556518555,0.5292157530784607,0.0,0.0,7,default,7,0.1,0.004502130672335625
0.6913692951202393,0.6913692951202393,0.0,targeted_output,0.19018617272377014,0.02477196790277958,0.0,0.08871560543775558,0.0,0.6422358751296997,34.58557891845703,0.027177385985851288,0.027177385985851288,0.986097514629364,0.6422358751296997,34.58557891845703,0.5822358727455139,0.0,0.0,8,default,8,0.1,0.0030267802067101
0.6893121600151062,0.6893121600151062,0.0,targeted_output,0.19415521621704102,0.025909164920449257,0.0,0.09461482614278793,0.0,0.6831240653991699,33.96615219116211,0.029745476320385933,0.029745476320385933,0.9840800166130066,0.6831240653991699,33.96615219116211,0.6231240630149841,0.0,0.033847808837890625,9,default,9,0.1,0.0033257389441132545
