condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
N2,bird_03,0.2,0.19695261120796204,2.5,3.650145501619951,25.374874114990234,0.870557963848114,0.818139910697937,0.21217882633209229,0.8770775198936462,0.19695261120796204,0.08400619029998779,0.9881601929664612,0.05385866388678551,0.1031697615981102,2.5997846126556396,10.868494033813477,7.0883612632751465,6.26936149597168,32
