condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
N1,dog_03,0.2,0.20045629143714905,2.0625,2.5559687901892265,20.754535675048828,0.8075780868530273,0.7168822288513184,0.21590980887413025,0.8493781089782715,0.20045629143714905,0.06810390949249268,1.013516902923584,0.09167966991662979,0.24233373999595642,2.2619616985321045,7.233603000640869,5.208721160888672,4.970516204833984,32
