condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
N1,dog_03,0.05,0.049443092197179794,0.6875,2.6531795744132016,27.57050323486328,0.6170986294746399,0.9435181617736816,0.49662771821022034,0.9562905430793762,0.049443092197179794,0.01497042179107666,1.0072855949401855,0.04182862862944603,0.08127467334270477,0.7539872527122498,2.411201000213623,1.736240267753601,1.6568387746810913,32
