image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_acutance_ratio,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,defimg_acutance_ratio,ctrl_lpips,ctrl_psnr,net_lpips
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.67,512.0,316.0,165.0,,,,0.31943121552467346,0.30558523535728455,0.013845971785485744,0.19441476464271545,29.60719871520996,0.744650661945343,29.60719871520996,0.744650661945343,0.9833911657333374,0.013845971785485744,0.2644367218017578,1.8165212869644165,0.8781483173370361,0.6960972547531128,32,identity,0.0,train,0.0,21.165019989013672,0.8700245022773743,0.821640133857727,0.19441476464271545,0.09489965438842773,0.8986771702766418,4.215788341561983,3.469242194091633,0.2232273519039154,0.05863351374864578,0.20776519179344177,0.03358510509133339,29.607160568237305,0.744650661945343,0.9833911657333374,0.013845971785485744,0.005928695201873779,0.9856670498847961,0.0,80.0,0.19441476464271545
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.67,512.0,316.0,165.0,,,,0.31943121552467346,0.30558523535728455,0.013845971785485744,0.19441476464271545,29.60719871520996,0.744650661945343,29.60719871520996,0.744650661945343,0.9833911657333374,0.013845971785485744,0.2644367218017578,1.8165212869644165,0.8781483173370361,0.6960972547531128,32,blur,0.0,heldout,0.0,25.488590240478516,0.8274778127670288,0.9220167994499207,0.09904554486274719,0.06414282321929932,1.0078550577163696,3.607388867230174,3.4863404120962422,0.21795710921287537,0.04843774065375328,0.21140044927597046,0.03270195052027702,29.607160568237305,0.744650661945343,0.9833911657333374,0.013845971785485744,0.005928695201873779,0.9856670498847961,0.0,80.0,0.09904554486274719
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.67,512.0,316.0,165.0,,,,0.31943121552467346,0.30558523535728455,0.013845971785485744,0.19441476464271545,29.60719871520996,0.744650661945343,29.60719871520996,0.744650661945343,0.9833911657333374,0.013845971785485744,0.2644367218017578,1.8165212869644165,0.8781483173370361,0.6960972547531128,32,blur,0.5,heldout,0.0,25.312705993652344,0.8256663084030151,0.9064677953720093,0.11944721639156342,0.06858718395233154,0.758097231388092,3.607388867230174,2.9952550524353394,0.21795710921287537,0.04843774065375328,0.21388912200927734,0.027412353083491325,27.92587661743164,0.7313066720962524,0.97765052318573,0.03939633071422577,0.015237689018249512,0.7070934176445007,0.07280343770980835,27.877161026000977,0.046643778681755066
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.67,512.0,316.0,165.0,,,,0.31943121552467346,0.30558523535728455,0.013845971785485744,0.19441476464271545,29.60719871520996,0.744650661945343,29.60719871520996,0.744650661945343,0.9833911657333374,0.013845971785485744,0.2644367218017578,1.8165212869644165,0.8781483173370361,0.6960972547531128,32,blur,1.0,heldout,0.0,22.82103729248047,0.7686800956726074,0.8099203109741211,0.31243696808815,0.12415671348571777,0.4009806215763092,3.607388867230174,4.033075484006354,0.21795710921287537,0.04843774065375328,0.22226428985595703,0.0009248275309801102,22.9344482421875,0.6783519983291626,0.9098451137542725,0.2145349085330963,0.08514106273651123,0.31726759672164917,0.3081440329551697,22.882883071899414,0.004292935132980347
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.67,512.0,316.0,165.0,,,,0.31943121552467346,0.30558523535728455,0.013845971785485744,0.19441476464271545,29.60719871520996,0.744650661945343,29.60719871520996,0.744650661945343,0.9833911657333374,0.013845971785485744,0.2644367218017578,1.8165212869644165,0.8781483173370361,0.6960972547531128,32,blur,1.5,heldout,0.0,21.533748626708984,0.7564483284950256,0.7290266752243042,0.44095394015312195,0.18790745735168457,0.24775893986225128,3.607388867230174,6.390314202878092,0.21795710921287537,0.04843774065375328,0.21608978509902954,0.03985070437192917,21.19718360900879,0.7412837147712708,0.8202881813049316,0.33722034096717834,0.16286808252334595,0.17500312626361847,0.4379340708255768,21.619068145751953,0.003019869327545166
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.67,512.0,316.0,165.0,,,,0.31943121552467346,0.30558523535728455,0.013845971785485744,0.19441476464271545,29.60719871520996,0.744650661945343,29.60719871520996,0.744650661945343,0.9833911657333374,0.013845971785485744,0.2644367218017578,1.8165212869644165,0.8781483173370361,0.6960972547531128,32,blur,2.0,heldout,0.0,20.944177627563477,0.7403492331504822,0.6713704466819763,0.5119131803512573,0.22771203517913818,0.16291660070419312,3.607388867230174,7.469281327605539,0.21795710921287537,0.04843774065375328,0.21374787390232086,0.02537248283624649,20.24746322631836,0.801578164100647,0.7372812032699585,0.4216235876083374,0.20715898275375366,0.11135511845350266,0.5099867582321167,20.968475341796875,0.001926422119140625
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.67,512.0,316.0,165.0,,,,0.31943121552467346,0.30558523535728455,0.013845971785485744,0.19441476464271545,29.60719871520996,0.744650661945343,29.60719871520996,0.744650661945343,0.9833911657333374,0.013845971785485744,0.2644367218017578,1.8165212869644165,0.8781483173370361,0.6960972547531128,32,blur,3.0,heldout,0.0,20.047760009765625,0.7690490484237671,0.5810322761535645,0.582493782043457,0.2795146107673645,0.08727341890335083,3.607388867230174,9.1863652591795,0.21795710921287537,0.04843774065375328,0.20926421880722046,0.03005463071167469,19.121540069580078,0.8423478603363037,0.606337308883667,0.5307439565658569,0.260148286819458,0.05788141116499901,0.5855351686477661,20.02093505859375,-0.003041386604309082
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.67,512.0,316.0,165.0,,,,0.31943121552467346,0.30558523535728455,0.013845971785485744,0.19441476464271545,29.60719871520996,0.744650661945343,29.60719871520996,0.744650661945343,0.9833911657333374,0.013845971785485744,0.2644367218017578,1.8165212869644165,0.8781483173370361,0.6960972547531128,32,jpeg,95,heldout,0.0,24.663259506225586,0.830756664276123,0.9088606238365173,0.1123647391796112,0.06418287754058838,1.0393160581588745,3.607388867230174,3.414838730282092,0.21795710921287537,0.04843774065375328,0.21891817450523376,0.047059036791324615,28.671581268310547,0.7019608020782471,0.9763026237487793,0.03453894704580307,0.008167624473571777,0.9833487868309021,0.04655233025550842,29.74864959716797,0.06581240892410278
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.67,512.0,316.0,165.0,,,,0.31943121552467346,0.30558523535728455,0.013845971785485744,0.19441476464271545,29.60719871520996,0.744650661945343,29.60719871520996,0.744650661945343,0.9833911657333374,0.013845971785485744,0.2644367218017578,1.8165212869644165,0.8781483173370361,0.6960972547531128,32,jpeg,85,heldout,0.0,24.162559509277344,0.8304789066314697,0.893809974193573,0.13147224485874176,0.0698690414428711,1.0690922737121582,3.607388867230174,3.4664080782583273,0.21795710921287537,0.04843774065375328,0.22159740328788757,0.06987018883228302,27.680662155151367,0.7137255072593689,0.9670659899711609,0.07539805769920349,0.010839223861694336,0.9838849902153015,0.08944735676050186,26.51421546936035,0.0420248880982399
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.7,rotate,0,0.0,,,10149.0,0.67,512.0,316.0,165.0,,,,0.31943121552467346,0.30558523535728455,0.013845971785485744,0.19441476464271545,29.60719871520996,0.744650661945343,29.60719871520996,0.744650661945343,0.9833911657333374,0.013845971785485744,0.2644367218017578,1.8165212869644165,0.8781483173370361,0.6960972547531128,32,jpeg,75,heldout,0.0,23.891260147094727,0.7913880348205566,0.8864141702651978,0.13737449049949646,0.0677490234375,1.0661449432373047,3.607388867230174,3.261416052213512,0.21795710921287537,0.04843774065375328,0.2192484438419342,0.053523335605859756,26.779184341430664,0.7098039388656616,0.9590365886688232,0.10998012125492096,0.017907440662384033,0.9828974604606628,0.1362108737230301,24.49603843688965,0.0011636167764663696
