image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_184837,phase,instruct-pix2pix,turn the color of frame to pink,,0.8,False,0.0,0.06,100,7.5,1.5,20260812,False,0.14518,0.9127,22.671,0.41532,0.08359,0.27765,0.71532,17.675,0.28618,0.1902,0.60015,0.07352,38.3
task_env_weather_133752,phase,instruct-pix2pix,transform the setting to a rainy day,,0.8,False,0.0,0.06,100,7.5,1.5,20260812,False,0.17271,0.91048,28.033,0.43299,0.08587,0.24197,0.83768,24.743,0.28569,0.09438,0.31037,0.03966,39.0
task_obj_add_13726,phase,instruct-pix2pix,Add subscribe button,,0.8,False,0.0,0.06,100,7.5,1.5,20260812,False,0.18373,0.92729,25.618,0.44819,0.09744,0.29112,0.70486,19.854,0.2128,0.18034,0.57621,0.05237,39.5
task_obj_add_692065,phase,instruct-pix2pix,Add monk,,0.8,False,0.0,0.06,100,7.5,1.5,20260812,False,0.11425,0.94905,26.66,0.59638,0.0636,0.15961,0.87907,22.923,0.44901,0.06112,0.50876,0.04645,39.7
task_obj_remove_509477,phase,instruct-pix2pix,Remove the man with glasses,,0.8,False,0.0,0.06,100,7.5,1.5,20260812,False,0.20279,0.88064,23.083,0.39752,0.0842,0.24444,0.75049,20.487,0.27144,0.10187,0.71005,0.07012,39.7
task_obj_swap_joint_mask_75733,phase,instruct-pix2pix,Replace the snowy landscape with sea,,0.8,False,0.0,0.06,100,7.5,1.5,20260812,False,0.31846,0.89559,28.758,0.37369,0.14442,0.36964,0.76871,20.382,0.23242,0.22449,0.43529,0.03648,39.8
