image,condition,attacker,instruction,task,radius,unreachable,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_184837,phase,instruct-pix2pix,turn the color of frame to pink,,1.3,False,100,7.5,1.5,20260812,False,0.1964,0.91972,24.083,0.45038,0.08253,0.27415,0.67346,17.41,0.30233,0.20218,0.55148,0.0625,76.1
task_env_weather_133752,phase,instruct-pix2pix,transform the setting to a rainy day,,1.3,False,100,7.5,1.5,20260812,False,0.18371,0.96882,32.853,0.62343,0.03247,0.22228,0.89621,26.442,0.39883,0.0596,0.33329,0.02277,76.6
task_obj_add_13726,phase,instruct-pix2pix,Add subscribe button,,1.3,False,100,7.5,1.5,20260812,False,0.22739,0.93339,27.422,0.47632,0.07447,0.31236,0.7121,20.631,0.21948,0.17421,0.43971,0.04255,77.0
task_obj_add_692065,phase,instruct-pix2pix,Add monk,,1.3,False,100,7.5,1.5,20260812,False,0.14682,0.95083,27.663,0.62962,0.04891,0.19312,0.86523,23.257,0.45516,0.06843,0.50322,0.04138,77.0
task_obj_remove_509477,phase,instruct-pix2pix,Remove the man with glasses,,1.3,False,100,7.5,1.5,20260812,False,0.24408,0.92829,26.526,0.47603,0.05617,0.25839,0.77029,21.607,0.3134,0.09527,0.56636,0.04718,76.7
task_obj_swap_joint_mask_75733,phase,instruct-pix2pix,Replace the snowy landscape with sea,,1.3,False,100,7.5,1.5,20260812,False,0.26865,0.9587,33.961,0.55655,0.06632,0.34593,0.75695,17.013,0.32238,0.23358,0.32188,0.02004,74.9
