image,site,rank,prompt,steps,steps_done,stop_reason,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips
car_00,P,16,a wrecked car after an accident,150,69,約束已啟動且 edit_shift 在最近 20 步的每步改善 +3.05e-05 低於 1.0e-04,10,10,1,163.1,rotate,0,0.0,,,10311.8,1.34,438.6666666666667,46.0,14.0,16.0,16.0,0.03148142620921135,0.5549790859222412,0.5549790859222412,0.0,0.4450208842754364,29.937511444091797,0.3732573986053467,29.937511444091797,0.3732573986053467,0.9418768882751465,0.0855766087770462
