image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_acutance_ratio,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,defimg_acutance_ratio,ctrl_lpips,ctrl_psnr,net_lpips
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.6,rotate,0,0.0,,,10149.0,0.54,512.0,328.6666666666667,181.33333333333334,,,,0.20098276436328888,0.1544916033744812,0.04649116098880768,0.3455083966255188,23.072486877441406,0.9176470637321472,23.072486877441406,0.9176470637321472,0.9262109994888306,0.04649116098880768,0.611899197101593,2.1213202476501465,1.8072065114974976,1.7114357948303223,32,identity,0.0,train,0.0,18.68807601928711,0.9191358089447021,0.671949565410614,0.3455083966255188,0.12488692998886108,0.8644558787345886,4.215788341561983,3.0299230152924386,0.2232273519039154,0.05863351374864578,0.19516785442829132,0.04207820072770119,23.072473526000977,0.9176470637321472,0.9262109994888306,0.04649116098880768,0.01730477809906006,0.9721526503562927,0.0,80.0,0.3455083966255188
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.6,rotate,0,0.0,,,10149.0,0.54,512.0,328.6666666666667,181.33333333333334,,,,0.20098276436328888,0.1544916033744812,0.04649116098880768,0.3455083966255188,23.072486877441406,0.9176470637321472,23.072486877441406,0.9176470637321472,0.9262109994888306,0.04649116098880768,0.611899197101593,2.1213202476501465,1.8072065114974976,1.7114357948303223,32,blur,0.0,heldout,0.0,23.265562057495117,0.833681583404541,0.8742741942405701,0.14365074038505554,0.07400846481323242,1.024459719657898,3.607388867230174,3.2863710388373177,0.21795710921287537,0.04843774065375328,0.21318131685256958,0.028274424374103546,23.072473526000977,0.9176470637321472,0.9262109994888306,0.04649116098880768,0.01730477809906006,0.9721526503562927,0.0,80.0,0.14365074038505554
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.6,rotate,0,0.0,,,10149.0,0.54,512.0,328.6666666666667,181.33333333333334,,,,0.20098276436328888,0.1544916033744812,0.04649116098880768,0.3455083966255188,23.072486877441406,0.9176470637321472,23.072486877441406,0.9176470637321472,0.9262109994888306,0.04649116098880768,0.611899197101593,2.1213202476501465,1.8072065114974976,1.7114357948303223,32,blur,0.5,heldout,0.0,23.83269500732422,0.8900468349456787,0.8763791918754578,0.15068095922470093,0.07608193159103394,0.7648131251335144,3.607388867230174,2.5939213962919734,0.21795710921287537,0.04843774065375328,0.21384075284004211,0.024438362568616867,23.441593170166016,0.8580655455589294,0.9266123175621033,0.06942646205425262,0.024102091789245605,0.7029799222946167,0.07280343770980835,27.877161026000977,0.07787752151489258
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.6,rotate,0,0.0,,,10149.0,0.54,512.0,328.6666666666667,181.33333333333334,,,,0.20098276436328888,0.1544916033744812,0.04649116098880768,0.3455083966255188,23.072486877441406,0.9176470637321472,23.072486877441406,0.9176470637321472,0.9262109994888306,0.04649116098880768,0.611899197101593,2.1213202476501465,1.8072065114974976,1.7114357948303223,32,blur,1.0,heldout,0.0,22.674762725830078,0.8412266969680786,0.8034102320671082,0.31146296858787537,0.1288999319076538,0.3907298147678375,3.607388867230174,4.044275963835004,0.21795710921287537,0.04843774065375328,0.2182946354150772,0.013301539234817028,22.00574493408203,0.773138701915741,0.8780998587608337,0.22733671963214874,0.0870215892791748,0.31911730766296387,0.3081440329551697,22.882883071899414,0.0033189356327056885
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.6,rotate,0,0.0,,,10149.0,0.54,512.0,328.6666666666667,181.33333333333334,,,,0.20098276436328888,0.1544916033744812,0.04649116098880768,0.3455083966255188,23.072486877441406,0.9176470637321472,23.072486877441406,0.9176470637321472,0.9262109994888306,0.04649116098880768,0.611899197101593,2.1213202476501465,1.8072065114974976,1.7114357948303223,32,blur,1.5,heldout,0.0,21.51949119567871,0.8160994052886963,0.7263445854187012,0.44056928157806396,0.18445730209350586,0.24689289927482605,3.607388867230174,6.346887627319951,0.21795710921287537,0.04843774065375328,0.22242270410060883,0.022885972633957863,20.842845916748047,0.7493484616279602,0.8012232184410095,0.34398776292800903,0.16132843494415283,0.1761731505393982,0.4379340708255768,21.619068145751953,0.0026352107524871826
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.6,rotate,0,0.0,,,10149.0,0.54,512.0,328.6666666666667,181.33333333333334,,,,0.20098276436328888,0.1544916033744812,0.04649116098880768,0.3455083966255188,23.072486877441406,0.9176470637321472,23.072486877441406,0.9176470637321472,0.9262109994888306,0.04649116098880768,0.611899197101593,2.1213202476501465,1.8072065114974976,1.7114357948303223,32,blur,2.0,heldout,0.0,20.92207908630371,0.7451441287994385,0.6693308353424072,0.5102024078369141,0.22725039720535278,0.16254740953445435,3.607388867230174,7.467728884621768,0.21795710921287537,0.04843774065375328,0.2132088541984558,0.02539774216711521,20.063556671142578,0.7996183037757874,0.7253710627555847,0.425891250371933,0.20559179782867432,0.11201338469982147,0.5099867582321167,20.968475341796875,0.00021564960479736328
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.6,rotate,0,0.0,,,10149.0,0.54,512.0,328.6666666666667,181.33333333333334,,,,0.20098276436328888,0.1544916033744812,0.04649116098880768,0.3455083966255188,23.072486877441406,0.9176470637321472,23.072486877441406,0.9176470637321472,0.9262109994888306,0.04649116098880768,0.611899197101593,2.1213202476501465,1.8072065114974976,1.7114357948303223,32,blur,3.0,heldout,0.0,20.01071548461914,0.7526499032974243,0.5780918598175049,0.5844964981079102,0.27962541580200195,0.08488810062408447,3.607388867230174,9.133497106287216,0.21795710921287537,0.04843774065375328,0.2089889645576477,0.030558807775378227,19.0460205078125,0.8407847285270691,0.6010518074035645,0.5319863557815552,0.26027989387512207,0.05810500308871269,0.5855351686477661,20.02093505859375,-0.001038670539855957
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.6,rotate,0,0.0,,,10149.0,0.54,512.0,328.6666666666667,181.33333333333334,,,,0.20098276436328888,0.1544916033744812,0.04649116098880768,0.3455083966255188,23.072486877441406,0.9176470637321472,23.072486877441406,0.9176470637321472,0.9262109994888306,0.04649116098880768,0.611899197101593,2.1213202476501465,1.8072065114974976,1.7114357948303223,32,jpeg,95,heldout,0.0,23.03155517578125,0.8391551971435547,0.868800163269043,0.15317882597446442,0.08048570156097412,1.0235097408294678,3.607388867230174,3.0929827406558927,0.21795710921287537,0.04843774065375328,0.21868275105953217,0.02333722822368145,22.923656463623047,0.9058823585510254,0.9199602007865906,0.06450065970420837,0.018686771392822266,0.9698619246482849,0.04655233025550842,29.74864959716797,0.106626495718956
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.6,rotate,0,0.0,,,10149.0,0.54,512.0,328.6666666666667,181.33333333333334,,,,0.20098276436328888,0.1544916033744812,0.04649116098880768,0.3455083966255188,23.072486877441406,0.9176470637321472,23.072486877441406,0.9176470637321472,0.9262109994888306,0.04649116098880768,0.611899197101593,2.1213202476501465,1.8072065114974976,1.7114357948303223,32,jpeg,85,heldout,0.0,22.327688217163086,0.8814393281936646,0.8435553312301636,0.17850589752197266,0.089924156665802,1.0364106893539429,3.607388867230174,3.1673365927647557,0.21795710921287537,0.04843774065375328,0.22013534605503082,0.041161905974149704,22.700927734375,0.8588235378265381,0.911778450012207,0.10107675194740295,0.020647525787353516,0.9701560735702515,0.08944735676050186,26.51421546936035,0.0890585407614708
car_00,S,32,a wrecked car after an accident,100,10,10,1,389.6,rotate,0,0.0,,,10149.0,0.54,512.0,328.6666666666667,181.33333333333334,,,,0.20098276436328888,0.1544916033744812,0.04649116098880768,0.3455083966255188,23.072486877441406,0.9176470637321472,23.072486877441406,0.9176470637321472,0.9262109994888306,0.04649116098880768,0.611899197101593,2.1213202476501465,1.8072065114974976,1.7114357948303223,32,jpeg,75,heldout,0.0,22.10250473022461,0.84648597240448,0.8256451487541199,0.20092740654945374,0.09867024421691895,0.9723765850067139,3.607388867230174,3.03068310890332,0.21795710921287537,0.04843774065375328,0.21379825472831726,0.026963718235492706,22.506290435791016,0.9529411792755127,0.9050294756889343,0.13389071822166443,0.024531662464141846,0.9697657227516174,0.1362108737230301,24.49603843688965,0.06471653282642365
