image,site,rank,scale,prompt,steps,k_inv,n_edit,n_eot,seconds,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,low_freq_frac,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips
car_00,LA,4,10.0,a wrecked car after an accident,20,20,10,1,237.3,10154.6,1.24,512.0,329.3333333333333,166.33333333333334,0.9349710630645607,,,,35.278656005859375,0.15154850482940674,35.127105712890625,0.34845149517059326,33.365562438964844,0.4046860337257385,33.365562438964844,0.4046860337257385,0.9894172549247742,0.013481922447681427
car_01,LA,4,10.0,a wrecked car after an accident,20,20,10,1,238.0,11515.5,3.44,512.0,357.3333333333333,204.66666666666666,0.7625246607723916,,,,8.723230361938477,0.17544931173324585,8.547780990600586,0.32455068826675415,48.18593978881836,0.14546051621437073,48.18593978881836,0.14546051621437073,0.9997443556785583,0.0014746466185897589
dog_00,LA,4,10.0,a cat sitting on the grass,20,20,10,1,238.2,11515.5,8.79,512.0,363.6666666666667,205.0,0.9047062852635597,,,,0.2040986269712448,0.19999313354492188,0.004105499945580959,0.3000068664550781,50.753273010253906,0.056914567947387695,50.753273010253906,0.056914567947387695,0.9995920658111572,0.003697565756738186
dog_01,LA,4,10.0,a cat sitting on the grass,20,20,10,1,238.2,11515.5,4.77,512.0,316.3333333333333,143.66666666666666,0.8586200589375266,,,,4.659836292266846,0.17725622653961182,4.482580184936523,0.3227437734603882,49.01976013183594,0.10477924346923828,49.01976013183594,0.10477924346923828,0.9994851350784302,0.004141008947044611
person_00,LA,4,10.0,an elderly person with gray hair,20,20,10,1,238.2,11515.5,7.58,512.0,306.3333333333333,120.0,0.9773294029358452,,,,0.830116331577301,0.23090583086013794,0.5992105007171631,0.26909416913986206,50.274940490722656,0.06595328450202942,50.274940490722656,0.06595328450202942,0.9995042085647583,0.0033861459232866764
person_01,LA,4,10.0,an elderly person with gray hair,20,20,10,1,238.4,11515.5,6.54,512.0,350.3333333333333,190.0,0.8933361674703328,,,,1.7998716831207275,0.15211984515190125,1.647751808166504,0.34788015484809875,51.76441955566406,0.07643668353557587,51.76441955566406,0.07643668353557587,0.9996387958526611,0.0037220348604023457
