image,site,rank,scale,prompt,steps,k_inv,n_edit,n_eot,seconds,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,ctrl_lpips,ctrl_psnr,net_lpips
car_00,P,16,1.0,a wrecked car after an accident,150,20,10,1,579.5,10131.5,5.05,391.0,22.666666666666668,12.333333333333334,16.0,16.0,0.017899831756949425,4.0866923332214355,0.11600568890571594,3.970686674118042,0.38399431109428406,35.11845779418945,0.09902624785900116,35.11845779418945,0.09902624785900116,0.9814409017562866,0.04950271546840668,jpeg,45,heldout,0.0,21.690675735473633,0.8233188390731812,0.8192079067230225,0.21969401836395264,0.10331594944000244,3.607388867230174,3.016304933176021,0.21795710921287537,0.04843774065375328,0.22747096419334412,0.043070729821920395,26.474388122558594,0.5607843399047852,0.9465028643608093,0.19172020256519318,0.05549675226211548,0.18372881412506104,22.8984432220459,0.0359652042388916
car_00,P,16,1.0,a wrecked car after an accident,150,20,10,1,579.5,10131.5,5.05,391.0,22.666666666666668,12.333333333333334,16.0,16.0,0.017899831756949425,4.0866923332214355,0.11600568890571594,3.970686674118042,0.38399431109428406,35.11845779418945,0.09902624785900116,35.11845779418945,0.09902624785900116,0.9814409017562866,0.04950271546840668,jpeg,30,heldout,0.0,22.137453079223633,0.7875797152519226,0.8056759834289551,0.24126800894737244,0.10929423570632935,3.607388867230174,2.4067352329908216,0.21795710921287537,0.04843774065375328,0.21456962823867798,0.040836989879608154,25.323217391967773,0.6274510025978088,0.9321200251579285,0.23275691270828247,0.06979060173034668,0.217988058924675,22.87649917602539,0.02327995002269745
car_00,P,16,1.0,a wrecked car after an accident,150,20,10,1,579.5,10131.5,5.05,391.0,22.666666666666668,12.333333333333334,16.0,16.0,0.017899831756949425,4.0866923332214355,0.11600568890571594,3.970686674118042,0.38399431109428406,35.11845779418945,0.09902624785900116,35.11845779418945,0.09902624785900116,0.9814409017562866,0.04950271546840668,noise,0.0,heldout,0.0,23.39566421508789,0.8101904988288879,0.8708195686340332,0.15911318361759186,0.0789065957069397,3.607388867230174,3.9638286016708135,0.21795710921287537,0.04843774065375328,0.21909299492835999,0.05588874965906143,35.11831283569336,0.09902624785900116,0.9814409017562866,0.04950271546840668,0.025916218757629395,0.0,80.0,0.15911318361759186
car_00,P,16,1.0,a wrecked car after an accident,150,20,10,1,579.5,10131.5,5.05,391.0,22.666666666666668,12.333333333333334,16.0,16.0,0.017899831756949425,4.0866923332214355,0.11600568890571594,3.970686674118042,0.38399431109428406,35.11845779418945,0.09902624785900116,35.11845779418945,0.09902624785900116,0.9814409017562866,0.04950271546840668,noise,0.01,heldout,0.0,23.213863372802734,0.8061842322349548,0.8672654032707214,0.16814394295215607,0.08008980751037598,3.607388867230174,4.12740256267467,0.21795710921287537,0.04843774065375328,0.22043660283088684,0.05672949180006981,33.94263458251953,0.12568813562393188,0.9769608974456787,0.06563833355903625,0.030909359455108643,0.03954797610640526,31.267223358154297,0.1285959668457508
car_00,P,16,1.0,a wrecked car after an accident,150,20,10,1,579.5,10131.5,5.05,391.0,22.666666666666668,12.333333333333334,16.0,16.0,0.017899831756949425,4.0866923332214355,0.11600568890571594,3.970686674118042,0.38399431109428406,35.11845779418945,0.09902624785900116,35.11845779418945,0.09902624785900116,0.9814409017562866,0.04950271546840668,noise,0.02,heldout,0.0,22.71881103515625,0.8168178796768188,0.8571213483810425,0.18870890140533447,0.08826273679733276,3.607388867230174,4.914555524346848,0.21795710921287537,0.04843774065375328,0.2192840427160263,0.05773848667740822,31.60438346862793,0.16120924055576324,0.9650647640228271,0.1005806177854538,0.04476749897003174,0.09953555464744568,27.004262924194336,0.0891733467578888
car_00,P,16,1.0,a wrecked car after an accident,150,20,10,1,579.5,10131.5,5.05,391.0,22.666666666666668,12.333333333333334,16.0,16.0,0.017899831756949425,4.0866923332214355,0.11600568890571594,3.970686674118042,0.38399431109428406,35.11845779418945,0.09902624785900116,35.11845779418945,0.09902624785900116,0.9814409017562866,0.04950271546840668,noise,0.04,heldout,0.0,21.35622215270996,0.9823583960533142,0.8197728991508484,0.2430994212627411,0.11675971746444702,3.607388867230174,6.104533408862871,0.21795710921287537,0.04843774065375328,0.22385279834270477,0.07796619087457657,27.400257110595703,0.23225146532058716,0.926969051361084,0.17619754374027252,0.08147084712982178,0.19673404097557068,23.58222007751465,0.04636538028717041
car_00,P,16,1.0,a wrecked car after an accident,150,20,10,1,579.5,10131.5,5.05,391.0,22.666666666666668,12.333333333333334,16.0,16.0,0.017899831756949425,4.0866923332214355,0.11600568890571594,3.970686674118042,0.38399431109428406,35.11845779418945,0.09902624785900116,35.11845779418945,0.09902624785900116,0.9814409017562866,0.04950271546840668,noise,0.08,heldout,0.0,19.704702377319336,0.953019380569458,0.7437608242034912,0.33989399671554565,0.15773117542266846,3.607388867230174,8.432046041081312,0.21795710921287537,0.04843774065375328,0.2697322368621826,0.09758923947811127,22.13634490966797,0.374335914850235,0.8300918936729431,0.304496169090271,0.14198672771453857,0.3299170434474945,19.68445587158203,0.009976953268051147
car_00,P,16,1.0,a wrecked car after an accident,150,20,10,1,579.5,10131.5,5.05,391.0,22.666666666666668,12.333333333333334,16.0,16.0,0.017899831756949425,4.0866923332214355,0.11600568890571594,3.970686674118042,0.38399431109428406,35.11845779418945,0.09902624785900116,35.11845779418945,0.09902624785900116,0.9814409017562866,0.04950271546840668,quantize,256,heldout,0.0,23.39282989501953,0.8101733922958374,0.8707906007766724,0.15932556986808777,0.07985639572143555,3.607388867230174,3.971617850733801,0.21795710921287537,0.04843774065375328,0.21926076710224152,0.05634836480021477,35.10068130493164,0.09803922474384308,0.9813960790634155,0.04976532235741615,0.025859355926513672,9.154310122438947e-12,79.99993896484375,0.15932556985893345
car_00,P,16,1.0,a wrecked car after an accident,150,20,10,1,579.5,10131.5,5.05,391.0,22.666666666666668,12.333333333333334,16.0,16.0,0.017899831756949425,4.0866923332214355,0.11600568890571594,3.970686674118042,0.38399431109428406,35.11845779418945,0.09902624785900116,35.11845779418945,0.09902624785900116,0.9814409017562866,0.04950271546840668,quantize,64,heldout,0.0,23.37371826171875,0.8127642273902893,0.8704452514648438,0.15961147844791412,0.08078545331954956,3.607388867230174,4.0018572518873805,0.21795710921287537,0.04843774065375328,0.21926704049110413,0.05660147964954376,34.832340240478516,0.10494864732027054,0.9806865453720093,0.053254369646310806,0.026475131511688232,0.012385888025164604,36.321109771728516,0.14722559042274952
car_00,P,16,1.0,a wrecked car after an accident,150,20,10,1,579.5,10131.5,5.05,391.0,22.666666666666668,12.333333333333334,16.0,16.0,0.017899831756949425,4.0866923332214355,0.11600568890571594,3.970686674118042,0.38399431109428406,35.11845779418945,0.09902624785900116,35.11845779418945,0.09902624785900116,0.9814409017562866,0.04950271546840668,quantize,32,heldout,0.0,23.150856018066406,0.8429490327835083,0.8652707934379578,0.16910913586616516,0.08399266004562378,3.607388867230174,3.9724914756395355,0.21795710921287537,0.04843774065375328,0.21991175413131714,0.05990622565150261,34.05898666381836,0.11119543761014938,0.9782707095146179,0.06341072916984558,0.028681576251983643,0.0374007448554039,30.940231323242188,0.13170839101076126
car_00,P,16,1.0,a wrecked car after an accident,150,20,10,1,579.5,10131.5,5.05,391.0,22.666666666666668,12.333333333333334,16.0,16.0,0.017899831756949425,4.0866923332214355,0.11600568890571594,3.970686674118042,0.38399431109428406,35.11845779418945,0.09902624785900116,35.11845779418945,0.09902624785900116,0.9814409017562866,0.04950271546840668,quantize,16,heldout,0.0,22.696697235107422,0.7906686663627625,0.850045382976532,0.19368907809257507,0.09258723258972168,3.607388867230174,4.380106084302225,0.21795710921287537,0.04843774065375328,0.22619090974330902,0.08041904866695404,31.698471069335938,0.1294117569923401,0.9652788639068604,0.09630709886550903,0.03836619853973389,0.08988402783870697,27.233318328857422,0.1038050502538681
car_00,P,16,1.0,a wrecked car after an accident,150,20,10,1,579.5,10131.5,5.05,391.0,22.666666666666668,12.333333333333334,16.0,16.0,0.017899831756949425,4.0866923332214355,0.11600568890571594,3.970686674118042,0.38399431109428406,35.11845779418945,0.09902624785900116,35.11845779418945,0.09902624785900116,0.9814409017562866,0.04950271546840668,quantize,8,heldout,0.0,21.518444061279297,0.8926879167556763,0.7984890937805176,0.2344191074371338,0.11710107326507568,3.607388867230174,4.573404965395851,0.21795710921287537,0.04843774065375328,0.2382497787475586,0.0876217857003212,26.895158767700195,0.1613445281982422,0.9102551341056824,0.18387991189956665,0.07788115739822388,0.17508262395858765,22.727487564086914,0.05933648347854614
