image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_env_weather_112463,warp_rand,native,identity,0.33421,,0.33421,,1.0,0.94039,False,0.8,False,425.0
task_env_weather_112463,warp_rand,native,blur1,0.35105,,0.33421,,1.05038,0.92403,False,0.8,False,425.0
task_env_weather_112463,warp_rand,native,jpeg90,0.33876,,0.33421,,1.01361,0.9403,False,0.8,False,425.0
task_env_weather_112463,warp_rand,native,jpeg75,0.34765,,0.33421,,1.04019,0.92842,False,0.8,False,425.0
task_env_weather_112463,warp_rand,native,jpeg50,0.37871,,0.33421,,1.13313,0.909,False,0.8,False,425.0
task_env_weather_112463,warp_rand,native,jpeg30,0.40745,,0.33421,,1.21914,0.85632,False,0.8,False,425.0
task_env_weather_112463,warp_rand,native,blur2,0.38818,,0.33421,,1.16146,0.88882,False,0.8,False,425.0
task_env_weather_112463,warp_rand,native,crop_resize0.1,0.54976,,0.33421,,1.64492,0.88561,False,0.8,False,425.0
task_env_weather_112463,warp_rand,native,crop_resize0.15,0.60327,,0.33421,,1.80505,0.86517,False,0.8,False,425.0
task_obj_remove_380621,warp_rand,native,identity,0.34435,,0.34435,,1.0,0.93198,False,0.8,False,414.0
task_obj_remove_380621,warp_rand,native,blur1,0.38519,,0.34435,,1.11858,0.90204,False,0.8,False,414.0
task_obj_remove_380621,warp_rand,native,jpeg90,0.34307,,0.34435,,0.99628,0.93011,False,0.8,False,414.0
task_obj_remove_380621,warp_rand,native,jpeg75,0.34436,,0.34435,,1.00003,0.9257,False,0.8,False,414.0
task_obj_remove_380621,warp_rand,native,jpeg50,0.35946,,0.34435,,1.04387,0.92354,False,0.8,False,414.0
task_obj_remove_380621,warp_rand,native,jpeg30,0.47053,,0.34435,,1.36643,0.85334,False,0.8,False,414.0
task_obj_remove_380621,warp_rand,native,blur2,0.46514,,0.34435,,1.35075,0.85499,False,0.8,False,414.0
task_obj_remove_380621,warp_rand,native,crop_resize0.1,0.54448,,0.34435,,1.58117,0.92111,False,0.8,False,414.0
task_obj_remove_380621,warp_rand,native,crop_resize0.15,0.58002,,0.34435,,1.68439,0.88553,False,0.8,False,414.0
task_obj_swap_joint_mask_276754,warp_rand,native,identity,0.07649,,0.07649,,1.0,0.95578,False,0.8,False,414.2
task_obj_swap_joint_mask_276754,warp_rand,native,blur1,0.15769,,0.07649,,2.06167,0.94931,False,0.8,False,414.2
task_obj_swap_joint_mask_276754,warp_rand,native,jpeg90,0.09628,,0.07649,,1.25878,0.96333,False,0.8,False,414.2
task_obj_swap_joint_mask_276754,warp_rand,native,jpeg75,0.09628,,0.07649,,1.25877,0.96663,False,0.8,False,414.2
task_obj_swap_joint_mask_276754,warp_rand,native,jpeg50,0.15973,,0.07649,,2.08833,0.96125,False,0.8,False,414.2
task_obj_swap_joint_mask_276754,warp_rand,native,jpeg30,0.25791,,0.07649,,3.372,0.9655,False,0.8,False,414.2
task_obj_swap_joint_mask_276754,warp_rand,native,blur2,0.25845,,0.07649,,3.37901,0.88774,False,0.8,False,414.2
task_obj_swap_joint_mask_276754,warp_rand,native,crop_resize0.1,0.25295,,0.07649,,3.30712,0.93187,False,0.8,False,414.2
task_obj_swap_joint_mask_276754,warp_rand,native,crop_resize0.15,0.49109,,0.07649,,6.42062,0.92184,False,0.8,False,414.2
task_obj_swap_joint_mask_533428,warp_rand,native,identity,0.39653,,0.39653,,1.0,0.81494,True,0.8,False,414.5
task_obj_swap_joint_mask_533428,warp_rand,native,blur1,0.43551,,0.39653,,1.0983,0.83856,False,0.8,False,414.5
task_obj_swap_joint_mask_533428,warp_rand,native,jpeg90,0.39445,,0.39653,,0.99475,0.82839,True,0.8,False,414.5
task_obj_swap_joint_mask_533428,warp_rand,native,jpeg75,0.41353,,0.39653,,1.04288,0.82884,True,0.8,False,414.5
task_obj_swap_joint_mask_533428,warp_rand,native,jpeg50,0.35395,,0.39653,,0.89262,0.85345,False,0.8,False,414.5
task_obj_swap_joint_mask_533428,warp_rand,native,jpeg30,0.44373,,0.39653,,1.11904,0.78276,True,0.8,False,414.5
task_obj_swap_joint_mask_533428,warp_rand,native,blur2,0.45085,,0.39653,,1.13698,0.85654,False,0.8,False,414.5
task_obj_swap_joint_mask_533428,warp_rand,native,crop_resize0.1,0.56614,,0.39653,,1.42774,0.76261,True,0.8,False,414.5
task_obj_swap_joint_mask_533428,warp_rand,native,crop_resize0.15,0.57781,,0.39653,,1.45717,0.6365,True,0.8,False,414.5
task_obj_swap_rand_mask_417469,warp_rand,native,identity,0.29175,,0.29175,,1.0,0.95183,False,0.8,False,413.6
task_obj_swap_rand_mask_417469,warp_rand,native,blur1,0.32364,,0.29175,,1.10932,0.89964,False,0.8,False,413.6
task_obj_swap_rand_mask_417469,warp_rand,native,jpeg90,0.28779,,0.29175,,0.98644,0.94919,False,0.8,False,413.6
task_obj_swap_rand_mask_417469,warp_rand,native,jpeg75,0.29422,,0.29175,,1.00846,0.9372,False,0.8,False,413.6
