image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_env_weather_112463,disp_k4,native,identity,0.28209,,0.28209,,1.0,0.9582,False,0.8,False,444.6
task_env_weather_112463,disp_k4,native,blur1,0.29345,,0.28209,,1.04027,0.92452,False,0.8,False,444.6
task_env_weather_112463,disp_k4,native,jpeg90,0.30424,,0.28209,,1.0785,0.95463,False,0.8,False,444.6
task_env_weather_112463,disp_k4,native,jpeg75,0.30885,,0.28209,,1.09485,0.953,False,0.8,False,444.6
task_env_weather_112463,disp_k4,native,jpeg50,0.33016,,0.28209,,1.17039,0.94999,False,0.8,False,444.6
task_env_weather_112463,disp_k4,native,jpeg30,0.36674,,0.28209,,1.30008,0.88168,False,0.8,False,444.6
task_env_weather_112463,disp_k4,native,blur2,0.3533,,0.28209,,1.25241,0.90276,False,0.8,False,444.6
task_env_weather_112463,disp_k4,native,crop_resize0.1,0.54445,,0.28209,,1.93003,0.89995,False,0.8,False,444.6
task_env_weather_112463,disp_k4,native,crop_resize0.15,0.60179,,0.28209,,2.1333,0.86423,False,0.8,False,444.6
task_obj_remove_380621,disp_k4,native,identity,0.28153,,0.28153,,1.0,0.96968,False,0.8,False,433.9
task_obj_remove_380621,disp_k4,native,blur1,0.3322,,0.28153,,1.17998,0.89699,False,0.8,False,433.9
task_obj_remove_380621,disp_k4,native,jpeg90,0.28749,,0.28153,,1.02116,0.97339,False,0.8,False,433.9
task_obj_remove_380621,disp_k4,native,jpeg75,0.29141,,0.28153,,1.0351,0.96879,False,0.8,False,433.9
task_obj_remove_380621,disp_k4,native,jpeg50,0.32734,,0.28153,,1.16272,0.95009,False,0.8,False,433.9
task_obj_remove_380621,disp_k4,native,jpeg30,0.48316,,0.28153,,1.71618,0.80638,True,0.8,False,433.9
task_obj_remove_380621,disp_k4,native,blur2,0.42723,,0.28153,,1.51753,0.84696,False,0.8,False,433.9
task_obj_remove_380621,disp_k4,native,crop_resize0.1,0.55298,,0.28153,,1.9642,0.93429,False,0.8,False,433.9
task_obj_remove_380621,disp_k4,native,crop_resize0.15,0.58758,,0.28153,,2.08711,0.85313,False,0.8,False,433.9
task_obj_swap_joint_mask_276754,disp_k4,native,identity,0.04957,,0.04957,,1.0,0.9777,False,0.8,False,434.6
task_obj_swap_joint_mask_276754,disp_k4,native,blur1,0.14414,,0.04957,,2.90811,0.96786,False,0.8,False,434.6
task_obj_swap_joint_mask_276754,disp_k4,native,jpeg90,0.06381,,0.04957,,1.28742,0.97119,False,0.8,False,434.6
task_obj_swap_joint_mask_276754,disp_k4,native,jpeg75,0.06213,,0.04957,,1.25345,0.98209,False,0.8,False,434.6
task_obj_swap_joint_mask_276754,disp_k4,native,jpeg50,0.07839,,0.04957,,1.58143,0.97518,False,0.8,False,434.6
task_obj_swap_joint_mask_276754,disp_k4,native,jpeg30,0.08367,,0.04957,,1.68809,0.95999,False,0.8,False,434.6
task_obj_swap_joint_mask_276754,disp_k4,native,blur2,0.24904,,0.04957,,5.02432,0.88612,False,0.8,False,434.6
task_obj_swap_joint_mask_276754,disp_k4,native,crop_resize0.1,0.53604,,0.04957,,10.81462,0.92209,False,0.8,False,434.6
task_obj_swap_joint_mask_276754,disp_k4,native,crop_resize0.15,0.53896,,0.04957,,10.87343,0.94178,False,0.8,False,434.6
task_obj_swap_joint_mask_533428,disp_k4,native,identity,0.33763,,0.33763,,1.0,0.92709,False,0.8,False,433.6
