step,loss,step_size,delta_linf01,delta_l2
0,440.52049865722654,1.0,0.03554940223693848,0.999569833278656
1,438.01075134277346,1.0,0.039089083671569824,1.589292287826538
2,430.42017517089846,1.0,0.09824889898300171,2.0908772945404053
3,423.87940673828126,1.0,0.09851741790771484,2.5639469623565674
4,416.2178131103516,1.0,0.11156606674194336,2.987792491912842
5,421.4277069091797,1.0,0.11067640781402588,3.432176113128662
6,414.7641265869141,1.0,0.11128157377243042,3.891026258468628
7,408.8578125,1.0,0.11169040203094482,4.3572516441345215
8,405.62123413085936,1.0,0.11202359199523926,4.621865272521973
9,401.3476806640625,1.0,0.11167913675308228,5.107719898223877
10,407.55084533691405,1.0,0.11043304204940796,5.338321685791016
11,399.8566925048828,1.0,0.11201202869415283,5.592088222503662
12,397.71416931152345,1.0,0.10929971933364868,5.967111110687256
13,396.0327117919922,1.0,0.10958313941955566,6.357924461364746
14,395.7795074462891,1.0,0.10727846622467041,6.67793607711792
15,394.8453826904297,1.0,0.10681396722793579,7.075904846191406
16,390.73317565917966,1.0,0.1069411039352417,7.428070545196533
17,385.4973449707031,1.0,0.10660791397094727,7.741580009460449
18,385.94517211914064,1.0,0.10894691944122314,7.97878885269165
19,385.2145141601562,1.0,0.11744225025177002,8.331642150878906
20,380.81398620605466,1.0,0.12329345941543579,8.661894798278809
21,381.77097473144534,1.0,0.13087224960327148,9.055971145629883
22,377.5192352294922,1.0,0.13527429103851318,9.371538162231445
23,382.62363586425784,1.0,0.14290395379066467,9.664714813232422
24,375.0402099609375,1.0,0.14599093794822693,9.884855270385742
25,375.12537536621096,1.0,0.1537265181541443,10.175384521484375
26,378.036474609375,1.0,0.15836310386657715,10.469110488891602
27,369.1129974365234,1.0,0.1660485863685608,10.766298294067383
28,371.27460021972655,1.0,0.17182588577270508,11.012646675109863
29,373.3516326904297,1.0,0.1755307912826538,11.307259559631348
30,366.8576354980469,1.0,0.18832391500473022,11.587791442871094
31,362.3355651855469,1.0,0.2005375623703003,11.87918472290039
32,372.55214538574216,1.0,0.20785290002822876,12.084546089172363
33,367.33722229003905,1.0,0.21354854106903076,12.340127944946289
34,363.7985076904297,1.0,0.21728527545928955,12.55370807647705
35,364.7523986816406,1.0,0.22063606977462769,12.8529634475708
36,360.6162536621094,1.0,0.2288113832473755,13.131484031677246
37,369.7843811035156,1.0,0.2378411889076233,13.354729652404785
38,365.1188995361328,1.0,0.24200624227523804,13.659287452697754
39,357.80429992675784,1.0,0.24667900800704956,13.932598114013672
40,358.13292541503904,1.0,0.2540937066078186,14.226879119873047
41,352.8550720214844,1.0,0.2578856348991394,14.491705894470215
42,355.62208251953126,1.0,0.26653409004211426,14.76663589477539
43,352.2508087158203,1.0,0.2676214575767517,15.021873474121094
44,351.6798553466797,1.0,0.27128392457962036,15.285318374633789
