image,site,rank,prompt,steps,steps_done,stop_reason,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips
car_00,C,32,a wrecked car after an accident,60,60,,10,10,1,147.4,rotate,0,0.0,,,10320.2,2.91,511.6666666666667,108.0,24.666666666666668,,,,0.20910561084747314,0.1958121955394745,0.013293417170643806,0.3041878044605255,34.125728607177734,0.1715388298034668,34.125728607177734,0.1715388298034668,0.9836945533752441,0.013293417170643806
car_01,C,32,a wrecked car after an accident,60,60,,10,10,1,147.2,rotate,0,0.0,,,10323.2,15.67,512.0,42.333333333333336,13.666666666666666,,,,0.18056628108024597,0.16869592666625977,0.011870360001921654,0.33130407333374023,41.68861389160156,0.03190624713897705,41.68861389160156,0.03190624713897705,0.9986495971679688,0.011870360001921654
