condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
mist,horse_03,0.35,0.35401150584220886,0.484375,3.4948655539367146,32.918819427490234,0.030392199754714966,0.9329220652580261,0.5514946579933167,0.9785953760147095,0.35401150584220886,0.07444018125534058,0.9359342455863953,0.022597214207053185,0.0
