condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
R,bird_03,0.35,0.35132676362991333,26.0,4.4630596986267514,23.339332580566406,0.9109304547309875,0.7271312475204468,0.0954415425658226,0.8283530473709106,0.35132676362991333,0.13416332006454468,1.0749455690383911,0.06808208674192429,0.15175692737102509,7.962210178375244,11.313708305358887,11.313708305358887,29.244407653808594,32
