image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,phase,native,identity,0.37542,0.00507,0.37542,0.00507,1.0,0.90024,False,0.8,True,716.1
task_attr_mod_color_11699,phase,native,jpeg90,0.37574,0.00331,0.37542,0.00507,1.00084,0.90319,False,0.8,True,716.1
task_attr_mod_color_11699,phase,native,jpeg75,0.41535,0.00582,0.37542,0.00507,1.10635,0.90844,False,0.8,True,716.1
task_attr_mod_color_11699,phase,native,jpeg50,0.33739,0.00253,0.37542,0.00507,0.8987,0.90976,False,0.8,True,716.1
task_attr_mod_color_11699,phase,native,jpeg30,0.32324,0.00187,0.37542,0.00507,0.86101,0.92421,False,0.8,True,716.1
task_attr_mod_color_136767,phase,native,identity,0.40348,0.0021,0.40348,0.0021,1.0,0.94453,False,0.8,True,703.0
task_attr_mod_color_136767,phase,native,jpeg90,0.39825,0.00244,0.40348,0.0021,0.98703,0.94653,False,0.8,True,703.0
task_attr_mod_color_136767,phase,native,jpeg75,0.42325,0.00462,0.40348,0.0021,1.04899,0.94473,False,0.8,True,703.0
task_attr_mod_color_136767,phase,native,jpeg50,0.33025,0.00216,0.40348,0.0021,0.8185,0.94735,False,0.8,True,703.0
task_attr_mod_color_136767,phase,native,jpeg30,0.30539,0.0056,0.40348,0.0021,0.75688,0.95645,False,0.8,True,703.0
task_attr_mod_color_184837,phase,native,identity,0.44581,0.00805,0.44581,0.00805,1.0,0.90414,False,0.8,True,703.6
task_attr_mod_color_184837,phase,native,jpeg90,0.4375,0.00993,0.44581,0.00805,0.98135,0.90227,False,0.8,True,703.6
task_attr_mod_color_184837,phase,native,jpeg75,0.47605,0.01239,0.44581,0.00805,1.06784,0.91043,False,0.8,True,703.6
task_attr_mod_color_184837,phase,native,jpeg50,0.36317,0.00101,0.44581,0.00805,0.81462,0.93686,False,0.8,True,703.6
task_attr_mod_color_184837,phase,native,jpeg30,0.31983,0.00396,0.44581,0.00805,0.71741,0.94034,False,0.8,True,703.6
task_attr_mod_color_32648,phase,native,identity,0.43077,0.03793,0.43077,0.03793,1.0,0.93384,False,0.8,True,703.6
task_attr_mod_color_32648,phase,native,jpeg90,0.42094,0.0284,0.43077,0.03793,0.97716,0.93949,False,0.8,True,703.6
task_attr_mod_color_32648,phase,native,jpeg75,0.47924,0.04312,0.43077,0.03793,1.11252,0.93349,False,0.8,True,703.6
task_attr_mod_color_32648,phase,native,jpeg50,0.3938,0.06616,0.43077,0.03793,0.91417,0.93717,False,0.8,True,703.6
task_attr_mod_color_32648,phase,native,jpeg30,0.33315,0.03949,0.43077,0.03793,0.77338,0.9075,False,0.8,True,703.6
task_attr_mod_color_6205,phase,native,identity,0.45793,0.01422,0.45793,0.01422,1.0,0.87978,False,0.8,True,703.1
task_attr_mod_color_6205,phase,native,jpeg90,0.45792,0.01287,0.45793,0.01422,0.99998,0.87929,False,0.8,True,703.1
task_attr_mod_color_6205,phase,native,jpeg75,0.48827,0.01481,0.45793,0.01422,1.06626,0.88474,False,0.8,True,703.1
task_attr_mod_color_6205,phase,native,jpeg50,0.36879,0.03893,0.45793,0.01422,0.80535,0.90574,False,0.8,True,703.1
task_attr_mod_color_6205,phase,native,jpeg30,0.34134,0.03914,0.45793,0.01422,0.74539,0.89871,False,0.8,True,703.1
