image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.77,512.0,324.3333333333333,170.66666666666666,,,,0.28288722038269043,0.22670042514801025,0.05618680641055107,0.27329957485198975,27.61654281616211,0.6488169431686401,27.61654281616211,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.33957043290138245,2.173295736312866,1.0323954820632935,0.8776266574859619,32
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11505.1,0.69,512.0,314.3333333333333,164.66666666666666,,,,0.23621246218681335,0.16734841465950012,0.06886404752731323,0.3326515853404999,28.04884147644043,0.7274868488311768,28.04884147644043,0.7274868488311768,0.9754249453544617,0.0442889928817749,0.37105417251586914,1.7877048254013062,1.1626049280166626,0.9495371580123901,32
dog_00,S,32,a cat sitting on the grass,25,10,10,1,98.3,rotate,0,0.0,,,11506.6,0.79,512.0,301.6666666666667,125.66666666666667,,,,0.33551692962646484,0.2745823264122009,0.060934603214263916,0.22541768848896027,35.79850769042969,0.6350010633468628,35.79850769042969,0.6350010633468628,0.9884942770004272,0.04942888021469116,0.31929659843444824,2.0489816665649414,1.0011333227157593,0.8588824272155762,32
dog_01,S,32,a cat sitting on the grass,25,10,10,1,98.3,rotate,0,0.0,,,11505.1,1.31,512.0,305.6666666666667,159.66666666666666,,,,0.26913192868232727,0.2122197151184082,0.05691220611333847,0.2877802848815918,34.748931884765625,0.3804439306259155,34.748931884765625,0.3804439306259155,0.9847425818443298,0.041654787957668304,0.37069207429885864,2.1474738121032715,1.1974507570266724,0.9487203359603882,32
person_00,S,32,an elderly person with gray hair,25,10,10,1,98.1,rotate,0,0.0,,,11506.6,0.91,512.0,260.3333333333333,92.33333333333333,,,,0.3038806617259979,0.25211477279663086,0.05176588520407677,0.24788521230220795,35.267539978027344,0.5510680675506592,35.267539978027344,0.5510680675506592,0.9869486093521118,0.03871449455618858,0.46072936058044434,2.4078972339630127,1.4672577381134033,1.1193914413452148,32
person_01,S,32,an elderly person with gray hair,25,10,10,1,98.2,rotate,0,0.0,,,11505.1,0.91,511.6666666666667,294.3333333333333,138.33333333333334,,,,0.265700101852417,0.21673685312271118,0.048963237553834915,0.2832631468772888,35.517242431640625,0.5518268942832947,35.517242431640625,0.5518268942832947,0.989433765411377,0.03839700296521187,0.4133628010749817,2.221785068511963,1.322042465209961,0.9639923572540283,32
