image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,ctrl_lpips,ctrl_psnr,net_lpips
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.77,512.0,324.3333333333333,170.66666666666666,,,,0.28288722038269043,0.22670042514801025,0.05618680641055107,0.27329957485198975,27.61654281616211,0.6488169431686401,27.61654281616211,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.33957043290138245,2.173295736312866,1.0323954820632935,0.8776266574859619,32,jpeg,60,heldout,0.0,23.175737380981445,0.770150899887085,0.8538931608200073,0.19230380654335022,0.08873122930526733,3.607388867230174,1.9303155796041707,0.21795710921287537,0.04843774065375328,0.21994063258171082,0.03713170439004898,24.984548568725586,0.6470588445663452,0.9419394731521606,0.17148810625076294,0.03136289119720459,0.15937384963035583,23.30567169189453,0.032929956912994385
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.77,512.0,324.3333333333333,170.66666666666666,,,,0.28288722038269043,0.22670042514801025,0.05618680641055107,0.27329957485198975,27.61654281616211,0.6488169431686401,27.61654281616211,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.33957043290138245,2.173295736312866,1.0323954820632935,0.8776266574859619,32,jpeg,45,heldout,0.0,22.81947135925293,0.7531266212463379,0.8412758111953735,0.21359066665172577,0.0918741226196289,3.607388867230174,1.6528234227550669,0.21795710921287537,0.04843774065375328,0.2312585711479187,0.04228987917304039,24.476072311401367,0.6901960968971252,0.9335271120071411,0.19949182868003845,0.03583568334579468,0.18372881412506104,22.8984432220459,0.029861852526664734
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.77,512.0,324.3333333333333,170.66666666666666,,,,0.28288722038269043,0.22670042514801025,0.05618680641055107,0.27329957485198975,27.61654281616211,0.6488169431686401,27.61654281616211,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.33957043290138245,2.173295736312866,1.0323954820632935,0.8776266574859619,32,jpeg,30,heldout,0.0,22.584583282470703,0.8119606971740723,0.8256012797355652,0.23766547441482544,0.09894722700119019,3.607388867230174,2.0488972215888164,0.21795710921287537,0.04843774065375328,0.21613284945487976,0.05045783892273903,23.832653045654297,0.6941176652908325,0.9182752370834351,0.24264207482337952,0.05528676509857178,0.217988058924675,22.87649917602539,0.01967741549015045
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.77,512.0,324.3333333333333,170.66666666666666,,,,0.28288722038269043,0.22670042514801025,0.05618680641055107,0.27329957485198975,27.61654281616211,0.6488169431686401,27.61654281616211,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.33957043290138245,2.173295736312866,1.0323954820632935,0.8776266574859619,32,noise,0.0,heldout,0.0,25.346965789794922,0.7619730234146118,0.9144250154495239,0.11008875072002411,0.06083470582962036,3.607388867230174,3.0600864441148463,0.21795710921287537,0.04843774065375328,0.21144166588783264,0.02331598289310932,27.616518020629883,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.012317538261413574,0.0,80.0,0.11008875072002411
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.77,512.0,324.3333333333333,170.66666666666666,,,,0.28288722038269043,0.22670042514801025,0.05618680641055107,0.27329957485198975,27.61654281616211,0.6488169431686401,27.61654281616211,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.33957043290138245,2.173295736312866,1.0323954820632935,0.8776266574859619,32,noise,0.01,heldout,0.0,24.973928451538086,0.7399714589118958,0.9092628955841064,0.12331925332546234,0.06431692838668823,3.607388867230174,3.332415463621687,0.21795710921287537,0.04843774065375328,0.21359188854694366,0.030349042266607285,27.373695373535156,0.6497238874435425,0.9721755981445312,0.05970104783773422,0.01558607816696167,0.03954797610640526,31.267223358154297,0.08377127721905708
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.77,512.0,324.3333333333333,170.66666666666666,,,,0.28288722038269043,0.22670042514801025,0.05618680641055107,0.27329957485198975,27.61654281616211,0.6488169431686401,27.61654281616211,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.33957043290138245,2.173295736312866,1.0323954820632935,0.8776266574859619,32,noise,0.02,heldout,0.0,24.178178787231445,0.7828137278556824,0.8882016539573669,0.1678430140018463,0.08310359716415405,3.607388867230174,4.164352964802764,0.21795710921287537,0.04843774065375328,0.22212865948677063,0.046109460294246674,26.725929260253906,0.6566623449325562,0.9586037993431091,0.11121869087219238,0.03256809711456299,0.09953555464744568,27.004262924194336,0.06830745935440063
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.77,512.0,324.3333333333333,170.66666666666666,,,,0.28288722038269043,0.22670042514801025,0.05618680641055107,0.27329957485198975,27.61654281616211,0.6488169431686401,27.61654281616211,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.33957043290138245,2.173295736312866,1.0323954820632935,0.8776266574859619,32,noise,0.04,heldout,0.0,22.595561981201172,0.8026062250137329,0.8418697714805603,0.24530836939811707,0.1093515157699585,3.607388867230174,5.796613058325076,0.21795710921287537,0.04843774065375328,0.2421601116657257,0.055888980627059937,24.848833084106445,0.7105468511581421,0.9163171052932739,0.20395636558532715,0.08115553855895996,0.19673404097557068,23.58222007751465,0.04857432842254639
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.77,512.0,324.3333333333333,170.66666666666666,,,,0.28288722038269043,0.22670042514801025,0.05618680641055107,0.27329957485198975,27.61654281616211,0.6488169431686401,27.61654281616211,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.33957043290138245,2.173295736312866,1.0323954820632935,0.8776266574859619,32,noise,0.08,heldout,0.0,19.808237075805664,0.9522599577903748,0.7367278933525085,0.36186039447784424,0.16471600532531738,3.607388867230174,7.873033162703199,0.21795710921287537,0.04843774065375328,0.26164281368255615,0.09775060415267944,21.17095947265625,0.818315863609314,0.8131424188613892,0.34027332067489624,0.1453668475151062,0.3299170434474945,19.68445587158203,0.03194335103034973
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.77,512.0,324.3333333333333,170.66666666666666,,,,0.28288722038269043,0.22670042514801025,0.05618680641055107,0.27329957485198975,27.61654281616211,0.6488169431686401,27.61654281616211,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.33957043290138245,2.173295736312866,1.0323954820632935,0.8776266574859619,32,quantize,256,heldout,0.0,25.367965698242188,0.7621528506278992,0.9151915311813354,0.10897177457809448,0.05965924263000488,3.607388867230174,3.112139812075651,0.21795710921287537,0.04843774065375328,0.21103331446647644,0.022324463352560997,27.61388397216797,0.6470588445663452,0.977098822593689,0.03314541280269623,0.012294232845306396,9.154310122438947e-12,79.99993896484375,0.10897177456894017
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.77,512.0,324.3333333333333,170.66666666666666,,,,0.28288722038269043,0.22670042514801025,0.05618680641055107,0.27329957485198975,27.61654281616211,0.6488169431686401,27.61654281616211,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.33957043290138245,2.173295736312866,1.0323954820632935,0.8776266574859619,32,quantize,64,heldout,0.0,25.36515235900879,0.7764225006103516,0.9163734316825867,0.1077670007944107,0.06080162525177002,3.607388867230174,3.116220493984482,0.21795710921287537,0.04843774065375328,0.21007123589515686,0.022416826337575912,27.563121795654297,0.6528478264808655,0.9757843017578125,0.038333579897880554,0.012026190757751465,0.012385888025164604,36.321109771728516,0.0953811127692461
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.77,512.0,324.3333333333333,170.66666666666666,,,,0.28288722038269043,0.22670042514801025,0.05618680641055107,0.27329957485198975,27.61654281616211,0.6488169431686401,27.61654281616211,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.33957043290138245,2.173295736312866,1.0323954820632935,0.8776266574859619,32,quantize,32,heldout,0.0,24.93930435180664,0.7577964067459106,0.906664252281189,0.11907777190208435,0.06502294540405273,3.607388867230174,3.2008856669509016,0.21795710921287537,0.04843774065375328,0.211015522480011,0.022328270599246025,27.405107498168945,0.6339026093482971,0.971695065498352,0.05629994720220566,0.01719188690185547,0.0374007448554039,30.940231323242188,0.08167702704668045
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.77,512.0,324.3333333333333,170.66666666666666,,,,0.28288722038269043,0.22670042514801025,0.05618680641055107,0.27329957485198975,27.61654281616211,0.6488169431686401,27.61654281616211,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.33957043290138245,2.173295736312866,1.0323954820632935,0.8776266574859619,32,quantize,16,heldout,0.0,24.205318450927734,0.7731662392616272,0.8854745626449585,0.1495266854763031,0.08242011070251465,3.607388867230174,3.2932859135320105,0.21795710921287537,0.04843774065375328,0.21679706871509552,0.04589853435754776,26.770320892333984,0.658823549747467,0.953140377998352,0.10926148295402527,0.032595694065093994,0.08988402783870697,27.233318328857422,0.05964265763759613
car_00,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,10146.0,0.77,512.0,324.3333333333333,170.66666666666666,,,,0.28288722038269043,0.22670042514801025,0.05618680641055107,0.27329957485198975,27.61654281616211,0.6488169431686401,27.61654281616211,0.6488169431686401,0.9771431684494019,0.03332997485995293,0.33957043290138245,2.173295736312866,1.0323954820632935,0.8776266574859619,32,quantize,8,heldout,0.0,22.859920501708984,0.7929359674453735,0.8243338465690613,0.1866002082824707,0.09404206275939941,3.607388867230174,3.4881553813978976,0.21795710921287537,0.04843774065375328,0.22088941931724548,0.05052357539534569,24.59050941467285,0.6845938563346863,0.8888400793075562,0.2063949853181839,0.0638418197631836,0.17508262395858765,22.727487564086914,0.011517584323883057
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11505.1,0.69,512.0,314.3333333333333,164.66666666666666,,,,0.23621246218681335,0.16734841465950012,0.06886404752731323,0.3326515853404999,28.04884147644043,0.7274868488311768,28.04884147644043,0.7274868488311768,0.9754249453544617,0.0442889928817749,0.37105417251586914,1.7877048254013062,1.1626049280166626,0.9495371580123901,32,identity,0.0,train,0.0,22.109830856323242,0.7477185130119324,0.7824386954307556,0.3326515853404999,0.1635957956314087,3.557836939749452,3.2896402660373587,0.2536417245864868,0.007090182509273291,0.2685760259628296,0.06381182372570038,28.048816680908203,0.7274868488311768,0.9754249453544617,0.0442889928817749,0.01871955394744873,0.0,80.0,0.3326515853404999
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11505.1,0.69,512.0,314.3333333333333,164.66666666666666,,,,0.23621246218681335,0.16734841465950012,0.06886404752731323,0.3326515853404999,28.04884147644043,0.7274868488311768,28.04884147644043,0.7274868488311768,0.9754249453544617,0.0442889928817749,0.37105417251586914,1.7877048254013062,1.1626049280166626,0.9495371580123901,32,blur,0.0,heldout,0.0,26.81224822998047,0.6926048994064331,0.9353038668632507,0.11530828475952148,0.06441223621368408,3.67183504966514,3.2120037931168706,0.30161184072494507,0.058260492980480194,0.3092197775840759,0.0645051896572113,28.048816680908203,0.7274868488311768,0.9754249453544617,0.0442889928817749,0.01871955394744873,0.0,80.0,0.11530828475952148
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11505.1,0.69,512.0,314.3333333333333,164.66666666666666,,,,0.23621246218681335,0.16734841465950012,0.06886404752731323,0.3326515853404999,28.04884147644043,0.7274868488311768,28.04884147644043,0.7274868488311768,0.9754249453544617,0.0442889928817749,0.37105417251586914,1.7877048254013062,1.1626049280166626,0.9495371580123901,32,blur,0.5,heldout,0.0,26.630443572998047,0.7188354730606079,0.924315869808197,0.1521797776222229,0.07403457164764404,3.67183504966514,3.23343536518313,0.30161184072494507,0.058260492980480194,0.29137369990348816,0.0631139799952507,27.020957946777344,0.652835488319397,0.9680424928665161,0.08385308086872101,0.039888203144073486,0.07565651834011078,29.914710998535156,0.07652325928211212
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11505.1,0.69,512.0,314.3333333333333,164.66666666666666,,,,0.23621246218681335,0.16734841465950012,0.06886404752731323,0.3326515853404999,28.04884147644043,0.7274868488311768,28.04884147644043,0.7274868488311768,0.9754249453544617,0.0442889928817749,0.37105417251586914,1.7877048254013062,1.1626049280166626,0.9495371580123901,32,blur,1.0,heldout,0.0,23.79606056213379,0.7187808156013489,0.8418744802474976,0.320259153842926,0.1353912353515625,3.67183504966514,5.700294981595804,0.30161184072494507,0.058260492980480194,0.2822331488132477,0.0570480078458786,23.83964729309082,0.6254791617393494,0.9173643589019775,0.23672433197498322,0.11818397045135498,0.2957572340965271,24.391075134277344,0.024501919746398926
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11505.1,0.69,512.0,314.3333333333333,164.66666666666666,,,,0.23621246218681335,0.16734841465950012,0.06886404752731323,0.3326515853404999,28.04884147644043,0.7274868488311768,28.04884147644043,0.7274868488311768,0.9754249453544617,0.0442889928817749,0.37105417251586914,1.7877048254013062,1.1626049280166626,0.9495371580123901,32,blur,1.5,heldout,0.0,22.24920654296875,0.6581422686576843,0.761814296245575,0.4248613119125366,0.19028711318969727,3.67183504966514,6.898969600656692,0.30161184072494507,0.058260492980480194,0.2668178677558899,0.0361778661608696,22.075916290283203,0.7054268717765808,0.8439767360687256,0.33772632479667664,0.17374539375305176,0.4127838611602783,22.445650100708008,0.0120774507522583
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11505.1,0.69,512.0,314.3333333333333,164.66666666666666,,,,0.23621246218681335,0.16734841465950012,0.06886404752731323,0.3326515853404999,28.04884147644043,0.7274868488311768,28.04884147644043,0.7274868488311768,0.9754249453544617,0.0442889928817749,0.37105417251586914,1.7877048254013062,1.1626049280166626,0.9495371580123901,32,blur,2.0,heldout,0.0,21.403400421142578,0.6815829277038574,0.6965711116790771,0.4899652302265167,0.22898465394973755,3.67183504966514,7.9570415544962,0.30161184072494507,0.058260492980480194,0.25803273916244507,0.024270612746477127,20.969451904296875,0.7385123372077942,0.7676286697387695,0.41500645875930786,0.21734797954559326,0.48431462049484253,21.47342872619629,0.005650609731674194
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11505.1,0.69,512.0,314.3333333333333,164.66666666666666,,,,0.23621246218681335,0.16734841465950012,0.06886404752731323,0.3326515853404999,28.04884147644043,0.7274868488311768,28.04884147644043,0.7274868488311768,0.9754249453544617,0.0442889928817749,0.37105417251586914,1.7877048254013062,1.1626049280166626,0.9495371580123901,32,blur,3.0,heldout,0.0,20.374372482299805,0.6659402251243591,0.6036508083343506,0.5760326385498047,0.28351926803588867,3.67183504966514,9.668288401951287,0.30161184072494507,0.058260492980480194,0.2501383125782013,0.023816589266061783,19.64009666442871,0.772875189781189,0.6364411115646362,0.5279496908187866,0.2788298726081848,0.5726750493049622,20.420673370361328,0.0033575892448425293
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11505.1,0.69,512.0,314.3333333333333,164.66666666666666,,,,0.23621246218681335,0.16734841465950012,0.06886404752731323,0.3326515853404999,28.04884147644043,0.7274868488311768,28.04884147644043,0.7274868488311768,0.9754249453544617,0.0442889928817749,0.37105417251586914,1.7877048254013062,1.1626049280166626,0.9495371580123901,32,jpeg,95,heldout,0.0,27.145095825195312,0.6956325173377991,0.9400629997253418,0.10730165243148804,0.060643553733825684,3.67183504966514,3.3857425153188965,0.30161184072494507,0.058260492980480194,0.3060874938964844,0.05684714764356613,27.862266540527344,0.729411780834198,0.9733901023864746,0.05801701918244362,0.020270884037017822,0.017910920083522797,37.263221740722656,0.08939073234796524
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11505.1,0.69,512.0,314.3333333333333,164.66666666666666,,,,0.23621246218681335,0.16734841465950012,0.06886404752731323,0.3326515853404999,28.04884147644043,0.7274868488311768,28.04884147644043,0.7274868488311768,0.9754249453544617,0.0442889928817749,0.37105417251586914,1.7877048254013062,1.1626049280166626,0.9495371580123901,32,jpeg,85,heldout,0.0,26.84228515625,0.6920627355575562,0.9318373203277588,0.12741079926490784,0.06407654285430908,3.67183504966514,3.029995828094352,0.30161184072494507,0.058260492980480194,0.3029681444168091,0.0520341694355011,27.43466567993164,0.7176470756530762,0.9702787399291992,0.09684151411056519,0.02455347776412964,0.05375215411186218,31.128551483154297,0.07365864515304565
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11505.1,0.69,512.0,314.3333333333333,164.66666666666666,,,,0.23621246218681335,0.16734841465950012,0.06886404752731323,0.3326515853404999,28.04884147644043,0.7274868488311768,28.04884147644043,0.7274868488311768,0.9754249453544617,0.0442889928817749,0.37105417251586914,1.7877048254013062,1.1626049280166626,0.9495371580123901,32,jpeg,75,heldout,0.0,26.260009765625,0.7074674963951111,0.9210101962089539,0.14470849931240082,0.06668365001678467,3.67183504966514,2.693465774473895,0.30161184072494507,0.058260492980480194,0.29582151770591736,0.0521881990134716,27.045068740844727,0.7098039388656616,0.9672731161117554,0.1279522031545639,0.029721319675445557,0.08182238042354584,29.671588897705078,0.06288611888885498
car_01,S,32,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11505.1,0.69,512.0,314.3333333333333,164.66666666666666,,,,0.23621246218681335,0.16734841465950012,0.06886404752731323,0.3326515853404999,28.04884147644043,0.7274868488311768,28.04884147644043,0.7274868488311768,0.9754249453544617,0.0442889928817749,0.37105417251586914,1.7877048254013062,1.1626049280166626,0.9495371580123901,32,jpeg,60,heldout,0.0,26.248226165771484,0.6106966137886047,0.9147152304649353,0.16082388162612915,0.07139170169830322,3.67183504966514,2.537499377387145,0.30161184072494507,0.058260492980480194,0.29136452078819275,0.04997275397181511,26.607601165771484,0.6784313917160034,0.9625281691551208,0.16114738583564758,0.04940140247344971,0.11001326888799667,28.197290420532227,0.05081061273813248
