image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,dct_shield,instruct-pix2pix,turn the color of potted plant to pink,,3.0,False,0.0,100,7.5,1.5,20260812,False,0.64305,0.60652,21.413,0.27769,0.12832,0.67364,0.37447,8.621,0.07422,0.36733,0.60833,0.08498,596.2
task_attr_mod_color_32648,dct_shield,instruct-pix2pix,turn the color of potion bottle to orange,,3.0,False,0.0,100,7.5,1.5,20260812,False,0.69999,0.38447,22.993,0.10278,0.25068,0.64172,0.43427,9.979,0.06262,0.3884,0.52737,0.07085,596.7
task_env_weather_133752,dct_shield,instruct-pix2pix,transform the setting to a rainy day,,3.0,False,0.0,100,7.5,1.5,20260812,False,0.69758,0.65322,21.848,0.28943,0.16099,0.76879,0.16589,10.479,0.02158,0.47233,0.53559,0.08083,597.8
task_env_weather_63722,dct_shield,instruct-pix2pix,change the setting to a snowy landscape,,3.0,False,0.0,100,7.5,1.5,20260812,False,0.62017,0.63781,21.774,0.30463,0.12674,0.6932,0.29852,11.866,0.02466,0.48273,0.6008,0.08153,596.6
task_obj_add_40931,dct_shield,instruct-pix2pix,Add the blood on snout,,3.0,False,0.0,100,7.5,1.5,20260812,False,0.59178,0.72739,21.988,0.37339,0.14368,0.73224,0.13519,9.389,0.04273,0.41008,0.66662,0.07955,596.4
task_obj_remove_10197,dct_shield,instruct-pix2pix,Remove gravel path,,3.0,False,0.0,100,7.5,1.5,20260812,False,0.58863,0.73382,21.685,0.3325,0.11269,0.53891,0.29874,11.172,0.04501,0.28462,0.66479,0.08236,597.4
task_obj_remove_509477,dct_shield,instruct-pix2pix,Remove the man with glasses,,3.0,False,0.0,100,7.5,1.5,20260812,False,0.5586,0.73874,21.184,0.36579,0.09762,0.68797,0.28239,11.924,0.11453,0.34008,0.6174,0.08725,598.6
task_obj_swap_joint_mask_533428,dct_shield,instruct-pix2pix,Replace the samurai armor with red jacket,,3.0,False,0.0,100,7.5,1.5,20260812,False,0.57692,0.68416,21.32,0.35445,0.12278,0.63909,0.23645,9.144,0.06207,0.29895,0.65095,0.0859,598.8
task_obj_swap_rand_mask_417469,dct_shield,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,3.0,False,0.0,100,7.5,1.5,20260812,False,0.61985,0.5709,21.665,0.28695,0.13142,0.75361,0.1829,8.517,0.05004,0.41398,0.54224,0.08256,188.9
