image,attack,n_seeds,edit_psnr,edit_ssim,edit_vif_p,edit_fsim,edit_lpips,pert_linf,pert_lpips,mask_coverage,seconds,peak_mb
woman_03,semantic,5,23.635410690307616,0.6454968690872193,0.05844458043575287,0.780249559879303,0.5050859749317169,0.06000000238418579,0.5286984443664551,0.28515625,479.7,7278.9
horse_00,semantic,5,21.919597625732422,0.5812250018119812,0.07218549102544784,0.761324656009674,0.5598625421524048,0.06000000238418579,0.5943920612335205,0.06640625,489.8,8637.0
horse_03,semantic,5,19.26262969970703,0.5168885052204132,0.08357984721660613,0.7648106813430786,0.5602833151817321,0.06000000238418579,0.5188513994216919,0.158935546875,493.8,8637.0
