step,loss,step_size,delta_linf01,delta_l2
0,78.10575866699219,0.00392156862745098,0.0019608139991760254,3.476640224456787
1,92.33614349365234,0.00392156862745098,0.003921598196029663,5.262026309967041
2,125.20702362060547,0.00392156862745098,0.005882382392883301,6.465109825134277
3,162.9946746826172,0.00392156862745098,0.007843166589736938,7.414116859436035
4,202.91610717773438,0.00392156862745098,0.009803950786590576,8.458633422851562
5,227.60781860351562,0.00392156862745098,0.011764734983444214,9.369877815246582
6,250.05447387695312,0.00392156862745098,0.013725519180297852,10.31189250946045
7,264.15704345703125,0.00392156862745098,0.01568630337715149,11.194544792175293
8,292.9890441894531,0.00392156862745098,0.017647087574005127,12.113617897033691
9,325.9090576171875,0.00392156862745098,0.019607871770858765,12.952040672302246
10,355.697509765625,0.00392156862745098,0.021568655967712402,13.575333595275879
11,380.0983581542969,0.00392156862745098,0.02352944016456604,14.345126152038574
12,393.6813049316406,0.00392156862745098,0.025000035762786865,14.938505172729492
13,389.04150390625,0.00392156862745098,0.025000035762786865,15.341829299926758
14,419.9981689453125,0.00392156862745098,0.025000035762786865,15.895313262939453
15,453.443603515625,0.00392156862745098,0.025000035762786865,16.472843170166016
16,458.654052734375,0.00392156862745098,0.025000035762786865,16.843584060668945
17,474.1567077636719,0.00392156862745098,0.025000035762786865,17.41534996032715
18,490.33172607421875,0.00392156862745098,0.025000035762786865,17.977951049804688
19,525.53369140625,0.00392156862745098,0.025000035762786865,18.53385353088379
