condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
dia_r,cat_01,0.05,0.047113120555877686,0.3125,4.205101039294792,49.716819763183594,0.007812529802322388,0.9989668130874634,0.958284318447113,0.9995976090431213,0.047113120555877686,0.0018497705459594727,1.002556562423706,0.0032655438408255577,0.0
