image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_acutance_ratio,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,defimg_acutance_ratio,ctrl_lpips,ctrl_psnr,net_lpips
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10146.0,2.2,512.0,356.3333333333333,205.33333333333334,,,,0.4295390844345093,0.4268195629119873,0.0027195254806429148,0.0731804370880127,44.70882797241211,0.22747832536697388,44.70882797241211,0.22747832536697388,0.9992296099662781,0.0027195254806429148,0.07752305269241333,1.8682539463043213,0.6021879315376282,0.20609942078590393,32,identity,0.0,train,0.0,26.89824676513672,0.7578257322311401,0.9440709352493286,0.0731804370880127,0.04642021656036377,0.9121479392051697,4.215788341561983,3.9855261182858785,0.2232273519039154,0.05863351374864578,0.23271508514881134,0.08726796507835388,44.70754623413086,0.22747832536697388,0.9992296099662781,0.0027195254806429148,0.0023277997970581055,0.964610755443573,0.0,80.0,0.0731804370880127
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10146.0,2.2,512.0,356.3333333333333,205.33333333333334,,,,0.4295390844345093,0.4268195629119873,0.0027195254806429148,0.0731804370880127,44.70882797241211,0.22747832536697388,44.70882797241211,0.22747832536697388,0.9992296099662781,0.0027195254806429148,0.07752305269241333,1.8682539463043213,0.6021879315376282,0.20609942078590393,32,blur,0.0,heldout,0.0,33.18891906738281,0.5892515182495117,0.9826981425285339,0.02510763704776764,0.02305448055267334,0.9360600709915161,3.607388867230174,3.4666668135983723,0.21795710921287537,0.04843774065375328,0.21943886578083038,0.037463754415512085,44.70754623413086,0.22747832536697388,0.9992296099662781,0.0027195254806429148,0.0023277997970581055,0.964610755443573,0.0,80.0,0.02510763704776764
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10146.0,2.2,512.0,356.3333333333333,205.33333333333334,,,,0.4295390844345093,0.4268195629119873,0.0027195254806429148,0.0731804370880127,44.70882797241211,0.22747832536697388,44.70882797241211,0.22747832536697388,0.9992296099662781,0.0027195254806429148,0.07752305269241333,1.8682539463043213,0.6021879315376282,0.20609942078590393,32,blur,0.5,heldout,0.0,27.39975929260254,0.6889828443527222,0.9423750638961792,0.08476774394512177,0.051094651222229004,0.7012853026390076,3.607388867230174,2.950579025326487,0.21795710921287537,0.04843774065375328,0.21834102272987366,0.019237343221902847,30.848297119140625,0.2726523280143738,0.9905141592025757,0.03326287865638733,0.017659664154052734,0.6905542016029358,0.07280343770980835,27.877161026000977,0.011964306235313416
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10146.0,2.2,512.0,356.3333333333333,205.33333333333334,,,,0.4295390844345093,0.4268195629119873,0.0027195254806429148,0.0731804370880127,44.70882797241211,0.22747832536697388,44.70882797241211,0.22747832536697388,0.9992296099662781,0.0027195254806429148,0.07752305269241333,1.8682539463043213,0.6021879315376282,0.20609942078590393,32,blur,1.0,heldout,0.0,22.84025001525879,0.756538987159729,0.810928463935852,0.31232237815856934,0.12429308891296387,0.38683438301086426,3.607388867230174,4.239106320957708,0.21795710921287537,0.04843774065375328,0.21651047468185425,0.008319316431879997,23.171802520751953,0.6074243783950806,0.9156413078308105,0.21419543027877808,0.08712756633758545,0.31059178709983826,0.3081440329551697,22.882883071899414,0.004178345203399658
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10146.0,2.2,512.0,356.3333333333333,205.33333333333334,,,,0.4295390844345093,0.4268195629119873,0.0027195254806429148,0.0731804370880127,44.70882797241211,0.22747832536697388,44.70882797241211,0.22747832536697388,0.9992296099662781,0.0027195254806429148,0.07752305269241333,1.8682539463043213,0.6021879315376282,0.20609942078590393,32,blur,1.5,heldout,0.0,21.61231803894043,0.7507929801940918,0.732184112071991,0.43927812576293945,0.1875854730606079,0.2439480721950531,3.607388867230174,6.117832872979581,0.21795710921287537,0.04843774065375328,0.2200428992509842,0.03411830961704254,21.267574310302734,0.7387094497680664,0.8228372931480408,0.3368775248527527,0.1649712324142456,0.1725206971168518,0.4379340708255768,21.619068145751953,0.001344054937362671
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10146.0,2.2,512.0,356.3333333333333,205.33333333333334,,,,0.4295390844345093,0.4268195629119873,0.0027195254806429148,0.0731804370880127,44.70882797241211,0.22747832536697388,44.70882797241211,0.22747832536697388,0.9992296099662781,0.0027195254806429148,0.07752305269241333,1.8682539463043213,0.6021879315376282,0.20609942078590393,32,blur,2.0,heldout,0.0,20.957286834716797,0.7363003492355347,0.6728911399841309,0.5107567310333252,0.2290254831314087,0.1633577197790146,3.607388867230174,7.557218246489071,0.21795710921287537,0.04843774065375328,0.21319082379341125,0.021721193566918373,20.279905319213867,0.7978993058204651,0.7385308146476746,0.4215412139892578,0.20768922567367554,0.11030367016792297,0.5099867582321167,20.968475341796875,0.0007699728012084961
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10146.0,2.2,512.0,356.3333333333333,205.33333333333334,,,,0.4295390844345093,0.4268195629119873,0.0027195254806429148,0.0731804370880127,44.70882797241211,0.22747832536697388,44.70882797241211,0.22747832536697388,0.9992296099662781,0.0027195254806429148,0.07752305269241333,1.8682539463043213,0.6021879315376282,0.20609942078590393,32,blur,3.0,heldout,0.0,20.014894485473633,0.7744535803794861,0.5780953168869019,0.5860362648963928,0.28311073780059814,0.08743628114461899,3.607388867230174,9.234038531980927,0.21795710921287537,0.04843774065375328,0.20999376475811005,0.025941168889403343,19.133628845214844,0.8396671414375305,0.6067854166030884,0.5308892130851746,0.25988268852233887,0.05762255936861038,0.5855351686477661,20.02093505859375,0.000501096248626709
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10146.0,2.2,512.0,356.3333333333333,205.33333333333334,,,,0.4295390844345093,0.4268195629119873,0.0027195254806429148,0.0731804370880127,44.70882797241211,0.22747832536697388,44.70882797241211,0.22747832536697388,0.9992296099662781,0.0027195254806429148,0.07752305269241333,1.8682539463043213,0.6021879315376282,0.20609942078590393,32,jpeg,95,heldout,0.0,29.852397918701172,0.763215959072113,0.9705829620361328,0.04343235865235329,0.027671098709106445,0.9079719185829163,3.607388867230174,3.441444797134997,0.21795710921287537,0.04843774065375328,0.22150778770446777,0.02897498942911625,34.78907775878906,0.32549020648002625,0.9916833639144897,0.02414090372622013,0.0061931610107421875,0.9620437622070312,0.04655233025550842,29.74864959716797,-0.003119971603155136
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10146.0,2.2,512.0,356.3333333333333,205.33333333333334,,,,0.4295390844345093,0.4268195629119873,0.0027195254806429148,0.0731804370880127,44.70882797241211,0.22747832536697388,44.70882797241211,0.22747832536697388,0.9992296099662781,0.0027195254806429148,0.07752305269241333,1.8682539463043213,0.6021879315376282,0.20609942078590393,32,jpeg,85,heldout,0.0,26.67740821838379,0.7685832977294922,0.93467777967453,0.08771458268165588,0.05416154861450195,0.9410770535469055,3.607388867230174,3.4215778608334593,0.21795710921287537,0.04843774065375328,0.22558271884918213,0.03353186696767807,31.525951385498047,0.3960784375667572,0.9821534156799316,0.06748504191637039,0.009493350982666016,0.9636819362640381,0.08944735676050186,26.51421546936035,-0.0017327740788459778
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10146.0,2.2,512.0,356.3333333333333,205.33333333333334,,,,0.4295390844345093,0.4268195629119873,0.0027195254806429148,0.0731804370880127,44.70882797241211,0.22747832536697388,44.70882797241211,0.22747832536697388,0.9992296099662781,0.0027195254806429148,0.07752305269241333,1.8682539463043213,0.6021879315376282,0.20609942078590393,32,jpeg,75,heldout,0.0,24.5631103515625,0.8167446851730347,0.8960444331169128,0.1316780149936676,0.0648452639579773,0.9853900074958801,3.607388867230174,3.1888856793593985,0.21795710921287537,0.04843774065375328,0.2302551567554474,0.036424361169338226,29.49753189086914,0.5098039507865906,0.9738656878471375,0.10400497913360596,0.015944361686706543,0.9643033146858215,0.1362108737230301,24.49603843688965,-0.004532858729362488
