image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
car_00,S,32,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10146.0,2.2,512.0,356.3333333333333,205.33333333333334,,,,0.4295390844345093,0.4268195629119873,0.0027195254806429148,0.0731804370880127,44.70882797241211,0.22747832536697388,44.70882797241211,0.22747832536697388,0.9992296099662781,0.0027195254806429148,0.07752305269241333,1.8682539463043213,0.6021879315376282,0.20609942078590393,32
car_01,S,32,a wrecked car after an accident,25,10,10,1,97.5,rotate,0,0.0,,,11505.1,1.2,512.0,346.6666666666667,196.33333333333334,,,,0.399058997631073,0.38167452812194824,0.017384476959705353,0.11832548677921295,43.223541259765625,0.41678401827812195,43.223541259765625,0.41678401827812195,0.998530387878418,0.007086283527314663,0.08831075578927994,1.598099946975708,0.6262969970703125,0.2577478289604187,32
dog_00,S,32,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11506.6,6.8,512.0,349.0,190.33333333333334,,,,0.4877801239490509,0.4801500737667084,0.0076300399377942085,0.01984992064535618,49.7130126953125,0.07350084185600281,49.7130126953125,0.07350084185600281,0.9993683695793152,0.0076300399377942085,0.0865975171327591,0.9014613032341003,0.3015523850917816,0.24326303601264954,32
dog_01,S,32,a cat sitting on the grass,25,10,10,1,97.5,rotate,0,0.0,,,11505.1,3.38,512.0,338.6666666666667,178.66666666666666,,,,0.4574379622936249,0.44737720489501953,0.010060747154057026,0.052622802555561066,49.04011154174805,0.14787812530994415,49.04011154174805,0.14787812530994415,0.9993519186973572,0.010060747154057026,0.11683342605829239,1.5049285888671875,0.686890721321106,0.30830705165863037,32
person_00,S,32,an elderly person with gray hair,25,10,10,1,97.6,rotate,0,0.0,,,11506.6,3.41,512.0,318.0,140.33333333333334,,,,0.4146825075149536,0.4002574682235718,0.01442502997815609,0.09974253177642822,45.95126724243164,0.14663481712341309,45.95126724243164,0.14663481712341309,0.998447835445404,0.01442502997815609,0.197867751121521,1.8976632356643677,0.9544886946678162,0.5341737866401672,32
person_01,S,32,an elderly person with gray hair,25,10,10,1,97.7,rotate,0,0.0,,,11505.1,2.21,512.0,342.0,180.0,,,,0.3322984278202057,0.3174125552177429,0.014885880053043365,0.18258745968341827,48.46398162841797,0.22609739005565643,48.46398162841797,0.22609739005565643,0.9984492063522339,0.014885880053043365,0.19824564456939697,1.6038278341293335,1.0144684314727783,0.49907708168029785,32
