loss,L_def,L_fid,defense_mode,edit_shift,attn_masked_l1,attn_ref_l1,attn_suppressed,attn_suppressed_rel,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,step,stage,stage_step,lr,grad_norm
237.41806030273438,237.41806030273438,0.0,suppress_attn_ca,nan,237.41806030273438,236.25340270996094,-1.1646575927734375,-0.004929696586013798,0.0,0.0,9.999999974752427e-07,0.0,0.728521466255188,25.222827911376953,0.1445964127779007,0.0,0.8399190306663513,0.0,120.0,0.0,0.0,0.0,0,stage2,0,0.02,0.9999997615814209
232.0724334716797,232.0724334716797,0.0,suppress_attn_ca,nan,232.0724334716797,236.25340270996094,4.18096923828125,0.017696969399480195,0.009457712061703205,0.0,0.039268288761377335,0.0,0.7284823656082153,25.209684371948242,0.14478933811187744,0.003082025796175003,0.8397933840751648,0.19580519199371338,44.98849868774414,0.1358051896095276,0.0,0.0,1,stage2,1,0.02,0.9999998807907104
222.6202392578125,222.6202392578125,0.0,suppress_attn_ca,nan,222.6202392578125,236.25340270996094,13.633163452148438,0.057705680831549075,0.031533077359199524,0.0,0.12512549757957458,0.0,0.7456490397453308,25.134258270263672,0.14622043073177338,0.01431937888264656,0.8377201557159424,0.3168039321899414,37.111610412597656,0.2568039298057556,0.0,0.0,2,stage2,2,0.02,1.0
212.1774139404297,212.1774139404297,0.0,suppress_attn_ca,nan,212.1774139404297,236.25340270996094,24.07598876953125,0.10190747939867092,0.06713568419218063,0.0,0.2731577455997467,0.0,0.826221764087677,24.923152923583984,0.15130561590194702,0.033872682601213455,0.8325927257537842,0.670581042766571,32.73260498046875,0.6105810403823853,0.0,1.26739501953125,3,stage2,3,0.02,0.9999998807907104
201.8827362060547,201.8827362060547,0.0,suppress_attn_ca,nan,201.8827362060547,236.25340270996094,34.37066650390625,0.14548220728105987,0.10295093059539795,0.0,0.45728033781051636,0.0,0.8399723172187805,24.63987159729004,0.16331568360328674,0.05996512994170189,0.8234090209007263,0.7226635813713074,30.1624698638916,0.6626635789871216,0.0,3.8375301361083984,4,stage2,4,0.02,0.9999998211860657
189.11380004882812,189.11380004882812,0.0,suppress_attn_ca,nan,189.11380004882812,236.25340270996094,47.13960266113281,0.19952983584750422,0.13923379778862,0.0,0.6951098442077637,0.0,0.8380796909332275,24.297134399414062,0.18229526281356812,0.0936741903424263,0.8103795051574707,0.7596942186355591,28.336565017700195,0.6996942162513733,0.0,5.663434982299805,5,stage2,5,0.02,0.9999999403953552
176.109130859375,176.109130859375,0.0,suppress_attn_ca,nan,176.109130859375,236.25340270996094,60.14427185058594,0.2545752618192878,0.17898023128509521,0.0,0.9892546534538269,0.0,0.8201546669006348,23.877561569213867,0.20880617201328278,0.1330229938030243,0.7933582663536072,0.7822567224502563,26.886802673339844,0.7222567200660706,0.0,7.113197326660156,6,stage2,6,0.02,0.9999999403953552
165.41796875,162.668701171875,2.7492613792419434,suppress_attn_ca,nan,162.668701171875,236.25340270996094,73.58470153808594,0.3114651501058929,0.22749261558055878,0.027492612600326538,1.3454715013504028,0.0,0.7845837473869324,23.359634399414062,0.24047395586967468,0.1763169765472412,0.7711183428764343,0.7898229360580444,25.60356903076172,0.7298229336738586,0.0,8.396430969238281,7,stage2,7,0.02,0.9999998807907104
152.2858123779297,151.9365692138672,0.3492504358291626,suppress_attn_ca,nan,151.9365692138672,236.25340270996094,84.31683349609375,0.35689150940867603,0.20349250733852386,0.003492504358291626,1.7022409439086914,0.0,0.8065409660339355,23.014057159423828,0.2680821418762207,0.2130318135023117,0.7543516159057617,0.7629601955413818,24.79916000366211,0.702960193157196,0.0,9.20083999633789,8,stage2,8,0.02,0.9999999403953552
143.13787841796875,143.13787841796875,0.0,suppress_attn_ca,nan,143.13787841796875,236.25340270996094,93.11552429199219,0.39413410864734283,0.18288500607013702,0.0,2.0950088500976562,0.0,0.8411040902137756,22.677806854248047,0.2950614094734192,0.24736598134040833,0.7370530962944031,0.7409330010414124,24.12442970275879,0.6809329986572266,0.0,9.875570297241211,9,stage2,9,0.02,0.9999999403953552
