image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.1222,0.96869,28.219,0.58815,0.03966,0.16069,0.87408,21.738,0.42213,0.08179,0.5696,0.03882,179.5
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.19908,0.9548,28.967,0.53404,0.07756,0.23766,0.7781,22.501,0.36116,0.16183,0.46566,0.03562,179.2
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20894,0.92119,24.145,0.45751,0.10048,0.34826,0.56562,15.667,0.2963,0.25792,0.5378,0.06205,179.4
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.19284,0.98954,39.985,0.6737,0.03673,0.2223,0.8435,20.75,0.66369,0.17715,0.30238,0.01002,179.4
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.12088,0.97214,32.271,0.65413,0.07017,0.24918,0.77442,14.752,0.50882,0.16365,0.44677,0.02435,179.3
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20772,0.94911,31.428,0.60849,0.03646,0.30356,0.75161,20.897,0.2935,0.12685,0.33751,0.02683,179.6
task_env_weather_133752,phase_gain,instruct-pix2pix,transform the setting to a rainy day,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.21112,0.97054,33.001,0.63358,0.03393,0.25534,0.88051,24.019,0.37259,0.08014,0.29184,0.02238,179.8
task_env_weather_181583,phase_gain,instruct-pix2pix,change the setting to a stormy day,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22743,0.93917,31.92,0.59252,0.03641,0.65526,0.6549,13.925,0.3774,0.38413,0.25837,0.02535,179.8
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.2574,0.90376,21.654,0.43784,0.07028,0.39044,0.55959,17.037,0.18167,0.18139,0.79716,0.08266,179.5
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.18312,0.9584,27.171,0.52422,0.05576,0.2222,0.82581,21.364,0.32309,0.10969,0.48738,0.0438,179.6
