batch,image_id,group,condition,purify_dir,purify_kind,purify_strength,seed,tau,png,readout,crop,s_target,s_source,margin,success,clip_target,clip_source,clip_margin
ip3_merged,bird_02,,control,blur_1,,,3,,control/bird_02/purify/blur_1/edit_seed3.png,full,,0.036669157445430756,0.05339951068162918,-0.016730353236198425,0,0.2370705008506775,0.24477632343769073,-0.007705822587013245
ip3_merged,bird_02,,control,blur_1,,,4,,control/bird_02/purify/blur_1/edit_seed4.png,full,,0.032926540821790695,0.051291078329086304,-0.01836453750729561,0,0.24746279418468475,0.24853180348873138,-0.0010690093040466309
ip3_merged,bird_02,,control,blur_2,,,0,,control/bird_02/purify/blur_2/edit_seed0.png,full,,0.03433815762400627,0.05193736404180527,-0.017599206417798996,0,0.23336246609687805,0.2377830296754837,-0.004420563578605652
ip3_merged,bird_02,,control,blur_2,,,1,,control/bird_02/purify/blur_2/edit_seed1.png,full,,0.03515201434493065,0.0513434037566185,-0.01619138941168785,0,0.23255285620689392,0.2397715300321579,-0.007218673825263977
ip3_merged,bird_02,,control,blur_2,,,2,,control/bird_02/purify/blur_2/edit_seed2.png,full,,0.1101241335272789,0.05064329132437706,0.05948084220290184,1,0.2955993413925171,0.24721011519432068,0.04838922619819641
ip3_merged,bird_02,,control,blur_2,,,3,,control/bird_02/purify/blur_2/edit_seed3.png,full,,0.03420121967792511,0.04801996797323227,-0.01381874829530716,0,0.23550716042518616,0.24256615340709686,-0.007058992981910706
ip3_merged,bird_02,,control,blur_2,,,4,,control/bird_02/purify/blur_2/edit_seed4.png,full,,0.033412814140319824,0.045754797756671906,-0.012341983616352081,0,0.23858189582824707,0.24348367750644684,-0.004901781678199768
ip3_merged,bird_02,,control,blur_3,,,0,,control/bird_02/purify/blur_3/edit_seed0.png,full,,0.030323170125484467,0.04786301776766777,-0.017539847642183304,0,0.23137953877449036,0.233162522315979,-0.0017829835414886475
ip3_merged,bird_02,,control,blur_3,,,1,,control/bird_02/purify/blur_3/edit_seed1.png,full,,0.03267651051282883,0.05080080032348633,-0.0181242898106575,0,0.23244008421897888,0.23681364953517914,-0.004373565316200256
ip3_merged,bird_02,,control,blur_3,,,2,,control/bird_02/purify/blur_3/edit_seed2.png,full,,0.034905314445495605,0.051520057022571564,-0.016614742577075958,0,0.23825779557228088,0.23944617807865143,-0.0011883825063705444
ip3_merged,bird_02,,control,blur_3,,,3,,control/bird_02/purify/blur_3/edit_seed3.png,full,,0.029361534863710403,0.046148329973220825,-0.016786795109510422,0,0.23629720509052277,0.239911288022995,-0.003614082932472229
ip3_merged,bird_02,,control,blur_3,,,4,,control/bird_02/purify/blur_3/edit_seed4.png,full,,0.02896597608923912,0.04165172576904297,-0.012685749679803848,0,0.23829996585845947,0.2409418523311615,-0.0026418864727020264
ip3_merged,bird_02,,control,crop_resize_0.1,,,0,,control/bird_02/purify/crop_resize_0.1/edit_seed0.png,full,,0.03175661712884903,0.07066193222999573,-0.0389053151011467,0,0.24595056474208832,0.25950437784194946,-0.013553813099861145
ip3_merged,bird_02,,control,crop_resize_0.1,,,1,,control/bird_02/purify/crop_resize_0.1/edit_seed1.png,full,,0.02874334529042244,0.06455084681510925,-0.03580750152468681,0,0.2404189109802246,0.25461578369140625,-0.01419687271118164
ip3_merged,bird_02,,control,crop_resize_0.1,,,2,,control/bird_02/purify/crop_resize_0.1/edit_seed2.png,full,,0.10512728989124298,0.04738268628716469,0.05774460360407829,1,0.27070456743240356,0.21581517159938812,0.05488939583301544
ip3_merged,bird_02,,control,crop_resize_0.1,,,3,,control/bird_02/purify/crop_resize_0.1/edit_seed3.png,full,,0.03249303251504898,0.06600266695022583,-0.03350963443517685,0,0.24090257287025452,0.25452572107315063,-0.013623148202896118
ip3_merged,bird_02,,control,crop_resize_0.1,,,4,,control/bird_02/purify/crop_resize_0.1/edit_seed4.png,full,,0.06318014115095139,0.0731896236538887,-0.010009482502937317,0,0.24568146467208862,0.25002607703208923,-0.00434461236000061
ip3_merged,bird_02,,control,diffpure_150,,,0,,control/bird_02/purify/diffpure_150/edit_seed0.png,full,,0.010938823223114014,0.03404110670089722,-0.023102283477783203,0,0.22914308309555054,0.23470447957515717,-0.005561396479606628
ip3_merged,bird_02,,control,diffpure_150,,,1,,control/bird_02/purify/diffpure_150/edit_seed1.png,full,,0.025324981659650803,0.04815080389380455,-0.022825822234153748,0,0.23120208084583282,0.2350931167602539,-0.0038910359144210815
ip3_merged,bird_02,,control,diffpure_150,,,2,,control/bird_02/purify/diffpure_150/edit_seed2.png,full,,0.10797912627458572,0.04887673258781433,0.05910239368677139,1,0.29222482442855835,0.2539437711238861,0.03828105330467224
ip3_merged,bird_02,,control,diffpure_150,,,3,,control/bird_02/purify/diffpure_150/edit_seed3.png,full,,0.031149519607424736,0.04710451513528824,-0.015954995527863503,0,0.24242030084133148,0.24550485610961914,-0.0030845552682876587
ip3_merged,bird_02,,control,diffpure_150,,,4,,control/bird_02/purify/diffpure_150/edit_seed4.png,full,,0.017349092289805412,0.04334836080670357,-0.025999268516898155,0,0.24376076459884644,0.24380257725715637,-4.1812658309936523e-05
ip3_merged,bird_02,,control,identity_0,,,0,,control/bird_02/purify/identity_0/edit_seed0.png,full,,0.035021886229515076,0.05976925790309906,-0.024747371673583984,0,0.23868441581726074,0.24251988530158997,-0.0038354694843292236
ip3_merged,bird_02,,control,identity_0,,,1,,control/bird_02/purify/identity_0/edit_seed1.png,full,,0.038389429450035095,0.059558071196079254,-0.02116864174604416,0,0.23679150640964508,0.24297326803207397,-0.006181761622428894
ip3_merged,bird_02,,control,identity_0,,,2,,control/bird_02/purify/identity_0/edit_seed2.png,full,,0.10753173381090164,0.04274997487664223,0.06478175893425941,1,0.2847493886947632,0.23915517330169678,0.045594215393066406
ip3_merged,bird_02,,control,identity_0,,,3,,control/bird_02/purify/identity_0/edit_seed3.png,full,,0.04435114562511444,0.06079844757914543,-0.01644730195403099,0,0.23862877488136292,0.24503041803836823,-0.00640164315700531
ip3_merged,bird_02,,control,identity_0,,,4,,control/bird_02/purify/identity_0/edit_seed4.png,full,,0.03428245708346367,0.06333579123020172,-0.029053334146738052,0,0.24562470614910126,0.24414345622062683,0.0014812499284744263
ip3_merged,bird_02,,control,jpeg_30,,,0,,control/bird_02/purify/jpeg_30/edit_seed0.png,full,,0.09629207849502563,0.03628874570131302,0.060003332793712616,1,0.28544706106185913,0.22260737419128418,0.06283968687057495
ip3_merged,bird_02,,control,jpeg_30,,,1,,control/bird_02/purify/jpeg_30/edit_seed1.png,full,,0.0372607447206974,0.054676905274391174,-0.01741616055369377,0,0.24634434282779694,0.24722371995449066,-0.0008793771266937256
ip3_merged,bird_02,,control,jpeg_30,,,2,,control/bird_02/purify/jpeg_30/edit_seed2.png,full,,0.10530813038349152,0.05146227031946182,0.053845860064029694,1,0.2959939241409302,0.2340833842754364,0.061910539865493774
ip3_merged,bird_02,,control,jpeg_30,,,3,,control/bird_02/purify/jpeg_30/edit_seed3.png,full,,0.038853928446769714,0.05508093908429146,-0.016227010637521744,0,0.24120034277439117,0.2436949908733368,-0.0024946480989456177
ip3_merged,bird_02,,control,jpeg_30,,,4,,control/bird_02/purify/jpeg_30/edit_seed4.png,full,,0.03747024014592171,0.051524434238672256,-0.01405419409275055,0,0.2562310993671417,0.25346440076828003,0.0027666985988616943
ip3_merged,bird_02,,control,jpeg_75,,,0,,control/bird_02/purify/jpeg_75/edit_seed0.png,full,,0.036788031458854675,0.06692005693912506,-0.030132025480270386,0,0.25395262241363525,0.2529843747615814,0.000968247652053833
ip3_merged,bird_02,,control,jpeg_75,,,1,,control/bird_02/purify/jpeg_75/edit_seed1.png,full,,0.03372365981340408,0.06044415012001991,-0.02672049030661583,0,0.24739348888397217,0.24981148540973663,-0.0024179965257644653
ip3_merged,bird_02,,control,jpeg_75,,,2,,control/bird_02/purify/jpeg_75/edit_seed2.png,full,,0.10882296413183212,0.048335202038288116,0.060487762093544006,1,0.28626686334609985,0.22301775217056274,0.06324911117553711
ip3_merged,bird_02,,control,jpeg_75,,,3,,control/bird_02/purify/jpeg_75/edit_seed3.png,full,,0.03334243595600128,0.05631636828184128,-0.022973932325839996,0,0.24439984560012817,0.24793672561645508,-0.0035368800163269043
ip3_merged,bird_02,,control,jpeg_75,,,4,,control/bird_02/purify/jpeg_75/edit_seed4.png,full,,0.031994543969631195,0.06076560169458389,-0.028771057724952698,0,0.25463151931762695,0.25285717844963074,0.0017743408679962158
ip3_merged,bird_02,,control,noise_0.01,,,0,,control/bird_02/purify/noise_0.01/edit_seed0.png,full,,0.033295780420303345,0.05917472392320633,-0.025878943502902985,0,0.23730482161045074,0.241542249917984,-0.004237428307533264
ip3_merged,bird_02,,control,noise_0.01,,,1,,control/bird_02/purify/noise_0.01/edit_seed1.png,full,,0.03675030916929245,0.06010013446211815,-0.0233498252928257,0,0.23694530129432678,0.24124926328659058,-0.004303961992263794
ip3_merged,bird_02,,control,noise_0.01,,,2,,control/bird_02/purify/noise_0.01/edit_seed2.png,full,,0.10280494391918182,0.05578549951314926,0.04701944440603256,1,0.27552491426467896,0.22360195219516754,0.051922962069511414
ip3_merged,bird_02,,control,noise_0.01,,,3,,control/bird_02/purify/noise_0.01/edit_seed3.png,full,,0.041876036673784256,0.0621948167681694,-0.020318780094385147,0,0.23559552431106567,0.24202001094818115,-0.0064244866371154785
ip3_merged,bird_02,,control,noise_0.01,,,4,,control/bird_02/purify/noise_0.01/edit_seed4.png,full,,0.028825677931308746,0.059382811188697815,-0.03055713325738907,0,0.24602912366390228,0.24208524823188782,0.003943875432014465
ip3_merged,bird_02,,control,noise_0.02,,,0,,control/bird_02/purify/noise_0.02/edit_seed0.png,full,,0.031381476670503616,0.05868205428123474,-0.027300577610731125,0,0.23467358946800232,0.2404036521911621,-0.00573006272315979
ip3_merged,bird_02,,control,noise_0.02,,,1,,control/bird_02/purify/noise_0.02/edit_seed1.png,full,,0.03111354447901249,0.057636454701423645,-0.026522910222411156,0,0.23911386728286743,0.2424578070640564,-0.003343939781188965
ip3_merged,bird_02,,control,noise_0.02,,,2,,control/bird_02/purify/noise_0.02/edit_seed2.png,full,,0.10408123582601547,0.055879175662994385,0.04820206016302109,1,0.27024316787719727,0.2245076447725296,0.045735523104667664
ip3_merged,bird_02,,control,noise_0.02,,,3,,control/bird_02/purify/noise_0.02/edit_seed3.png,full,,0.038699936121702194,0.060750432312488556,-0.02205049619078636,0,0.23833398520946503,0.24201175570487976,-0.003677770495414734
ip3_merged,bird_02,,control,noise_0.02,,,4,,control/bird_02/purify/noise_0.02/edit_seed4.png,full,,0.026582442224025726,0.05739845708012581,-0.030816014856100082,0,0.2452840358018875,0.24237872660160065,0.0029053092002868652
ip3_merged,bird_02,,control,noise_0.04,,,0,,control/bird_02/purify/noise_0.04/edit_seed0.png,full,,0.029487935826182365,0.06357534974813461,-0.03408741392195225,0,0.23307867348194122,0.2391376793384552,-0.006059005856513977
ip3_merged,bird_02,,control,noise_0.04,,,1,,control/bird_02/purify/noise_0.04/edit_seed1.png,full,,0.03458165004849434,0.06066595017910004,-0.026084300130605698,0,0.2387332022190094,0.24385742843151093,-0.005124226212501526
ip3_merged,bird_02,,control,noise_0.04,,,2,,control/bird_02/purify/noise_0.04/edit_seed2.png,full,,0.10638103634119034,0.05116378515958786,0.05521725118160248,1,0.2811110317707062,0.2336166799068451,0.047494351863861084
ip3_merged,bird_02,,control,noise_0.04,,,3,,control/bird_02/purify/noise_0.04/edit_seed3.png,full,,0.028601009398698807,0.0561080127954483,-0.027507003396749496,0,0.2373371571302414,0.24349787831306458,-0.006160721182823181
ip3_merged,bird_02,,control,noise_0.04,,,4,,control/bird_02/purify/noise_0.04/edit_seed4.png,full,,0.027937008067965508,0.05517993122339249,-0.02724292315542698,0,0.24613545835018158,0.24365483224391937,0.002480626106262207
ip3_merged,bird_02,,control,noise_0.08,,,0,,control/bird_02/purify/noise_0.08/edit_seed0.png,full,,0.0363677442073822,0.06382949650287628,-0.02746175229549408,0,0.2321474850177765,0.24119529128074646,-0.00904780626296997
ip3_merged,bird_02,,control,noise_0.08,,,1,,control/bird_02/purify/noise_0.08/edit_seed1.png,full,,0.033227063715457916,0.05321096256375313,-0.019983898848295212,0,0.24047601222991943,0.24732547998428345,-0.006849467754364014
ip3_merged,bird_02,,control,noise_0.08,,,2,,control/bird_02/purify/noise_0.08/edit_seed2.png,full,,0.10700765252113342,0.04278021305799484,0.06422743946313858,1,0.28617584705352783,0.24259942770004272,0.04357641935348511
ip3_merged,bird_02,,control,noise_0.08,,,3,,control/bird_02/purify/noise_0.08/edit_seed3.png,full,,0.03358235955238342,0.05297895520925522,-0.019396595656871796,0,0.23902536928653717,0.25152361392974854,-0.012498244643211365
ip3_merged,bird_02,,control,noise_0.08,,,4,,control/bird_02/purify/noise_0.08/edit_seed4.png,full,,0.03014226257801056,0.04889973625540733,-0.018757473677396774,0,0.24205824732780457,0.24978266656398773,-0.0077244192361831665
ip3_merged,bird_02,,control,quantize_16,,,0,,control/bird_02/purify/quantize_16/edit_seed0.png,full,,0.029121294617652893,0.05822782590985298,-0.02910653129220009,0,0.24136239290237427,0.2405063807964325,0.0008560121059417725
ip3_merged,bird_02,,control,quantize_16,,,1,,control/bird_02/purify/quantize_16/edit_seed1.png,full,,0.03148677945137024,0.06000221148133278,-0.02851543202996254,0,0.23713792860507965,0.2390822172164917,-0.0019442886114120483
ip3_merged,bird_02,,control,quantize_16,,,2,,control/bird_02/purify/quantize_16/edit_seed2.png,full,,0.1045161783695221,0.05371886119246483,0.050797317177057266,1,0.2778143882751465,0.22529324889183044,0.05252113938331604
ip3_merged,bird_02,,control,quantize_16,,,3,,control/bird_02/purify/quantize_16/edit_seed3.png,full,,0.03425230085849762,0.06119690090417862,-0.026944600045681,0,0.2383803129196167,0.24009685218334198,-0.0017165392637252808
ip3_merged,bird_02,,control,quantize_16,,,4,,control/bird_02/purify/quantize_16/edit_seed4.png,full,,0.027766987681388855,0.05942534655332565,-0.0316583588719368,0,0.2480759173631668,0.2447146773338318,0.003361240029335022
ip3_merged,bird_02,,control,quantize_32,,,0,,control/bird_02/purify/quantize_32/edit_seed0.png,full,,0.028978923335671425,0.05989851430058479,-0.030919590964913368,0,0.23994939029216766,0.24276593327522278,-0.0028165429830551147
ip3_merged,bird_02,,control,quantize_32,,,1,,control/bird_02/purify/quantize_32/edit_seed1.png,full,,0.03204399719834328,0.05871792137622833,-0.026673924177885056,0,0.23799768090248108,0.24348896741867065,-0.005491286516189575
ip3_merged,bird_02,,control,quantize_32,,,2,,control/bird_02/purify/quantize_32/edit_seed2.png,full,,0.10195009410381317,0.03773035854101181,0.06421973556280136,1,0.2860463261604309,0.23939765989780426,0.04664866626262665
ip3_merged,bird_02,,control,quantize_32,,,3,,control/bird_02/purify/quantize_32/edit_seed3.png,full,,0.04025626182556152,0.0632849857211113,-0.023028723895549774,0,0.24032750725746155,0.24604935944080353,-0.00572185218334198
ip3_merged,bird_02,,control,quantize_32,,,4,,control/bird_02/purify/quantize_32/edit_seed4.png,full,,0.027491264045238495,0.058188289403915405,-0.03069702535867691,0,0.245635986328125,0.24286164343357086,0.002774342894554138
ip3_merged,bird_02,,control,quantize_64,,,0,,control/bird_02/purify/quantize_64/edit_seed0.png,full,,0.03262859582901001,0.059399768710136414,-0.026771172881126404,0,0.24227571487426758,0.2441188395023346,-0.0018431246280670166
ip3_merged,bird_02,,control,quantize_64,,,1,,control/bird_02/purify/quantize_64/edit_seed1.png,full,,0.03399595990777016,0.05714381858706474,-0.023147858679294586,0,0.23844346404075623,0.24272671341896057,-0.004283249378204346
ip3_merged,bird_02,,control,quantize_64,,,2,,control/bird_02/purify/quantize_64/edit_seed2.png,full,,0.1038445457816124,0.050643302500247955,0.05320124328136444,1,0.26938438415527344,0.23205682635307312,0.03732755780220032
ip3_merged,bird_02,,control,quantize_64,,,3,,control/bird_02/purify/quantize_64/edit_seed3.png,full,,0.04077626019716263,0.05957498773932457,-0.01879872754216194,0,0.2404378205537796,0.24452745914459229,-0.004089638590812683
ip3_merged,bird_02,,control,quantize_64,,,4,,control/bird_02/purify/quantize_64/edit_seed4.png,full,,0.030827831476926804,0.06109676510095596,-0.03026893362402916,0,0.24748700857162476,0.24374234676361084,0.003744661808013916
ip3_merged,bird_02,,control,quantize_8,,,0,,control/bird_02/purify/quantize_8/edit_seed0.png,full,,0.10520876199007034,0.04159052297472954,0.0636182390153408,1,0.2892763614654541,0.23729071021080017,0.05198565125465393
ip3_merged,bird_02,,control,quantize_8,,,1,,control/bird_02/purify/quantize_8/edit_seed1.png,full,,0.03441709652543068,0.05175042897462845,-0.01733333244919777,0,0.2410547137260437,0.2474411427974701,-0.006386429071426392
ip3_merged,bird_02,,control,quantize_8,,,2,,control/bird_02/purify/quantize_8/edit_seed2.png,full,,0.105044886469841,0.03974876552820206,0.06529612094163895,1,0.2934405505657196,0.22365611791610718,0.06978443264961243
ip3_merged,bird_02,,control,quantize_8,,,3,,control/bird_02/purify/quantize_8/edit_seed3.png,full,,0.026094647124409676,0.04337111487984657,-0.017276467755436897,0,0.23922277987003326,0.24629351496696472,-0.0070707350969314575
ip3_merged,bird_02,,control,quantize_8,,,4,,control/bird_02/purify/quantize_8/edit_seed4.png,full,,0.04542536661028862,0.05714159086346626,-0.011716224253177643,0,0.23136785626411438,0.23649603128433228,-0.0051281750202178955
ip3_merged,bird_02,bird,N1,adverse_cleaner_0,adverse_cleaner,0.0,0,0.2,N1/bird_02/purify/adverse_cleaner_0/edit_tau0.2_seed0.png,full,,0.032589323818683624,0.05858101695775986,-0.025991693139076233,0,0.23954257369041443,0.2523646950721741,-0.012822121381759644
ip3_merged,bird_02,bird,N1,adverse_cleaner_0,adverse_cleaner,0.0,1,0.2,N1/bird_02/purify/adverse_cleaner_0/edit_tau0.2_seed1.png,full,,0.038821812719106674,0.06581221520900726,-0.02699040248990059,0,0.238283172249794,0.2550913393497467,-0.016808167099952698
ip3_merged,bird_02,bird,N1,adverse_cleaner_0,adverse_cleaner,0.0,2,0.2,N1/bird_02/purify/adverse_cleaner_0/edit_tau0.2_seed2.png,full,,0.1069457083940506,0.052170898765325546,0.05477480962872505,1,0.2999213933944702,0.25946369767189026,0.040457695722579956
ip3_merged,bird_02,bird,N1,adverse_cleaner_0,adverse_cleaner,0.0,3,0.2,N1/bird_02/purify/adverse_cleaner_0/edit_tau0.2_seed3.png,full,,0.03803958743810654,0.06312698125839233,-0.025087393820285797,0,0.2394658327102661,0.2571582496166229,-0.01769241690635681
ip3_merged,bird_02,bird,N1,adverse_cleaner_0,adverse_cleaner,0.0,4,0.2,N1/bird_02/purify/adverse_cleaner_0/edit_tau0.2_seed4.png,full,,0.032078977674245834,0.0529656708240509,-0.02088669314980507,0,0.2417275607585907,0.2501979470252991,-0.008470386266708374
ip3_merged,bird_02,bird,N1,adverse_cleaner_0,adverse_cleaner,0.0,0,0.35,N1/bird_02/purify/adverse_cleaner_0/edit_tau0.35_seed0.png,full,,0.025314968079328537,0.03395636007189751,-0.00864139199256897,0,0.23986251652240753,0.25026845932006836,-0.010405942797660828
ip3_merged,bird_02,bird,N1,adverse_cleaner_0,adverse_cleaner,0.0,1,0.35,N1/bird_02/purify/adverse_cleaner_0/edit_tau0.35_seed1.png,full,,0.02963097020983696,0.04174099862575531,-0.01211002841591835,0,0.2377350926399231,0.2548508048057556,-0.01711571216583252
ip3_merged,bird_02,bird,N1,adverse_cleaner_0,adverse_cleaner,0.0,2,0.35,N1/bird_02/purify/adverse_cleaner_0/edit_tau0.35_seed2.png,full,,0.02534712292253971,0.03815390169620514,-0.012806778773665428,0,0.23644229769706726,0.25195446610450745,-0.015512168407440186
ip3_merged,bird_02,bird,N1,adverse_cleaner_0,adverse_cleaner,0.0,3,0.35,N1/bird_02/purify/adverse_cleaner_0/edit_tau0.35_seed3.png,full,,0.027854185551404953,0.03680121898651123,-0.008947033435106277,0,0.23835408687591553,0.2566301226615906,-0.01827603578567505
ip3_merged,bird_02,bird,N1,adverse_cleaner_0,adverse_cleaner,0.0,4,0.35,N1/bird_02/purify/adverse_cleaner_0/edit_tau0.35_seed4.png,full,,0.02359824627637863,0.03343813493847847,-0.009839888662099838,0,0.23686598241329193,0.25075221061706543,-0.013886228203773499
ip3_merged,bird_02,bird,N1,blur_0.5,blur,0.5,0,0.2,N1/bird_02/purify/blur_0.5/edit_tau0.2_seed0.png,full,,0.02354903519153595,0.06386581063270569,-0.04031677544116974,0,0.23585566878318787,0.2518191933631897,-0.01596352458000183
ip3_merged,bird_02,bird,N1,blur_0.5,blur,0.5,1,0.2,N1/bird_02/purify/blur_0.5/edit_tau0.2_seed1.png,full,,0.03560525178909302,0.07321154326200485,-0.037606291472911835,0,0.22771000862121582,0.2421663999557495,-0.014456391334533691
ip3_merged,bird_02,bird,N1,blur_0.5,blur,0.5,2,0.2,N1/bird_02/purify/blur_0.5/edit_tau0.2_seed2.png,full,,0.036288268864154816,0.07210691273212433,-0.03581864386796951,0,0.2352614849805832,0.23979367315769196,-0.004532188177108765
ip3_merged,bird_02,bird,N1,blur_0.5,blur,0.5,3,0.2,N1/bird_02/purify/blur_0.5/edit_tau0.2_seed3.png,full,,0.03521588444709778,0.0670844167470932,-0.03186853229999542,0,0.23045074939727783,0.24459490180015564,-0.014144152402877808
ip3_merged,bird_02,bird,N1,blur_0.5,blur,0.5,4,0.2,N1/bird_02/purify/blur_0.5/edit_tau0.2_seed4.png,full,,0.025998430326581,0.06204069405794144,-0.036042263731360435,0,0.24111446738243103,0.2496451586484909,-0.008530691266059875
ip3_merged,bird_02,bird,N1,blur_1,blur,1.0,0,0.2,N1/bird_02/purify/blur_1/edit_tau0.2_seed0.png,full,,0.0285269096493721,0.051457323133945465,-0.022930413484573364,0,0.2366221845149994,0.24941176176071167,-0.01278957724571228
ip3_merged,bird_02,bird,N1,blur_1,blur,1.0,1,0.2,N1/bird_02/purify/blur_1/edit_tau0.2_seed1.png,full,,0.03165215253829956,0.05105787143111229,-0.01940571889281273,0,0.23104536533355713,0.2457754909992218,-0.014730125665664673
ip3_merged,bird_02,bird,N1,blur_1,blur,1.0,2,0.2,N1/bird_02/purify/blur_1/edit_tau0.2_seed2.png,full,,0.11603686213493347,0.057959359139204025,0.058077502995729446,1,0.2844010889530182,0.2375676929950714,0.04683339595794678
ip3_merged,bird_02,bird,N1,blur_1,blur,1.0,3,0.2,N1/bird_02/purify/blur_1/edit_tau0.2_seed3.png,full,,0.033273614943027496,0.051982127130031586,-0.01870851218700409,0,0.23240330815315247,0.24724820256233215,-0.014844894409179688
ip3_merged,bird_02,bird,N1,blur_1,blur,1.0,4,0.2,N1/bird_02/purify/blur_1/edit_tau0.2_seed4.png,full,,0.02600596845149994,0.04273468255996704,-0.016728714108467102,0,0.239927738904953,0.2473340630531311,-0.007406324148178101
ip3_merged,bird_02,bird,N1,blur_2,blur,2.0,0,0.2,N1/bird_02/purify/blur_2/edit_tau0.2_seed0.png,full,,0.030382126569747925,0.051440805196762085,-0.02105867862701416,0,0.23271630704402924,0.23920343816280365,-0.006487131118774414
ip3_merged,bird_02,bird,N1,blur_2,blur,2.0,1,0.2,N1/bird_02/purify/blur_2/edit_tau0.2_seed1.png,full,,0.03208201378583908,0.052366845309734344,-0.020284831523895264,0,0.23208332061767578,0.24059924483299255,-0.008515924215316772
ip3_merged,bird_02,bird,N1,blur_2,blur,2.0,2,0.2,N1/bird_02/purify/blur_2/edit_tau0.2_seed2.png,full,,0.03501126170158386,0.05630417913198471,-0.02129291743040085,0,0.2322075068950653,0.23805682361125946,-0.005849316716194153
ip3_merged,bird_02,bird,N1,blur_2,blur,2.0,3,0.2,N1/bird_02/purify/blur_2/edit_tau0.2_seed3.png,full,,0.030532106757164,0.05002996698021889,-0.019497860223054886,0,0.23359207808971405,0.24223285913467407,-0.008640781044960022
ip3_merged,bird_02,bird,N1,blur_2,blur,2.0,4,0.2,N1/bird_02/purify/blur_2/edit_tau0.2_seed4.png,full,,0.02635723538696766,0.04361607879400253,-0.017258843407034874,0,0.2361372411251068,0.2417384684085846,-0.005601227283477783
ip3_merged,bird_02,bird,N1,blur_3,blur,3.0,0,0.2,N1/bird_02/purify/blur_3/edit_tau0.2_seed0.png,full,,0.02355087921023369,0.046289049088954926,-0.022738169878721237,0,0.22975632548332214,0.23428350687026978,-0.004527181386947632
ip3_merged,bird_02,bird,N1,blur_3,blur,3.0,1,0.2,N1/bird_02/purify/blur_3/edit_tau0.2_seed1.png,full,,0.02699006162583828,0.05088704451918602,-0.02389698289334774,0,0.22939929366111755,0.23606620728969574,-0.006666913628578186
