batch,image_id,condition,purify_dir,seed,tau,png,ring_px,g_ring,g_rest,seam
ip3_merged,bird_02,mist,identity_0,0,0.2,mist/bird_02/purify/identity_0/edit_tau0.2_seed0.png,4384,0.10466007888317108,0.024470308795571327,4.2770232185264705
ip3_merged,bird_02,mist,identity_0,1,0.2,mist/bird_02/purify/identity_0/edit_tau0.2_seed1.png,4384,0.1038241982460022,0.022143280133605003,4.6887451912978735
ip3_merged,bird_02,mist,identity_0,2,0.2,mist/bird_02/purify/identity_0/edit_tau0.2_seed2.png,4384,0.10397235304117203,0.026230137795209885,3.963850813630088
ip3_merged,bird_02,mist,identity_0,3,0.2,mist/bird_02/purify/identity_0/edit_tau0.2_seed3.png,4384,0.10671135038137436,0.020981784909963608,5.085904313636368
ip3_merged,bird_02,mist,identity_0,4,0.2,mist/bird_02/purify/identity_0/edit_tau0.2_seed4.png,4384,0.10717926919460297,0.02509794756770134,4.270439600907145
ip3_merged,bird_02,mist,identity_0,0,0.35,mist/bird_02/purify/identity_0/edit_tau0.35_seed0.png,4384,0.10653916746377945,0.023773103952407837,4.481500088379866
ip3_merged,bird_02,mist,identity_0,1,0.35,mist/bird_02/purify/identity_0/edit_tau0.35_seed1.png,4384,0.10235387086868286,0.02076588198542595,4.928944069918029
ip3_merged,bird_02,mist,identity_0,2,0.35,mist/bird_02/purify/identity_0/edit_tau0.35_seed2.png,4384,0.10097059607505798,0.026737816631793976,3.776321659525247
ip3_merged,bird_02,mist,identity_0,3,0.35,mist/bird_02/purify/identity_0/edit_tau0.35_seed3.png,4384,0.10427150130271912,0.020434606820344925,5.102691831530873
ip3_merged,bird_02,mist,identity_0,4,0.35,mist/bird_02/purify/identity_0/edit_tau0.35_seed4.png,4384,0.10719892382621765,0.023001227527856827,4.660574036598214
ip3_merged,bird_02,mist,jpeg_30,0,0.2,mist/bird_02/purify/jpeg_30/edit_tau0.2_seed0.png,4384,0.10480822622776031,0.01515049859881401,6.917807063852325
ip3_merged,bird_02,mist,jpeg_30,1,0.2,mist/bird_02/purify/jpeg_30/edit_tau0.2_seed1.png,4384,0.09988624602556229,0.014687087386846542,6.800956744835493
ip3_merged,bird_02,mist,jpeg_30,2,0.2,mist/bird_02/purify/jpeg_30/edit_tau0.2_seed2.png,4384,0.09642671048641205,0.018310708925127983,5.266137476200314
ip3_merged,bird_02,mist,jpeg_30,3,0.2,mist/bird_02/purify/jpeg_30/edit_tau0.2_seed3.png,4384,0.10266878455877304,0.01365822646766901,7.5169924002801425
ip3_merged,bird_02,mist,jpeg_30,4,0.2,mist/bird_02/purify/jpeg_30/edit_tau0.2_seed4.png,4384,0.10350719839334488,0.015179531648755074,6.818866404342183
ip3_merged,bird_02,mist,jpeg_30,0,0.35,mist/bird_02/purify/jpeg_30/edit_tau0.35_seed0.png,4384,0.10618513822555542,0.015932638198137283,6.664629981867645
ip3_merged,bird_02,mist,jpeg_30,1,0.35,mist/bird_02/purify/jpeg_30/edit_tau0.35_seed1.png,4384,0.10289803147315979,0.015313928946852684,6.719244410122941
ip3_merged,bird_02,mist,jpeg_30,2,0.35,mist/bird_02/purify/jpeg_30/edit_tau0.35_seed2.png,4384,0.09684593975543976,0.019777925685048103,4.896668199570303
ip3_merged,bird_02,mist,jpeg_30,3,0.35,mist/bird_02/purify/jpeg_30/edit_tau0.35_seed3.png,4384,0.1045304611325264,0.014399612322449684,7.2592552349175685
ip3_merged,bird_02,mist,jpeg_30,4,0.35,mist/bird_02/purify/jpeg_30/edit_tau0.35_seed4.png,4384,0.1041085422039032,0.016118671745061874,6.458878488905139
ip3_merged,bird_02,mist,jpeg_75,0,0.2,mist/bird_02/purify/jpeg_75/edit_tau0.2_seed0.png,4384,0.10464861243963242,0.022757776081562042,4.598367259813973
ip3_merged,bird_02,mist,jpeg_75,1,0.2,mist/bird_02/purify/jpeg_75/edit_tau0.2_seed1.png,4384,0.10420095920562744,0.019225044175982475,5.420063447022085
ip3_merged,bird_02,mist,jpeg_75,2,0.2,mist/bird_02/purify/jpeg_75/edit_tau0.2_seed2.png,4384,0.09961680322885513,0.024694524705410004,4.0339631726959855
ip3_merged,bird_02,mist,jpeg_75,3,0.2,mist/bird_02/purify/jpeg_75/edit_tau0.2_seed3.png,4384,0.10449223965406418,0.017942745238542557,5.823648403010587
ip3_merged,bird_02,mist,jpeg_75,4,0.2,mist/bird_02/purify/jpeg_75/edit_tau0.2_seed4.png,4384,0.10624121129512787,0.020324867218732834,5.22715401541263
ip3_merged,bird_02,mist,jpeg_75,0,0.35,mist/bird_02/purify/jpeg_75/edit_tau0.35_seed0.png,4384,0.10813908278942108,0.01961931400001049,5.511868701900752
ip3_merged,bird_02,mist,jpeg_75,1,0.35,mist/bird_02/purify/jpeg_75/edit_tau0.35_seed1.png,4384,0.1062375009059906,0.01886535994708538,5.631352977307165
ip3_merged,bird_02,mist,jpeg_75,2,0.35,mist/bird_02/purify/jpeg_75/edit_tau0.35_seed2.png,4384,0.10388728231191635,0.022839993238449097,4.548481307649047
ip3_merged,bird_02,mist,jpeg_75,3,0.35,mist/bird_02/purify/jpeg_75/edit_tau0.35_seed3.png,4384,0.10630878061056137,0.018711691722273827,5.681409366316924
ip3_merged,bird_02,mist,jpeg_75,4,0.35,mist/bird_02/purify/jpeg_75/edit_tau0.35_seed4.png,4384,0.10753865540027618,0.02039145492017269,5.273711749419666
ip3_merged,bird_02,mist,noise_0.01,0,0.2,mist/bird_02/purify/noise_0.01/edit_tau0.2_seed0.png,4384,0.1047157496213913,0.025293808430433273,4.1399755955848185
ip3_merged,bird_02,mist,noise_0.01,1,0.2,mist/bird_02/purify/noise_0.01/edit_tau0.2_seed1.png,4384,0.10574904084205627,0.02417503297328949,4.3743080292339735
ip3_merged,bird_02,mist,noise_0.01,2,0.2,mist/bird_02/purify/noise_0.01/edit_tau0.2_seed2.png,4384,0.10561816394329071,0.027779653668403625,3.8019971452495116
ip3_merged,bird_02,mist,noise_0.01,3,0.2,mist/bird_02/purify/noise_0.01/edit_tau0.2_seed3.png,4384,0.10799045860767365,0.022406848147511482,4.819529185753291
ip3_merged,bird_02,mist,noise_0.01,4,0.2,mist/bird_02/purify/noise_0.01/edit_tau0.2_seed4.png,4384,0.1083664745092392,0.0269814133644104,4.016337952561783
ip3_merged,bird_02,mist,noise_0.02,0,0.2,mist/bird_02/purify/noise_0.02/edit_tau0.2_seed0.png,4384,0.10702814906835556,0.029208531603217125,3.664276949018797
ip3_merged,bird_02,mist,noise_0.02,1,0.2,mist/bird_02/purify/noise_0.02/edit_tau0.2_seed1.png,4384,0.10822278261184692,0.02765524946153164,3.913281735620735
ip3_merged,bird_02,mist,noise_0.02,2,0.2,mist/bird_02/purify/noise_0.02/edit_tau0.2_seed2.png,4384,0.108458511531353,0.03185846656560898,3.4043858108485767
ip3_merged,bird_02,mist,noise_0.02,3,0.2,mist/bird_02/purify/noise_0.02/edit_tau0.2_seed3.png,4384,0.11020972579717636,0.025954876095056534,4.246205044229332
ip3_merged,bird_02,mist,noise_0.02,4,0.2,mist/bird_02/purify/noise_0.02/edit_tau0.2_seed4.png,4384,0.11010054498910904,0.031438831239938736,3.5020559176907744
ip3_merged,bird_02,mist,noise_0.04,0,0.2,mist/bird_02/purify/noise_0.04/edit_tau0.2_seed0.png,4384,0.11207670718431473,0.04095301404595375,2.7367144957524356
ip3_merged,bird_02,mist,noise_0.04,1,0.2,mist/bird_02/purify/noise_0.04/edit_tau0.2_seed1.png,4384,0.11394581198692322,0.03788762539625168,3.0074677627644664
ip3_merged,bird_02,mist,noise_0.04,2,0.2,mist/bird_02/purify/noise_0.04/edit_tau0.2_seed2.png,4384,0.11396536976099014,0.043819352984428406,2.6007999205622396
ip3_merged,bird_02,mist,noise_0.04,3,0.2,mist/bird_02/purify/noise_0.04/edit_tau0.2_seed3.png,4384,0.1155225858092308,0.03539086878299713,3.264191860266833
ip3_merged,bird_02,mist,noise_0.04,4,0.2,mist/bird_02/purify/noise_0.04/edit_tau0.2_seed4.png,4384,0.11520963162183762,0.04324815422296524,2.663920199411887
ip3_merged,bird_02,mist,noise_0.08,0,0.2,mist/bird_02/purify/noise_0.08/edit_tau0.2_seed0.png,4384,0.12421003729104996,0.06813695281744003,1.8229467587704877
ip3_merged,bird_02,mist,noise_0.08,1,0.2,mist/bird_02/purify/noise_0.08/edit_tau0.2_seed1.png,4384,0.12233604490756989,0.062519371509552,1.9567702290301945
ip3_merged,bird_02,mist,noise_0.08,2,0.2,mist/bird_02/purify/noise_0.08/edit_tau0.2_seed2.png,4384,0.12960755825042725,0.07080070674419403,1.8305969560262283
ip3_merged,bird_02,mist,noise_0.08,3,0.2,mist/bird_02/purify/noise_0.08/edit_tau0.2_seed3.png,4384,0.1276976466178894,0.05936088785529137,2.151208501617898
ip3_merged,bird_02,mist,noise_0.08,4,0.2,mist/bird_02/purify/noise_0.08/edit_tau0.2_seed4.png,4384,0.12885718047618866,0.06973861902952194,1.8477162620848642
ip3_merged,bird_02,mist,quantize_16,0,0.2,mist/bird_02/purify/quantize_16/edit_tau0.2_seed0.png,4384,0.10196319967508316,0.02754756063222885,3.701351311512964
ip3_merged,bird_02,mist,quantize_16,1,0.2,mist/bird_02/purify/quantize_16/edit_tau0.2_seed1.png,4384,0.10076043754816055,0.024704135954380035,4.07868697509721
ip3_merged,bird_02,mist,quantize_16,2,0.2,mist/bird_02/purify/quantize_16/edit_tau0.2_seed2.png,4384,0.10087624192237854,0.029340393841266632,3.438135236634018
ip3_merged,bird_02,mist,quantize_16,3,0.2,mist/bird_02/purify/quantize_16/edit_tau0.2_seed3.png,4384,0.10403739660978317,0.023393992334604263,4.4471843506544895
ip3_merged,bird_02,mist,quantize_16,4,0.2,mist/bird_02/purify/quantize_16/edit_tau0.2_seed4.png,4384,0.10373854637145996,0.028138423338532448,3.6867220712185937
ip3_merged,bird_02,mist,quantize_32,0,0.2,mist/bird_02/purify/quantize_32/edit_tau0.2_seed0.png,4384,0.10550236701965332,0.025842297822237015,4.08254589995746
ip3_merged,bird_02,mist,quantize_32,1,0.2,mist/bird_02/purify/quantize_32/edit_tau0.2_seed1.png,4384,0.1045396625995636,0.023568155243992805,4.43563195834809
ip3_merged,bird_02,mist,quantize_32,2,0.2,mist/bird_02/purify/quantize_32/edit_tau0.2_seed2.png,4384,0.10473591834306717,0.027334462851285934,3.8316435524226855
ip3_merged,bird_02,mist,quantize_32,3,0.2,mist/bird_02/purify/quantize_32/edit_tau0.2_seed3.png,4384,0.10812181979417801,0.02211417257785797,4.889254590625562
ip3_merged,bird_02,mist,quantize_32,4,0.2,mist/bird_02/purify/quantize_32/edit_tau0.2_seed4.png,4384,0.10731243342161179,0.026357337832450867,4.071444320506826
ip3_merged,bird_02,mist,quantize_64,0,0.2,mist/bird_02/purify/quantize_64/edit_tau0.2_seed0.png,4384,0.10428537428379059,0.024949513375759125,4.179856044211025
ip3_merged,bird_02,mist,quantize_64,1,0.2,mist/bird_02/purify/quantize_64/edit_tau0.2_seed1.png,4384,0.10376185923814774,0.022495942190289497,4.612470033948484
ip3_merged,bird_02,mist,quantize_64,2,0.2,mist/bird_02/purify/quantize_64/edit_tau0.2_seed2.png,4384,0.10361236333847046,0.026535887271165848,3.9046127336792185
ip3_merged,bird_02,mist,quantize_64,3,0.2,mist/bird_02/purify/quantize_64/edit_tau0.2_seed3.png,4384,0.10681728273630142,0.021198518574237823,5.038903183834484
ip3_merged,bird_02,mist,quantize_64,4,0.2,mist/bird_02/purify/quantize_64/edit_tau0.2_seed4.png,4384,0.1068221926689148,0.02536883018910885,4.210765410648492
ip3_merged,bird_02,mist,quantize_8,0,0.2,mist/bird_02/purify/quantize_8/edit_tau0.2_seed0.png,4384,0.10398630052804947,0.03174130246043205,3.2760565089500124
ip3_merged,bird_02,mist,quantize_8,1,0.2,mist/bird_02/purify/quantize_8/edit_tau0.2_seed1.png,4384,0.10301075875759125,0.028629325330257416,3.5980854445327246
ip3_merged,bird_02,mist,quantize_8,2,0.2,mist/bird_02/purify/quantize_8/edit_tau0.2_seed2.png,4384,0.10465437918901443,0.0321306474506855,3.2571512712166544
ip3_merged,bird_02,mist,quantize_8,3,0.2,mist/bird_02/purify/quantize_8/edit_tau0.2_seed3.png,4384,0.0978916585445404,0.02975674532353878,3.289730025249239
ip3_merged,bird_02,mist,quantize_8,4,0.2,mist/bird_02/purify/quantize_8/edit_tau0.2_seed4.png,4384,0.10596990585327148,0.03448239713907242,3.0731594855740383
ip3_merged,bird_02,dia_r,adverse_cleaner_0,0,0.2,dia_r/bird_02/purify/adverse_cleaner_0/edit_tau0.2_seed0.png,4384,0.09695959836244583,0.019270816817879677,5.031421308124607
ip3_merged,bird_02,dia_r,adverse_cleaner_0,1,0.2,dia_r/bird_02/purify/adverse_cleaner_0/edit_tau0.2_seed1.png,4384,0.0964520275592804,0.017485274001955986,5.5161862232465335
ip3_merged,bird_02,dia_r,adverse_cleaner_0,2,0.2,dia_r/bird_02/purify/adverse_cleaner_0/edit_tau0.2_seed2.png,4384,0.09476500749588013,0.019266583025455475,4.91862035788465
ip3_merged,bird_02,dia_r,adverse_cleaner_0,3,0.2,dia_r/bird_02/purify/adverse_cleaner_0/edit_tau0.2_seed3.png,4384,0.09581836313009262,0.016458094120025635,5.821959847313315
ip3_merged,bird_02,dia_r,adverse_cleaner_0,4,0.2,dia_r/bird_02/purify/adverse_cleaner_0/edit_tau0.2_seed4.png,4384,0.09951608628034592,0.01929459534585476,5.157718236455573
ip3_merged,bird_02,dia_r,adverse_cleaner_0,0,0.35,dia_r/bird_02/purify/adverse_cleaner_0/edit_tau0.35_seed0.png,4384,0.09766389429569244,0.02094559371471405,4.662741750169852
ip3_merged,bird_02,dia_r,adverse_cleaner_0,1,0.35,dia_r/bird_02/purify/adverse_cleaner_0/edit_tau0.35_seed1.png,4384,0.0970034971833229,0.019492965191602707,4.976333576233473
ip3_merged,bird_02,dia_r,adverse_cleaner_0,2,0.35,dia_r/bird_02/purify/adverse_cleaner_0/edit_tau0.35_seed2.png,4384,0.09507282078266144,0.02153552882373333,4.414696363429255
ip3_merged,bird_02,dia_r,adverse_cleaner_0,3,0.35,dia_r/bird_02/purify/adverse_cleaner_0/edit_tau0.35_seed3.png,4384,0.09721878916025162,0.017846817150712013,5.44740209636613
ip3_merged,bird_02,dia_r,adverse_cleaner_0,4,0.35,dia_r/bird_02/purify/adverse_cleaner_0/edit_tau0.35_seed4.png,4384,0.0994119867682457,0.020621275529265404,4.820845666271308
ip3_merged,bird_02,dia_r,blur_0.5,0,0.2,dia_r/bird_02/purify/blur_0.5/edit_tau0.2_seed0.png,4384,0.10273006558418274,0.022586792707443237,4.548236082687788
ip3_merged,bird_02,dia_r,blur_0.5,1,0.2,dia_r/bird_02/purify/blur_0.5/edit_tau0.2_seed1.png,4384,0.10070887207984924,0.020447559654712677,4.925226960110042
ip3_merged,bird_02,dia_r,blur_0.5,2,0.2,dia_r/bird_02/purify/blur_0.5/edit_tau0.2_seed2.png,4384,0.09775190055370331,0.0254684966057539,3.8381496193858173
ip3_merged,bird_02,dia_r,blur_0.5,3,0.2,dia_r/bird_02/purify/blur_0.5/edit_tau0.2_seed3.png,4384,0.1032126173377037,0.019260762259364128,5.358698474538523
ip3_merged,bird_02,dia_r,blur_0.5,4,0.2,dia_r/bird_02/purify/blur_0.5/edit_tau0.2_seed4.png,4384,0.10314160585403442,0.023112324997782707,4.462623551024372
ip3_merged,bird_02,dia_r,blur_1,0,0.2,dia_r/bird_02/purify/blur_1/edit_tau0.2_seed0.png,4384,0.09651786834001541,0.011136011220514774,8.667184903891805
ip3_merged,bird_02,dia_r,blur_1,1,0.2,dia_r/bird_02/purify/blur_1/edit_tau0.2_seed1.png,4384,0.09660123288631439,0.01055335346609354,9.153605363137011
ip3_merged,bird_02,dia_r,blur_1,2,0.2,dia_r/bird_02/purify/blur_1/edit_tau0.2_seed2.png,4384,0.0914083868265152,0.01470896601676941,6.214467197918756
ip3_merged,bird_02,dia_r,blur_1,3,0.2,dia_r/bird_02/purify/blur_1/edit_tau0.2_seed3.png,4384,0.09853943437337875,0.009963768534362316,9.889775543615166
ip3_merged,bird_02,dia_r,blur_1,4,0.2,dia_r/bird_02/purify/blur_1/edit_tau0.2_seed4.png,4384,0.09645488858222961,0.012212544679641724,7.8980172529497175
ip3_merged,bird_02,dia_r,blur_2,0,0.2,dia_r/bird_02/purify/blur_2/edit_tau0.2_seed0.png,4384,0.08764010667800903,0.010027680546045303,8.739818373309904
ip3_merged,bird_02,dia_r,blur_2,1,0.2,dia_r/bird_02/purify/blur_2/edit_tau0.2_seed1.png,4384,0.08866380155086517,0.00989466905593872,8.960764736001927
ip3_merged,bird_02,dia_r,blur_2,2,0.2,dia_r/bird_02/purify/blur_2/edit_tau0.2_seed2.png,4384,0.08517906814813614,0.013329330831766129,6.390348414576035
ip3_merged,bird_02,dia_r,blur_2,3,0.2,dia_r/bird_02/purify/blur_2/edit_tau0.2_seed3.png,4384,0.09078963100910187,0.009166457690298557,9.90454918099827
ip3_merged,bird_02,dia_r,blur_2,4,0.2,dia_r/bird_02/purify/blur_2/edit_tau0.2_seed4.png,4384,0.08875410258769989,0.011339129880070686,7.827241025229937
ip3_merged,bird_02,dia_r,blur_3,0,0.2,dia_r/bird_02/purify/blur_3/edit_tau0.2_seed0.png,4384,0.08184193074703217,0.00986921414732933,8.292649194280488
ip3_merged,bird_02,dia_r,blur_3,1,0.2,dia_r/bird_02/purify/blur_3/edit_tau0.2_seed1.png,4384,0.08273343741893768,0.009425222873687744,8.777875974678901
ip3_merged,bird_02,dia_r,blur_3,2,0.2,dia_r/bird_02/purify/blur_3/edit_tau0.2_seed2.png,4384,0.07752522826194763,0.011058944277465343,7.010183460271132
ip3_merged,bird_02,dia_r,blur_3,3,0.2,dia_r/bird_02/purify/blur_3/edit_tau0.2_seed3.png,4384,0.08351092040538788,0.00887572392821312,9.408913693218091
ip3_merged,bird_02,dia_r,blur_3,4,0.2,dia_r/bird_02/purify/blur_3/edit_tau0.2_seed4.png,4384,0.08222931623458862,0.0106810899451375,7.6985885014499855
ip3_merged,bird_02,dia_r,crop_resize_0.1,0,0.2,dia_r/bird_02/purify/crop_resize_0.1/edit_tau0.2_seed0.png,4384,0.09154339134693146,0.021906781941652298,4.178769460103864
ip3_merged,bird_02,dia_r,crop_resize_0.1,1,0.2,dia_r/bird_02/purify/crop_resize_0.1/edit_tau0.2_seed1.png,4384,0.08859904855489731,0.019352223724126816,4.578236063095893
ip3_merged,bird_02,dia_r,crop_resize_0.1,2,0.2,dia_r/bird_02/purify/crop_resize_0.1/edit_tau0.2_seed2.png,4384,0.08925262093544006,0.022790459915995598,3.916227283890733
ip3_merged,bird_02,dia_r,crop_resize_0.1,3,0.2,dia_r/bird_02/purify/crop_resize_0.1/edit_tau0.2_seed3.png,4384,0.09075327962636948,0.018283003941178322,4.963805724614448
ip3_merged,bird_02,dia_r,crop_resize_0.1,4,0.2,dia_r/bird_02/purify/crop_resize_0.1/edit_tau0.2_seed4.png,4384,0.09340184926986694,0.02130901627242565,4.383207937699641
ip3_merged,bird_02,dia_r,crop_resize_0.1,0,0.35,dia_r/bird_02/purify/crop_resize_0.1/edit_tau0.35_seed0.png,4384,0.09210216999053955,0.023338478058576584,3.9463657295636385
ip3_merged,bird_02,dia_r,crop_resize_0.1,1,0.35,dia_r/bird_02/purify/crop_resize_0.1/edit_tau0.35_seed1.png,4384,0.09021034091711044,0.020999852567911148,4.295760678575261
ip3_merged,bird_02,dia_r,crop_resize_0.1,2,0.35,dia_r/bird_02/purify/crop_resize_0.1/edit_tau0.35_seed2.png,4384,0.08992661535739899,0.022869296371936798,3.9321986079007254
ip3_merged,bird_02,dia_r,crop_resize_0.1,3,0.35,dia_r/bird_02/purify/crop_resize_0.1/edit_tau0.35_seed3.png,4384,0.09246262907981873,0.019945060834288597,4.635865984467763
ip3_merged,bird_02,dia_r,crop_resize_0.1,4,0.35,dia_r/bird_02/purify/crop_resize_0.1/edit_tau0.35_seed4.png,4384,0.0951993316411972,0.022611774504184723,4.210166328325043
ip3_merged,bird_02,dia_r,diffpure_150,0,0.2,dia_r/bird_02/purify/diffpure_150/edit_tau0.2_seed0.png,4384,0.09585302323102951,0.012552760541439056,7.636011450596895
ip3_merged,bird_02,dia_r,diffpure_150,1,0.2,dia_r/bird_02/purify/diffpure_150/edit_tau0.2_seed1.png,4384,0.09429925680160522,0.010552133433520794,8.936511028380885
ip3_merged,bird_02,dia_r,diffpure_150,2,0.2,dia_r/bird_02/purify/diffpure_150/edit_tau0.2_seed2.png,4384,0.07635268568992615,0.013157038949429989,5.803181550453191
ip3_merged,bird_02,dia_r,diffpure_150,3,0.2,dia_r/bird_02/purify/diffpure_150/edit_tau0.2_seed3.png,4384,0.09285116195678711,0.010428594425320625,8.903516444300921
ip3_merged,bird_02,dia_r,diffpure_150,4,0.2,dia_r/bird_02/purify/diffpure_150/edit_tau0.2_seed4.png,4384,0.09691863507032394,0.012606533244252205,7.687968864438827
ip3_merged,bird_02,dia_r,diffpure_150,0,0.35,dia_r/bird_02/purify/diffpure_150/edit_tau0.35_seed0.png,4384,0.09712355583906174,0.011981714516878128,8.105981468866409
ip3_merged,bird_02,dia_r,diffpure_150,1,0.35,dia_r/bird_02/purify/diffpure_150/edit_tau0.35_seed1.png,4384,0.09513992071151733,0.011016476899385452,8.636147616015485
ip3_merged,bird_02,dia_r,diffpure_150,2,0.35,dia_r/bird_02/purify/diffpure_150/edit_tau0.35_seed2.png,4384,0.08202396333217621,0.013110388070344925,6.256410023263196
ip3_merged,bird_02,dia_r,diffpure_150,3,0.35,dia_r/bird_02/purify/diffpure_150/edit_tau0.35_seed3.png,4384,0.0863608568906784,0.009612847119569778,8.983899963920727
ip3_merged,bird_02,dia_r,diffpure_150,4,0.35,dia_r/bird_02/purify/diffpure_150/edit_tau0.35_seed4.png,4384,0.0964745506644249,0.01270473562180996,7.593589787008949
ip3_merged,bird_02,dia_r,identity_0,0,0.05,dia_r/bird_02/purify/identity_0/edit_tau0.05_seed0.png,4384,0.10383346676826477,0.030534852296113968,3.400490225442459
ip3_merged,bird_02,dia_r,identity_0,1,0.05,dia_r/bird_02/purify/identity_0/edit_tau0.05_seed1.png,4384,0.1021515429019928,0.027255909517407417,3.7478676995442806
ip3_merged,bird_02,dia_r,identity_0,2,0.05,dia_r/bird_02/purify/identity_0/edit_tau0.05_seed2.png,4384,0.10264278203248978,0.03236586973071098,3.171327787156456
ip3_merged,bird_02,dia_r,identity_0,3,0.05,dia_r/bird_02/purify/identity_0/edit_tau0.05_seed3.png,4384,0.10467301309108734,0.025523705407977104,4.101011644585631
ip3_merged,bird_02,dia_r,identity_0,4,0.05,dia_r/bird_02/purify/identity_0/edit_tau0.05_seed4.png,4384,0.10597509890794754,0.03152218461036682,3.361921142771783
ip3_merged,bird_02,dia_r,identity_0,0,0.1,dia_r/bird_02/purify/identity_0/edit_tau0.1_seed0.png,4384,0.10434777289628983,0.031064067035913467,3.359114979234765
ip3_merged,bird_02,dia_r,identity_0,1,0.1,dia_r/bird_02/purify/identity_0/edit_tau0.1_seed1.png,4384,0.10279478877782822,0.028222810477018356,3.6422591173736336
ip3_merged,bird_02,dia_r,identity_0,2,0.1,dia_r/bird_02/purify/identity_0/edit_tau0.1_seed2.png,4384,0.10221102088689804,0.03417229652404785,2.9910492206741135
ip3_merged,bird_02,dia_r,identity_0,3,0.1,dia_r/bird_02/purify/identity_0/edit_tau0.1_seed3.png,4384,0.10508602112531662,0.026217566803097725,4.008229364477112
ip3_merged,bird_02,dia_r,identity_0,4,0.1,dia_r/bird_02/purify/identity_0/edit_tau0.1_seed4.png,4384,0.10585586726665497,0.03218398988246918,3.2890846552345994
ip3_merged,bird_02,dia_r,identity_0,0,0.2,dia_r/bird_02/purify/identity_0/edit_tau0.2_seed0.png,4384,0.10540878027677536,0.03157941624522209,3.3378951484805715
ip3_merged,bird_02,dia_r,identity_0,1,0.2,dia_r/bird_02/purify/identity_0/edit_tau0.2_seed1.png,4384,0.10366766154766083,0.028487399220466614,3.6390707605621424
ip3_merged,bird_02,dia_r,identity_0,2,0.2,dia_r/bird_02/purify/identity_0/edit_tau0.2_seed2.png,4384,0.10261481255292892,0.03551264852285385,2.889528571401597
ip3_merged,bird_02,dia_r,identity_0,3,0.2,dia_r/bird_02/purify/identity_0/edit_tau0.2_seed3.png,4384,0.10572388768196106,0.026940811425447464,3.9243022792586535
ip3_merged,bird_02,dia_r,identity_0,4,0.2,dia_r/bird_02/purify/identity_0/edit_tau0.2_seed4.png,4384,0.10609918087720871,0.032419972121715546,3.272648738835323
ip3_merged,bird_02,dia_r,identity_0,0,0.35,dia_r/bird_02/purify/identity_0/edit_tau0.35_seed0.png,4384,0.10671769827604294,0.03357406333088875,3.1785755934361606
ip3_merged,bird_02,dia_r,identity_0,1,0.35,dia_r/bird_02/purify/identity_0/edit_tau0.35_seed1.png,4384,0.10539819300174713,0.031096793711185455,3.389358850968472
ip3_merged,bird_02,dia_r,identity_0,2,0.35,dia_r/bird_02/purify/identity_0/edit_tau0.35_seed2.png,4384,0.10508732497692108,0.03636082634329796,2.890124772873618
ip3_merged,bird_02,dia_r,identity_0,3,0.35,dia_r/bird_02/purify/identity_0/edit_tau0.35_seed3.png,4384,0.10645922273397446,0.029502546414732933,3.6084757307867847
ip3_merged,bird_02,dia_r,identity_0,4,0.35,dia_r/bird_02/purify/identity_0/edit_tau0.35_seed4.png,4384,0.10791860520839691,0.033918216824531555,3.1817299171914053
ip3_merged,bird_02,dia_r,jpeg_30,0,0.2,dia_r/bird_02/purify/jpeg_30/edit_tau0.2_seed0.png,4384,0.09658821672201157,0.019632570445537567,4.919794735485889
ip3_merged,bird_02,dia_r,jpeg_30,1,0.2,dia_r/bird_02/purify/jpeg_30/edit_tau0.2_seed1.png,4384,0.10099229961633682,0.014500376768410206,6.964805206741495
ip3_merged,bird_02,dia_r,jpeg_30,2,0.2,dia_r/bird_02/purify/jpeg_30/edit_tau0.2_seed2.png,4384,0.08929821848869324,0.019057005643844604,4.68584730243476
ip3_merged,bird_02,dia_r,jpeg_30,3,0.2,dia_r/bird_02/purify/jpeg_30/edit_tau0.2_seed3.png,4384,0.10212550312280655,0.013244862668216228,7.710574709685567
ip3_merged,bird_02,dia_r,jpeg_30,4,0.2,dia_r/bird_02/purify/jpeg_30/edit_tau0.2_seed4.png,4384,0.10313819348812103,0.015310139395296574,6.7365940195035785
ip3_merged,bird_02,dia_r,jpeg_30,0,0.35,dia_r/bird_02/purify/jpeg_30/edit_tau0.35_seed0.png,4384,0.09796711802482605,0.018052173778414726,5.426887599651124
ip3_merged,bird_02,dia_r,jpeg_30,1,0.35,dia_r/bird_02/purify/jpeg_30/edit_tau0.35_seed1.png,4384,0.10079194605350494,0.014918221160769463,6.756297883460673
ip3_merged,bird_02,dia_r,jpeg_30,2,0.35,dia_r/bird_02/purify/jpeg_30/edit_tau0.35_seed2.png,4384,0.09212607890367508,0.01870175078511238,4.92606708121747
ip3_merged,bird_02,dia_r,jpeg_30,3,0.35,dia_r/bird_02/purify/jpeg_30/edit_tau0.35_seed3.png,4384,0.10219640284776688,0.013983406126499176,7.308405543203108
ip3_merged,bird_02,dia_r,jpeg_30,4,0.35,dia_r/bird_02/purify/jpeg_30/edit_tau0.35_seed4.png,4384,0.10291732847690582,0.015952782705426216,6.451371549234435
ip3_merged,bird_02,dia_r,jpeg_75,0,0.2,dia_r/bird_02/purify/jpeg_75/edit_tau0.2_seed0.png,4384,0.10140679031610489,0.020924324169754982,4.846359169998098
