image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips
car_00,L,16,a wrecked car after an accident,1,20,10,1,12.0,rotate,200,1619.6,0.09503161907196045,20.541593551635742,10174.7,0.55,512.0,329.6666666666667,176.33333333333334,,,,0.6995677947998047,0.4240496754646301,0.27551811933517456,0.07595032453536987,120.0,0.0,20.542312622070312,0.9137254953384399,0.8194307088851929,0.09494882076978683
car_01,L,16,a wrecked car after an accident,1,20,10,1,12.1,rotate,200,1621.6,0.172268807888031,20.439697265625,10178.4,0.95,512.0,292.6666666666667,138.33333333333334,,,,0.7366551160812378,0.3465619385242462,0.3900931477546692,0.15343806147575378,120.0,0.0,20.442974090576172,0.525303840637207,0.7820922136306763,0.17218537628650665
